"Type","Time","MeerkatID","Behavior","Neighbours <1m","UnID","Event type","Emmiter","Timing","Note"
"Scan","11/08/2019 10:50:12","H","Scrabling","RS + RT + TBL","","","","",""
"Scan","11/08/2019 10:50:27","RR + TBL","Scrabling","","","","","",""
"Scan","11/08/2019 10:50:37","MB","Scrabling","","","","","",""
"Scan","11/08/2019 10:50:45","RS","Scrabling","","","","","",""
"Scan","11/08/2019 10:51:10","RR + TBL","Running","RS","","","","",""
"Scan","11/08/2019 10:51:22","RS","Scrabling","","","","","",""
"Scan","11/08/2019 10:51:37","H","Scrabling","RS + RT + TBL","","","","",""
"Scan","11/08/2019 10:51:51","MB","Running","","","","","",""
"Event","11/08/2019 10:52:49","","","","","Sentinel","LT + TBL","Start","40cm"
"Scan","11/08/2019 10:54:07","H + TB","Eating","","","","","",""
"Scan","11/08/2019 10:54:29","LT","Running","SH + MB + TBL","","","","",""
"Scan","11/08/2019 10:54:53","RS + TBL","Scrabling","","","","","",""
"Scan","11/08/2019 10:55:31","RT","Foraging","LS","","","","",""
"Scan","11/08/2019 10:55:41","LS","Scrabling","","","","","",""
"Scan","11/08/2019 10:56:32","RS + TBL","Foraging","","","","","",""
"Event","11/08/2019 10:57:00","","","","","Sentinel","LT + TBL","Already stopped",""
"Scan","11/08/2019 10:57:50","LT","Foraging","","","","","",""
"Scan","11/08/2019 10:58:14","RS","Scanning","","","","","",""
"Scan","11/08/2019 10:58:26","RT","Running","LS","","","","",""
"Scan","11/08/2019 10:58:33","LS","Scrabling","","","","","",""
"Scan","11/08/2019 10:58:49","MB","Scrabling","RS + RT + TBL, RT","","","","",""
"Scan","11/08/2019 10:59:17","H","Scrabling","MB","","","","",""
"Scan","11/08/2019 10:59:25","RS","Foraging","MB, H","","","","",""
"Scan","11/08/2019 10:59:38","MB","Scrabling","H","","","","",""
"Scan","11/08/2019 10:59:57","RT","Scrabling","SH + MB + TBL","","","","",""
"Scan","11/08/2019 11:00:14","LT","Foraging","H + TBL","","","","",""
"Scan","11/08/2019 11:00:38","LS","Scrabling","","","","","",""
"Scan","11/08/2019 11:01:00","H + TB","Scrabling","","","","","",""
"Scan","11/08/2019 11:01:15","RR + TBL","Scrabling","","","","","",""
"Scan","11/08/2019 11:02:02","LS","Scanning","","","","","",""
"Scan","11/08/2019 11:02:20","RT","Foraging","","","","","",""
"Scan","11/08/2019 11:02:41","H","Foraging","","","","","",""
"Scan","11/08/2019 11:02:51","MB","Scrabling","","","","","",""
"Scan","11/08/2019 11:03:58","LT","Foraging","","","","","",""
"Scan","11/08/2019 11:05:16","H + TB","Scrabling","","","","","",""
"Scan","11/08/2019 11:05:29","RS","Scrabling","","","","","",""
"Scan","11/08/2019 11:06:12","RR + TBL","Scrabling","","","","","",""
"Scan","11/08/2019 11:07:08","LS","Scrabling","","","","","",""
"Scan","11/08/2019 11:07:26","H","Scrabling","RT","","","","",""
"Scan","11/08/2019 11:07:38","RT","Scrabling","","","","","",""
"Scan","11/08/2019 11:07:55","MB","Scrabling","RT","","","","",""
"Scan","11/08/2019 11:08:40","RS","Eating","","","","","",""
"Scan","11/08/2019 11:08:51","H + TB","Foraging","","","","","",""
"Scan","11/08/2019 11:10:21","RS + TBL","Scrabling","","","","","",""
"Scan","11/08/2019 11:11:04","H + TB","Scrabling","RS + RT + TBL","","","","",""
"Scan","11/08/2019 11:11:25","RR + TBL","Foraging","RS + RT + TBL","","","","",""
"Scan","11/08/2019 11:11:48","LS","Foraging","","","","","",""
"Scan","11/08/2019 11:12:00","MB","Foraging","","","","","",""
"Scan","11/08/2019 11:12:09","H","Running","","","","","",""
"Scan","11/08/2019 11:12:26","LT","Scrabling","","","","","",""
"Scan","11/08/2019 11:12:53","RR + TBL","Scrabling","","","","","",""
"Scan","11/08/2019 11:13:49","RT","Foraging","","","","","",""
"Scan","11/08/2019 11:14:13","MB","Scrabling","","","","","",""
"Scan","11/08/2019 11:14:34","H + TB","Scrabling","LS + TBL","","","","",""
"Scan","11/08/2019 11:14:54","RS","Scrabling","","","","","",""
"Scan","11/08/2019 11:15:02","RT","Scrabling","MB","","","","",""
"Scan","11/08/2019 11:15:08","MB","Foraging","","","","","",""
"Scan","11/08/2019 11:15:29","H","Scrabling","","","","","",""
"Scan","11/08/2019 11:16:37","RS + TBL","Scrabling","MB + LT, H + LT","","","","",""
"Scan","11/08/2019 11:17:02","LS","Scrabling","","","","","",""
"Scan","11/08/2019 11:17:41","RR + TBL","Scrabling","","","","","",""
"Scan","11/08/2019 11:18:03","MB","Scrabling","MB + RS, RR + TBL, RS","","","","",""
"Scan","11/08/2019 11:18:18","RS","Scrabling","","","","","",""
"Scan","11/08/2019 11:18:36","RT","Scrabling","","","","","",""
"Scan","11/08/2019 11:19:02","RS + TBL","Scrabling","","","","","",""
"Scan","11/08/2019 11:19:37","RT","Foraging","RR + TBL","","","","",""
"Scan","11/08/2019 11:19:49","RR + TBL","Foraging","RT","","","","",""
"Scan","11/08/2019 11:20:06","RS","Scrabling","","","","","",""
"Scan","11/08/2019 11:20:25","H + TB","Foraging","LT + TBL, MB","","","","",""
"Scan","11/08/2019 11:20:49","MB","Foraging","MB + RS, LT + TBL","","","","",""
"Scan","11/08/2019 11:21:24","LS","Foraging","MB + LT","","","","",""
"Scan","11/08/2019 11:23:07","RR + TBL","Foraging","","","","","",""
"Scan","11/08/2019 11:23:19","RT","Foraging","","","","","",""
"Scan","11/08/2019 11:24:17","H + TB","Scrabling","","","","","",""
"Scan","11/08/2019 11:26:16","RS + TBL","Scrabling","H","","","","",""
"Scan","11/08/2019 11:26:40","H","Scrabling","RS + TBL","","","","",""
"Scan","11/08/2019 11:28:00","RR + TBL","Scrabling","","","","","",""
"Scan","11/08/2019 11:28:17","H + TB","Scrabling","","","","","",""
"Scan","11/08/2019 11:28:40","RT","Foraging","","","","","",""
"Scan","11/08/2019 11:31:52","MB","Scrabling","H + TB","","","","",""
"Scan","11/08/2019 11:32:09","H + TB","Scrabling","","","","","",""
"Scan","11/08/2019 11:32:47","LS","Scrabling","","","","","",""
"Scan","11/08/2019 11:33:54","MB","Scrabling","MB + RS","","","","",""
"Scan","11/08/2019 11:34:07","RR + TBL","Scrabling","","","","","",""
"Scan","11/08/2019 11:34:52","LS","Scrabling","H + TBL","","","","",""
"Scan","11/08/2019 11:35:21","RT","Scrabling","","","","","",""
"Scan","11/08/2019 11:35:43","RS + TBL","Running","LT","","","","",""
"Scan","11/08/2019 11:36:09","LT","Scrabling","","","","","",""
"Scan","11/08/2019 11:36:34","RR + TBL","Scrabling","","","","","",""
"Scan","11/08/2019 11:37:08","RS","Scrabling","","","","","",""
"Scan","11/08/2019 11:37:34","H","Scrabling","","","","","",""
"Scan","11/08/2019 11:37:54","RR + TBL","Scrabling","H","","","","",""
"Scan","11/08/2019 11:38:18","H","Scrabling","","","","","",""
"Scan","11/08/2019 11:38:26","LS","Scrabling","","","","","",""
"Scan","11/08/2019 11:38:48","LT","Scrabling","LS + TBL","","","","",""
"Scan","11/08/2019 11:39:08","RR + TBL","Scrabling","","","","","",""
"Scan","11/08/2019 11:39:27","RS + TBL","Scrabling","","","","","",""
"Scan","11/08/2019 11:39:43","MB","Scanning","","","","","",""
"Scan","11/08/2019 11:40:34","LT","Scrabling","RS + TBL","","","","",""
"Scan","11/08/2019 11:40:54","H + TB","Scrabling","","","","","",""
"Scan","11/08/2019 11:41:05","RS + TBL","Scrabling","LT","","","","",""
"Scan","11/08/2019 11:41:32","RR + TBL","Foraging","","","","","",""
"Scan","11/08/2019 11:41:54","RT","Scrabling","","","","","",""
"Scan","11/08/2019 11:42:31","LS","Scanning","","","","","",""
"Scan","11/08/2019 11:43:14","RT","Other","LS","","","","","sniffing feaces"
"Scan","11/08/2019 11:46:15","MB","Scrabling","RS","","","","",""
"Scan","11/08/2019 11:46:22","RS","Scrabling","MB","","","","",""
"Scan","11/08/2019 11:46:32","H","Foraging","RS + RT + TBL, RT","","","","",""
"Scan","11/08/2019 11:46:45","RT","Foraging","H","","","","",""
"Event","11/08/2019 11:46:57","","","","","Alarm running","Ukn","Ponctual","Dron go alarm"
"Scan","11/08/2019 11:47:28","LT","Scrabling","","","","","",""
"Scan","11/08/2019 11:47:46","RT","Foraging","","","","","",""
"Scan","11/08/2019 11:47:57","RR + TBL","Foraging","H","","","","",""
"Scan","11/08/2019 11:48:04","H","Scrabling","RR + TBL","","","","",""
"Scan","11/08/2019 11:48:13","MB","Foraging","","","","","",""
"Scan","11/08/2019 11:48:18","LT","Scrabling","MB","","","","",""
"Scan","11/08/2019 11:48:35","RS","Foraging","H + LT","","","","",""
"Scan","11/08/2019 11:48:53","LT","Scrabling","","","","","",""
"Scan","11/08/2019 11:48:59","MB","Scrabling","RS","","","","",""
"Scan","11/08/2019 11:49:06","RS","Scrabling","MB","","","","",""
"Scan","11/08/2019 11:49:22","RT","Scrabling","","","","","",""
"Scan","11/08/2019 11:49:35","RR + TBL","Scrabling","","","","","",""
"Scan","11/08/2019 11:49:48","H","Foraging","","","","","",""
"Scan","11/08/2019 11:49:55","LT","Scrabling","","","","","",""
"Scan","11/08/2019 11:50:02","RT","Scrabling","MB + RS, H","","","","",""
"Scan","11/08/2019 11:50:16","MB","Scrabling","","","","","",""
"Scan","11/08/2019 11:50:24","RS","Foraging","","","","","",""
"Scan","11/08/2019 11:50:43","RR + TBL","Scrabling","","","","","",""
"Scan","11/08/2019 11:50:51","H + TB","Scrabling","","","","","",""
"Scan","11/08/2019 11:51:03","RS + TBL","Scrabling","","","","","",""
"Scan","11/08/2019 11:51:21","LS","Running","","","","","",""
"Scan","11/08/2019 11:51:37","H + TB","Foraging","","","","","",""
"Scan","11/08/2019 11:51:44","RR + TBL","Foraging","","","","","",""
"Scan","11/08/2019 11:51:54","RS + TBL","Scrabling","","","","","",""
"Scan","11/08/2019 11:52:12","LS","Scrabling","","","","","",""
"Scan","11/08/2019 11:52:20","H","Scrabling","","","","","",""
"Scan","11/08/2019 11:52:31","LT","Foraging","","","","","",""
"Scan","11/08/2019 11:52:36","RT","Scrabling","","","","","",""
"Scan","11/08/2019 11:52:49","RS","Scrabling","LS + TBL","","","","",""
"Scan","11/08/2019 11:53:03","MB","Foraging","","","","","",""
"Scan","11/08/2019 11:53:26","RT","Scrabling","RS","","","","",""
"Scan","11/08/2019 11:53:35","RS","Scrabling","RT","","","","",""
"Scan","11/08/2019 11:53:47","MB","Foraging","","","","","",""
"Scan","11/08/2019 11:53:56","RS","Scrabling","","","","","",""
"Scan","11/08/2019 11:54:06","LT","Scrabling","","","","","",""
"Scan","11/08/2019 11:54:14","H + TB","Scrabling","LT","","","","",""
"Scan","11/08/2019 11:54:26","RR + TBL","Scrabling","","","","","",""
"Scan","11/08/2019 11:54:36","RS + TBL","Foraging","","","","","",""
"Scan","11/08/2019 11:54:54","LS","Scrabling","","","","","",""
"Scan","11/08/2019 11:55:03","H + TB","Scrabling","","","","","",""
"Scan","11/08/2019 11:55:14","H","Scrabling","LS","","","","",""
"Scan","11/08/2019 11:55:29","RR + TBL","Scanning","H + TB","","","","",""
"Scan","11/08/2019 11:55:45","LT","Foraging","","","","","",""
"Scan","11/08/2019 11:55:58","RS + TBL","Foraging","","","","","",""
"Scan","11/08/2019 11:56:15","MB","Scrabling","","","","","",""
"Scan","11/08/2019 11:56:23","RS","Scrabling","MB + RS","","","","",""
"Event","11/08/2019 11:56:41","H + TB","","","","Alarm running","Ukn","Ponctual","drongo alarm"
"Scan","11/08/2019 11:57:25","H + TB","Scrabling","","","","","",""
"Scan","11/08/2019 11:57:34","RR + TBL","Scrabling","","","","","",""
"Scan","11/08/2019 11:57:47","LT","Other","","","","","","investigating bolthole "
"Scan","11/08/2019 11:58:06","H","Scrabling","","","","","",""
"Scan","11/08/2019 11:58:22","RS + TBL","Scrabling","","","","","",""
"Scan","11/08/2019 11:59:05","RR + TBL","Foraging","","","","","",""
"Scan","11/08/2019 11:59:35","LS","Scrabling","","","","","",""
"Scan","11/08/2019 11:59:57","H","Scrabling","H + RT","","","","",""
"Scan","11/08/2019 12:00:13","H + TB","Scrabling","","","","","",""
"Scan","11/08/2019 12:01:03","LS","Scrabling","H","","","","",""
"Scan","11/08/2019 12:01:13","H","Bipedal vig","","","","","",""
"Event","11/08/2019 12:01:32","","","","","Sentinel","SH + MB + TBL","Already started","0cm"
"Scan","11/08/2019 12:01:51","RS + TBL","Scrabling","","","","","",""
"Event","11/08/2019 12:02:03","","","","","Sentinel","SH + MB + TBL","Stop",""
"Scan","11/08/2019 12:02:36","H + TB","Scrabling","","","","","",""
"Scan","11/08/2019 12:03:02","H","Scrabling","","","","","",""
"Scan","11/08/2019 12:03:24","LS","Scrabling","","","","","",""
"Scan","11/08/2019 12:03:35","MB","Scrabling","","","","","",""
"Scan","11/08/2019 12:03:44","RR + TBL","Scrabling","","","","","",""
"Scan","11/08/2019 12:03:55","LT","Scrabling","","","","","",""
"Scan","11/08/2019 12:04:01","RS","Foraging","","","","","",""
"Scan","11/08/2019 12:04:13","RT","Scrabling","","","","","",""
"Scan","11/08/2019 12:04:29","RR + TBL","Scrabling","LT","","","","",""
"Scan","11/08/2019 12:04:42","LT","Scrabling","RR + TBL","","","","",""
"Scan","11/08/2019 12:04:55","RS","Foraging","H + TBL","","","","",""
"Scan","11/08/2019 12:05:07","MB","Scrabling","","","","","",""
"Scan","11/08/2019 12:05:12","LS","Scrabling","MB + RS, RS","","","","",""
"Scan","11/08/2019 12:05:28","RS","Scrabling","LS","","","","",""
"Scan","11/08/2019 12:05:47","H","Scrabling","","","","","",""
"Scan","11/08/2019 12:06:31","RR + TBL","Scrabling","H + TBL","","","","",""
"Scan","11/08/2019 12:06:40","LS","Running","H + TBL","","","","",""
"Scan","11/08/2019 12:06:49","RS","Eating","","","","","",""
"Scan","11/08/2019 12:07:04","MB","Scrabling","LT","","","","",""
"Scan","11/08/2019 12:07:13","LT","Scrabling","MB","","","","",""
"Scan","11/08/2019 12:07:30","RT","Scrabling","","","","","",""
"Scan","11/08/2019 12:07:48","RS","Scrabling","","","","","",""
"Scan","11/08/2019 12:08:49","RS + TBL","Foraging","","","","","",""
"Scan","11/08/2019 12:09:10","H + TB","Bipedal vig","","","","","",""
"Scan","11/08/2019 12:09:30","RS + TBL","Foraging","","","","","",""
"Scan","11/08/2019 12:10:01","LS","Scrabling","","","","","",""
"Scan","11/08/2019 12:10:15","H","Foraging","","","","","",""
"Scan","11/08/2019 12:10:22","RR + TBL","Foraging","MB + RS, LT, H","","","","",""
"Scan","11/08/2019 12:10:36","LT","Scrabling","MB + RS, RR + TBL","","","","",""
"Scan","11/08/2019 12:10:59","RS","Scrabling","","","","","",""
"Scan","11/08/2019 12:11:23","RT","Scrabling","RS + RT + TBL","","","","",""
"Scan","11/08/2019 12:12:24","RS + TBL","Scrabling","SH + MB + TBL","","","","",""
"Scan","11/08/2019 12:13:04","H + TB","Bipedal vig","","","","","",""
"Scan","11/08/2019 12:13:30","RS + TBL","Scrabling","","","","","",""
"Scan","11/08/2019 12:14:05","LS","Scrabling","","","","","",""
"Scan","11/08/2019 12:14:41","RT","Scrabling","","","","","",""
"Scan","11/08/2019 12:14:53","LT","Scrabling","","","","","",""
"Scan","11/08/2019 12:15:04","RS","Foraging","","","","","",""
"Scan","11/08/2019 12:15:21","MB","Foraging","","","","","",""
"Scan","11/08/2019 12:15:30","H","Running","LS + TBL","","","","",""
"Scan","11/08/2019 12:15:44","RR + TBL","Running","","","","","",""
"Scan","11/08/2019 12:15:54","RT","Running","","","","","",""
"Scan","11/08/2019 12:16:07","LT","Scrabling","","","","","",""
"Scan","11/08/2019 12:16:30","RS","Foraging","","","","","",""
"Scan","11/08/2019 12:16:47","LS","Scrabling","MB + RS","","","","",""
"Scan","11/08/2019 12:17:43","H + TB","Scrabling","","","","","",""
"Scan","11/08/2019 12:18:02","RS + TBL","Foraging","","","","","",""
"Scan","11/08/2019 12:18:55","RR + TBL","Foraging","","","","","",""
"Scan","11/08/2019 12:19:02","MB","Foraging","","","","","",""
"Scan","11/08/2019 12:19:19","RT","Foraging","MB + LT, H","","","","",""
"Scan","11/08/2019 12:19:30","H","Foraging","MB + LT, RT","","","","",""
"Scan","11/08/2019 12:19:45","RS","Foraging","LS + TBL","","","","",""
"Scan","11/08/2019 12:20:11","LT","Foraging","LS","","","","",""
"Scan","11/08/2019 12:20:22","LS","Foraging","","","","","",""
"Scan","11/08/2019 12:20:59","RS + TBL","Scrabling","","","","","",""
"Scan","11/08/2019 12:21:16","H + TB","Foraging","SH + MB + TBL","","","","",""
"Scan","11/08/2019 12:21:30","RS + TBL","Scrabling","LT + TBL","","","","",""
"Scan","11/08/2019 12:22:24","RS","Scrabling","","","","","",""
"Scan","11/08/2019 12:22:37","LT","Scrabling","RS","","","","",""
"Scan","11/08/2019 12:22:57","H","Foraging","RR + TBL","","","","",""
"Scan","11/08/2019 12:23:05","RR + TBL","Scrabling","H","","","","",""
"Event","11/08/2019 12:23:15","","","","","Alarm scanning","RR + TBL","Already started",""
"Event","11/08/2019 12:23:36","","","","","Alarm scanning","RR + TBL","Already stopped",""
"Scan","11/08/2019 12:24:04","RT","Eating","","","","","",""
"Scan","11/08/2019 12:24:12","MB","Scrabling","","","","","",""
"Scan","11/08/2019 12:25:09","RS + TBL","Scrabling","","","","","",""
"Scan","11/08/2019 12:25:28","H + TB","Scrabling","","","","","",""
"Scan","11/08/2019 12:25:47","LS","Scrabling","","","","","",""
"Scan","11/08/2019 12:26:08","MB","Scrabling","","","","","",""
"Scan","11/08/2019 12:26:16","RT","Scrabling","","","","","",""
"Scan","11/08/2019 12:26:44","RR + TBL","Foraging","","","","","",""
"Scan","11/08/2019 12:26:57","RS","Scrabling","","","","","",""
"Scan","11/08/2019 12:27:07","H","Running","","","","","",""
"Scan","11/08/2019 12:27:46","LT","Scrabling","","","","","",""
"Scan","11/08/2019 12:28:04","MB","Scrabling","","","","","",""
"Scan","11/08/2019 12:28:13","RT","Foraging","","","","","",""
"Scan","11/08/2019 12:28:43","LS","Scrabling","","","","","",""
"Scan","11/08/2019 12:28:54","RS + TBL","Scrabling","","","","","",""
"Scan","11/08/2019 12:29:16","LS","Scrabling","","","","","",""
"Scan","11/08/2019 12:29:27","H + TB","Scrabling","","","","","",""
"Scan","11/08/2019 12:29:57","MB","Scanning","","","","","",""
"Scan","11/08/2019 12:30:21","RT","Scrabling","","","","","",""
"Scan","11/08/2019 12:30:48","RS","Scrabling","RR + TBL, LS + TBL","","","","",""
"Scan","11/08/2019 12:31:08","LT","Scrabling","LS + TBL","","","","",""
"Scan","11/08/2019 12:31:17","RR + TBL","Eating","LS + TBL, RS","","","","",""
"Scan","11/08/2019 12:31:54","H","Foraging","RT","","","","",""
"Scan","11/08/2019 12:32:08","RT","Foraging","H","","","","",""
"Scan","11/08/2019 12:32:38","RS","Eating","","","","","",""
"Scan","11/08/2019 12:32:49","RR + TBL","Scrabling","","","","","",""
"Scan","11/08/2019 12:33:06","LT","Scrabling","","","","","",""
"Scan","11/08/2019 12:33:23","H + TB","Scrabling","MB + RS","","","","",""
"Scan","11/08/2019 12:33:47","MB","Scanning","","","","","",""
"Scan","11/08/2019 12:34:12","LS","Foraging","H + LT","","","","",""
"Scan","11/08/2019 12:34:42","RS + TBL","Foraging","","","","","",""
"Scan","11/08/2019 12:35:19","MB","Scrabling","","","","","",""
"Scan","11/08/2019 12:35:31","LT","Foraging","H + TBL","","","","",""
"Scan","11/08/2019 12:35:41","H","Foraging","","","","","",""
"Scan","11/08/2019 12:35:54","RR + TBL","Foraging","RS","","","","",""
"Scan","11/08/2019 12:36:04","RS","Foraging","RR + TBL","","","","",""
"Scan","11/08/2019 12:36:31","LT","Foraging","","","","","",""
"Scan","11/08/2019 12:36:57","LS","Scrabling","MB + RS","","","","",""
"Scan","11/08/2019 12:37:08","RS + TBL","Scrabling","","","","","",""
"Scan","11/08/2019 12:37:56","LS","Scrabling","","","","","",""
"Scan","11/08/2019 12:38:06","RS + TBL","Scrabling","","","","","",""
"Scan","11/08/2019 12:38:21","LT","Foraging","","","","","",""
"Scan","11/08/2019 12:38:28","RR + TBL","Foraging","","","","","",""
"Scan","11/08/2019 12:38:35","MB","Scrabling","","","","","",""
"Scan","11/08/2019 12:38:48","H","Social","H + TBL, RT","","","","","charging rt"
"Scan","11/08/2019 12:39:11","RT","Scrabling","H + TBL","","","","",""
"Scan","11/08/2019 12:39:26","H + TB","Scrabling","","","","","",""
"Scan","11/08/2019 12:39:50","RS","Scrabling","","","","","",""
"Scan","11/08/2019 12:40:07","H","Scrabling","","","","","",""
"Scan","11/08/2019 12:40:17","RT","Scrabling","","","","","",""
"Scan","11/08/2019 12:40:25","RR + TBL","Scrabling","H + TBL, RT","","","","",""
"Scan","11/08/2019 12:40:41","LS","Scrabling","","","","","",""
"Scan","11/08/2019 12:41:00","LT","Scrabling","SH + MB + TBL","","","","",""
"Scan","11/08/2019 12:41:18","RS + TBL","Scrabling","","","","","",""
"Scan","11/08/2019 12:41:36","LT","Scrabling","H + LT, RS + TBL","","","","",""
"Scan","11/08/2019 12:41:54","H + TB","Foraging","","","","","",""
"Scan","11/08/2019 12:42:06","RR + TBL","Foraging","H + TBL","","","","",""
"Scan","11/08/2019 12:42:14","MB","Scrabling","","","","","",""
"Scan","11/08/2019 12:42:38","RT","Scrabling","","","","","",""
"Scan","11/08/2019 12:42:54","LS","Scrabling","MB + LT, H","","","","",""
"Scan","11/08/2019 12:43:06","H","Scrabling","MB + LT, LS","","","","",""
"Scan","11/08/2019 12:43:15","RS","Scrabling","","","","","",""
"Event","11/08/2019 12:43:46","","","","","Alarm scanning","RS + RT + TBL","Already started",""
"Event","11/08/2019 12:44:01","","","","","Alarm scanning","RS + RT + TBL","Stop",""
"Scan","11/08/2019 12:44:30","RT","Scrabling","","","","","",""
"Scan","11/08/2019 12:44:46","MB","Scrabling","H + RT","","","","",""
"Scan","11/08/2019 12:45:01","H + TB","Scrabling","","","","","",""
"Scan","11/08/2019 12:45:18","RR + TBL","Scrabling","SH + MB + TBL","","","","",""
"Scan","11/08/2019 12:46:19","MB","Scrabling","","","","","",""
"Scan","11/08/2019 12:46:34","H + TB","Scrabling","","","","","",""
