"Type","Time","MeerkatID","Behavior","Neighbours <1m","UnID","Event type","Emmiter","Timing","Note"
"Scan","6/27/19 10:40:18","LT","Scrabling","H + TB, MB + TB, LS","","","","",""
"Scan","6/27/19 10:40:45","RS","Scrabling","LS + TB","","","","",""
"Scan","6/27/19 10:41:06","LS","Scrabling","","","","","",""
"Scan","6/27/19 10:41:16","MB + TB","Bipedal vig","LS","","","","",""
"Scan","6/27/19 10:41:54","MB + RS","Moving","LS + TB","","","","",""
"Scan","6/27/19 10:42:12","MB + LS","Scrabling","MB + TB","","","","",""
"Scan","6/27/19 10:42:32","RT","Foraging","MB + LS","","","","",""
"Scan","6/27/19 10:43:06","TB","Foraging","","","","","",""
"Scan","6/27/19 10:43:20","LT","Scrabling","RS, LS","","","","",""
"Scan","6/27/19 10:43:27","RS","Scrabling","RS + TB, LT","","","","",""
"Scan","6/27/19 10:43:41","LS","Foraging","LS + LT","","","","",""
"Scan","6/27/19 10:45:12","MB + TB","Scrabling","MB + LS","","","","",""
"Scan","6/27/19 10:45:49","MB + RS","Scrabling","","","","","",""
"Scan","6/27/19 10:46:18","MB + LS","Foraging","","","","","",""
"Scan","6/27/19 10:46:49","RT","Foraging","","","","","",""
"Scan","6/27/19 10:47:00","TB","Foraging","RS","","","","",""
"Scan","6/27/19 10:47:12","LT","Scrabling","LS","","","","",""
"Scan","6/27/19 10:47:22","RS","Eating","","","","","",""
"Scan","6/27/19 10:47:30","LS","Foraging","","","","","",""
"Scan","6/27/19 10:47:59","MB + TB","Scrabling","SH + TB","","","","",""
"Scan","6/27/19 10:48:22","MB + RS","Scrabling","","","","","",""
"Scan","6/27/19 10:48:33","MB + LS","Scanning","","","","","",""
"Scan","6/27/19 10:48:55","RT","Moving","TB","","","","",""
"Scan","6/27/19 10:49:04","TB","Scrabling","RT","","","","",""
"Scan","6/27/19 10:49:17","LT","Scrabling","","","","","",""
"Scan","6/27/19 10:49:53","RS","Scrabling","","","","","",""
"Scan","6/27/19 10:50:23","LS","Moving","MB + RS","","","","",""
"Scan","6/27/19 10:50:38","MB + TB","Scrabling","LT + TB","","","","",""
"Scan","6/27/19 10:50:59","MB + RS","Foraging","","","","","",""
"Scan","6/27/19 10:51:12","MB + LS","Foraging","","","","","",""
"Event","6/27/19 10:51:27","","","","","Sentinel","RS + TB","Already started","20cm"
"Scan","6/27/19 10:52:57","RT","Scrabling","","","","","",""
"Scan","6/27/19 10:53:51","TB","Scrabling","","","","","",""
"Scan","6/27/19 10:54:26","LT","Scrabling","","","","","",""
"Scan","6/27/19 10:54:41","RS","Social","LS + TB","","","","","foraging comp"
"Scan","6/27/19 10:55:50","LS","Scrabling","H + TB, RT","","","","",""
"Scan","6/27/19 10:57:01","MB + TB","Scrabling","SH + TB","","","","",""
"Scan","6/27/19 10:57:21","MB + RS","Scrabling","RT + TB","","","","",""
"Scan","6/27/19 10:57:30","MB + LS","Scrabling","RT + TB","","","","",""
"Scan","6/27/19 10:58:50","RT","Scrabling","","","","","",""
"Scan","6/27/19 10:59:04","TB","Moving","MB + TB, RT","","","","",""
"Scan","6/27/19 10:59:22","LT","Scrabling","MB + RS","","","","",""
"Event","6/27/19 10:59:40","","","","","Sentinel","RS + TB","Already stopped",""
"Event","6/27/19 11:00:23","","","","","Sentinel","LS + TB","Already started","160cm"
"Scan","6/27/19 11:00:45","RS","Scrabling","LS + LT","","","","",""
"Scan","6/27/19 11:01:16","LS","Foraging","","","","","",""
"Scan","6/27/19 11:03:54","MB + TB","Scrabling","","","","","",""
"Scan","6/27/19 11:04:16","MB + RS","Scrabling","TB","","","","",""
"Scan","6/27/19 11:05:26","MB + LS","Scrabling","","","","","",""
"Event","6/27/19 11:06:01","","","","","Sentinel","LS + TB","Already stopped",""
"Scan","6/27/19 11:06:33","RT","Scrabling","SH + TB, LT + TB","","","","",""
"Scan","6/27/19 11:07:11","TB","Foraging","","","","","",""
"Scan","6/27/19 11:07:48","LT","Scrabling","RS","","","","",""
"Scan","6/27/19 11:08:00","RS","Bipedal vig","","","","","",""
"Scan","6/27/19 11:08:11","LS","Foraging","RT","","","","",""
"Scan","6/27/19 11:09:28","MB + TB","Scrabling","H + MB","","","","",""
"Scan","6/27/19 11:12:01","MB + RS","Scrabling","","","","","",""
"Scan","6/27/19 11:12:34","MB + LS","Foraging","","","","","",""
"Scan","6/27/19 11:13:44","RT","Foraging","","","","","",""
"Scan","6/27/19 11:14:05","TB","Foraging","","","","","",""
"Event","6/27/19 11:15:00","","","","","Alarm scanning","Ukn","Ponctual",""
"Scan","6/27/19 11:17:34","LT","Scrabling","LS + LT","","","","",""
"Scan","6/27/19 11:18:17","RS","Scrabling","MB + TB","","","","",""
"Scan","6/27/19 11:18:39","LS","Scrabling","","","","","",""
"Scan","6/27/19 11:18:57","MB + TB","Scrabling","RS","","","","",""
"Scan","6/27/19 11:19:27","MB + RS","Scrabling","","","","","",""
"Scan","6/27/19 11:20:17","MB + LS","Scanning","","","","","",""
"Scan","6/27/19 11:21:28","RT","Scrabling","H + TB","","","","",""
"Scan","6/27/19 11:22:05","TB","Scrabling","MB + RS, RS","","","","",""
"Event","6/27/19 11:22:18","","","","","Alarm running","Ukn","Ponctual",""
"Scan","6/27/19 11:22:48","LT","Foraging","TB","","","","",""
"Scan","6/27/19 11:23:04","RS","Scrabling","","","","","",""
"Scan","6/27/19 11:23:34","LS","Foraging","","","","","",""
"Scan","6/27/19 11:26:32","MB + RS","Foraging","","","","","",""
"Scan","6/27/19 11:27:00","MB + LS","Foraging","","","","","",""
"Scan","6/27/19 11:27:19","RT","Scrabling","","","","","",""
"Scan","6/27/19 11:28:34","TB","Scrabling","RS","","","","",""
"Scan","6/27/19 11:28:46","RS","Scrabling","TB","","","","",""
"Scan","6/27/19 11:30:19","LT","Scanning","MB + RS","","","","",""
"Scan","6/27/19 11:32:08","LS","Scrabling","RT","","","","",""
"Scan","6/27/19 11:32:24","MB + TB","Scrabling","","","","","",""
"Scan","6/27/19 11:33:05","MB + RS","Foraging","H + TB","","","","",""
"Scan","6/27/19 11:33:24","MB + LS","Scrabling","","","","","",""
"Scan","6/27/19 11:33:39","RT","Foraging","","","","","",""
"Event","6/27/19 11:34:43","","","","","Alarm running","H + TB","Start",""
"Event","6/27/19 11:35:08","","","","","Alarm running","H + TB","Already stopped",""
"Scan","6/27/19 11:36:23","TB","Scrabling","H + MB","","","","",""
"Event","6/27/19 11:36:50","","","","","Alarm running","H + MB","Already started",""
"Event","6/27/19 11:37:52","","","","","Sentinel","LS + LT","Already started","80cm"
"Event","6/27/19 11:38:09","","","","","Sentinel","LS + TB","Stop",""
"Event","6/27/19 11:39:18","","","","","Alarm running","Ukn","Already stopped",""
"Event","6/27/19 11:40:13","","","","","Encounter","","Already stopped","f1 some saw "
"Event","6/27/19 11:40:55","","","","","Sentinel","LS + TB","Already started",""
"Scan","6/27/19 11:41:36","LS","Scrabling","MB + LT, MB + LS","","","","",""
"Scan","6/27/19 11:41:56","RS","Scrabling","RT + TB, LT + TB","","","","",""
"Event","6/27/19 11:42:21","","","","","Sentinel","LS + TB","Already stopped",""
"Scan","6/27/19 11:43:07","MB + TB","Scrabling","","","","","",""
"Scan","6/27/19 11:43:33","MB + RS","Scrabling","RT","","","","",""
"Scan","6/27/19 11:44:30","MB + LS","Scrabling","","","","","",""
"Event","6/27/19 11:45:29","","","","","Sentinel","RS + TB","Already started","0cm"
"Scan","6/27/19 11:46:16","RT","Scrabling","","","","","",""
"Scan","6/27/19 11:47:11","SH + LT","Bipedal vig","","","","","","currently evicted"
"Scan","6/27/19 11:47:57","RT","Bipedal vig","LT","","","","",""
"Scan","6/27/19 11:48:44","TB","Foraging","","","","","",""
"Event","6/27/19 11:48:56","","","","","Alarm scanning","H + MB","Ponctual",""
"Scan","6/27/19 11:49:16","LT","Scrabling","","","","","",""
"Scan","6/27/19 11:49:27","RS","Foraging","SH + TB","","","","",""
"Scan","6/27/19 11:50:01","LS","Scrabling","","","","","",""
"Scan","6/27/19 11:51:11","SH + LT","Scrabling","","","","","","currently evicted"
"Scan","6/27/19 11:52:02","MB + TB","Foraging","","","","","",""
"Scan","6/27/19 11:52:27","MB + RS","Scrabling","LS + LT, SH + TB","","","","",""
"Scan","6/27/19 11:53:07","MB + LS","Bipedal vig","","","","","",""
"Scan","6/27/19 11:53:28","RT","Scrabling","","","","","",""
"Scan","6/27/19 11:54:08","TB","Scrabling","","","","","",""
"Scan","6/27/19 11:54:27","LT","Scrabling","","","","","",""
"Scan","6/27/19 11:55:05","RS","Scrabling","LS","","","","",""
"Scan","6/27/19 11:55:16","LS","Scrabling","","","","","",""
"Event","6/27/19 11:55:54","","","","","Sentinel","RS + TB","Stop",""
"Scan","6/27/19 11:56:37","SH + LT","Scanning","","","","","","currently evicted"
"Scan","6/27/19 11:58:28","MB + TB","Bipedal vig","","","","","",""
"Scan","6/27/19 12:00:47","MB + RS","Scrabling","","","","","",""
"Scan","6/27/19 12:01:39","MB + LS","Scrabling","","","","","",""
"Event","6/27/19 12:03:26","","","","","Alarm scanning","RT + TB","Ponctual",""
"Scan","6/27/19 12:04:46","TB","Foraging","RS","","","","",""
"Scan","6/27/19 12:06:23","RS","Scrabling","LS","","","","",""
"Scan","6/27/19 12:06:30","LS","Scrabling","RS","","","","",""
"Event","6/27/19 12:07:26","","","","","Encounter","","Already started","saw but didnt proper Chase away shlt , mbls lt rt rs tb "
"Event","6/27/19 12:10:00","","","","","Encounter","","Already stopped",""
"Scan","6/27/19 12:10:19","SH + LT","Scrabling","RS + TB","","","","","evictrd"
"Scan","6/27/19 12:11:44","MB + LS","Bipedal vig","","","","","",""
"Scan","6/27/19 12:11:56","RT","Social","SH + LT, LT","","","","","sniffing f10,  f10 sub"
"Scan","6/27/19 12:13:20","LT","Bipedal vig","TB, RT","","","","","lost.?"
"Event","6/27/19 12:16:50","","","","","Alarm running","Ukn","Already started",""
"Event","6/27/19 12:17:37","","","","","Encounter","","Already started","returning lost kids"
"Event","6/27/19 12:18:18","","","","","Encounter","","Already stopped",""
"Event","6/27/19 12:18:25","","","","","Alarm running","Ukn","Already stopped",""
"Event","6/27/19 12:19:04","","","","","Alarm running","Ukn","Ponctual",""
"Scan","6/27/19 12:19:16","RS","Scanning","H + TB, H + MB, RT + TB","+2","","","",""
"Scan","6/27/19 12:19:45","LS","Scanning","","","","","",""
"Scan","6/27/19 12:19:59","MB + TB","Scanning","LT + TB","","","","",""
"Event","6/27/19 12:20:21","","","","","Alarm running","Ukn","Already started",""
"Event","6/27/19 12:21:24","","","","","Alarm running","Ukn","Stop",""
"Scan","6/27/19 12:22:03","MB + RS","Scrabling","","","","","",""
"Scan","6/27/19 12:22:46","MB + LS","Bipedal vig","","","","","",""
"Scan","6/27/19 12:23:43","RT","Scrabling","H + TB","","","","",""
"Scan","6/27/19 12:24:02","TB","Scrabling","","","","","",""
"Scan","6/27/19 12:24:43","LT","Foraging","","","","","",""
"Scan","6/27/19 12:24:59","RS","Foraging","","","","","",""
"Scan","6/27/19 12:25:36","LS","Scrabling","","","","","",""
"Event","6/27/19 12:27:42","","","","","Alarm scanning","Ukn","Ponctual",""
"Scan","6/27/19 12:28:44","SH + LT","Scanning","","","","","","evicted"
"Scan","6/27/19 12:31:05","MB + RS","Scrabling","TB","","","","",""
"Scan","6/27/19 12:31:42","MB + TB","Scrabling","","","","","",""
"Scan","6/27/19 12:32:54","MB + LS","Foraging","","","","","",""
"Scan","6/27/19 12:34:07","RT","Foraging","","","","","",""
"Scan","6/27/19 12:34:23","TB","Scrabling","","","","","",""
"Event","6/27/19 12:34:36","","","","","Alarm scanning","Ukn","Ponctual",""
"Scan","6/27/19 12:35:01","LT","Scrabling","LS","","","","",""
"Scan","6/27/19 12:35:17","RS","Scanning","H + TB, MB + LT, TB","","","","",""
"Scan","6/27/19 12:35:38","LS","Moving","MB + LT, TB","","","","",""
"Event","6/27/19 12:35:55","","","","","Alarm running","H + TB","Ponctual",""
"Scan","6/27/19 12:36:57","SH + LT","Scanning","","","","","","evivted"
"Event","6/27/19 12:37:36","","","","","Alarm scanning","Ukn","Ponctual",""
"Scan","6/27/19 12:38:11","MB + TB","Bipedal vig","","","","","",""
"Scan","6/27/19 12:38:30","MB + RS","Moving","LT + TB, RS + TB","","","","",""
"Scan","6/27/19 12:38:50","MB + LS","Moving","RS + TB, MB + TB, LT","","","","",""
"Scan","6/27/19 12:39:15","RT","Foraging","TB","","","","",""
"Scan","6/27/19 12:40:36","TB","Moving","H + MB, RT, LS","","","","",""
"Scan","6/27/19 12:40:53","LT","Foraging","MB + TB","","","","",""
"Scan","6/27/19 12:42:05","RS","Scrabling","LT + TB, LS","","","","",""
"Scan","6/27/19 12:42:18","LS","Scrabling","H + MB, LT + TB, MB + LT","","","","",""
"Scan","6/27/19 12:43:45","MB + TB","Moving","RT","","","","",""
"Scan","6/27/19 12:44:11","MB + RS","Scrabling","","","","","",""
"Scan","6/27/19 12:44:23","MB + LS","Moving","","","","","",""
"Scan","6/27/19 12:44:47","RT","Scrabling","MB + TB","","","","",""
"Scan","6/27/19 12:45:23","TB","Scrabling","LS + TB","","","","",""
"Scan","6/27/19 12:45:55","LT","Moving","RT + TB","","","","",""
"Scan","6/27/19 12:46:49","RS","Scrabling","","","","","",""
"Scan","6/27/19 12:47:34","LS","Bipedal vig","","","","","",""
"Event","6/27/19 12:47:49","","","","","Alarm scanning","MB + TB","Ponctual",""
"Scan","6/27/19 12:48:08","MB + TB","Other","","","","","","alarming"
"Scan","6/27/19 12:48:33","MB + RS","Scanning","","","","","",""
"Event","6/27/19 12:48:45","","","","","Alarm running","Ukn","Already started",""
"Event","6/27/19 12:49:03","","","","","Alarm running","Ukn","Stop",""
"Scan","6/27/19 12:51:02","MB + LS","Scrabling","LT","","","","",""
"Scan","6/27/19 12:52:10","RT","Scrabling","","","","","",""
"Scan","6/27/19 12:52:37","TB","Scrabling","","","","","",""
"Scan","6/27/19 12:52:47","LT","Scrabling","","","","","",""
"Scan","6/27/19 12:53:53","RS","Foraging","","","","","",""
"Scan","6/27/19 12:54:06","LS","Scrabling","","","","","",""
"Scan","6/27/19 12:55:11","MB + TB","Foraging","","","","","",""
"Scan","6/27/19 12:55:39","MB + RS","Scanning","","","","","",""
"Scan","6/27/19 12:55:58","MB + LS","Foraging","TB","","","","",""
"Scan","6/27/19 12:56:25","RT","Scanning","RS + TB","","","","",""
"Event","6/27/19 12:56:39","","","","","Alarm running","RS + TB","Ponctual",""
"Scan","6/27/19 12:57:03","TB","Scrabling","LT","","","","",""
"Scan","6/27/19 12:57:10","LT","Scanning","TB","","","","",""
"Scan","6/27/19 12:57:40","RS","Scrabling","","","","","",""
"Scan","6/27/19 12:58:13","LS","Scrabling","","","","","",""
"Scan","6/27/19 12:59:08","MB + TB","Foraging","","","","","",""
"Scan","6/27/19 13:00:15","MB + RS","Scrabling","RS","","","","",""
"Scan","6/27/19 13:00:34","MB + LS","Scrabling","MB + LT","","","","",""
