"Type","Time","MeerkatID","Behavior","Neighbours <1m","UnID","Event type","Emmiter","Timing","Note"
"Scan","14/07/2019 14:50:38","LS","Scrabling","H + TB, LS + LT","","","","",""
"Scan","14/07/2019 14:51:39","RS","Foraging","","","","","",""
"Scan","14/07/2019 14:52:23","RT","Scrabling","","","","","",""
"Scan","14/07/2019 14:52:36","TB","Foraging","","","","","",""
"Scan","14/07/2019 14:52:56","LT","Scrabling","RT","","","","",""
"Scan","14/07/2019 14:53:22","LS","Scrabling","","","","","",""
"Scan","14/07/2019 14:54:12","RS","Foraging","","","","","",""
"Scan","14/07/2019 14:54:52","MB + TB","Scrabling","","","","","",""
"Scan","14/07/2019 14:56:40","TB","Foraging","","","","","",""
"Scan","14/07/2019 14:56:50","LT","Foraging","","","","","",""
"Event","14/07/2019 14:57:30","","","","","Sentinel","MB + RS","Already started",""
"Scan","14/07/2019 14:58:23","RS","Scanning","","","","","",""
"Scan","14/07/2019 14:58:45","LS","Scrabling","RT","","","","",""
"Scan","14/07/2019 14:58:53","RS","Foraging","LS","","","","",""
"Event","14/07/2019 14:59:29","","","","","Sentinel","RT + TB","Already started",""
"Scan","14/07/2019 14:59:50","TB","Scrabling","LT","","","","",""
"Scan","14/07/2019 14:59:57","LT","Foraging","TB","","","","",""
"Event","14/07/2019 15:00:25","","","","","Sentinel","RT + TB","Stop",""
"Event","14/07/2019 15:00:45","","","","","Alarm running","Ukn","Already started",""
"Event","14/07/2019 15:01:29","","","","","Sentinel","MB + RS","Already stopped",""
"Event","14/07/2019 15:01:42","","","","","Alarm running","Ukn","Already stopped",""
"Event","14/07/2019 15:01:54","","","","","Alarm running","Ukn","Already started",""
"Scan","14/07/2019 15:03:06","MB + TB","Moving","","","","","",""
"Event","14/07/2019 15:03:12","","","","","Alarm running","Ukn","Already stopped",""
"Scan","14/07/2019 15:03:35","RT","Social","TB, LT, RS, LS","+2","","","","playing"
"Scan","14/07/2019 15:03:57","TB","Social","H + TB, RS + TB, MB + LT, RT, LT, RS, LS","","","","","playing"
"Scan","14/07/2019 15:04:22","LT","Social","H + TB, RS + TB, TB, RT, RS, LS","","","","","playing "
"Scan","14/07/2019 15:04:48","RS","Social","LT, LS","+1","","","","p
aying"
"Scan","14/07/2019 15:05:26","LS","Scanning","LS + TB, RS + TB, RS","","","","",""
"Scan","14/07/2019 15:05:52","RT","Other","MB + TB, MB + LT, RS, LS","","","","","resting"
"Scan","14/07/2019 15:06:23","MB + TB","Scanning","RS + TB, RT, RS, LS","","","","",""
"Scan","14/07/2019 15:06:58","LT","Social","RS + TB, RS, LS","","","","","playing"
"Scan","14/07/2019 15:07:20","RS","Scanning","RS + TB, MB + LT, LT, LS","","","","",""
"Scan","14/07/2019 15:08:58","MB + TB","Scrabling","","","","","",""
"Scan","14/07/2019 15:09:25","RS","Scanning","","","","","",""
"Scan","14/07/2019 15:09:41","RT","Scanning","LS + LT","","","","",""
"Scan","14/07/2019 15:11:15","LT","Scrabling","MB + RS, LS","","","","",""
"Scan","14/07/2019 15:11:31","LS","Scrabling","MB + RS, LT","","","","",""
"Scan","14/07/2019 15:11:52","RS","Running","","","","","",""
"Scan","14/07/2019 15:12:27","TB","Scrabling","MB + LS","","","","",""
"Scan","14/07/2019 15:13:07","RT","Foraging","","","","","",""
"Scan","14/07/2019 15:13:16","LS","Foraging","","","","","",""
"Scan","14/07/2019 15:13:30","TB","Scrabling","","","","","",""
"Scan","14/07/2019 15:13:38","LT","Scrabling","","","","","",""
"Scan","14/07/2019 15:13:46","RS","Scanning","LT","","","","",""
"Scan","14/07/2019 15:16:56","RT","Scrabling","","","","","",""
"Scan","14/07/2019 15:17:24","TB","Foraging","SH + LT, LT","","","","",""
"Scan","14/07/2019 15:17:32","LT","Scrabling","SH + LT, TB","","","","",""
"Scan","14/07/2019 15:17:48","RS","Scrabling","","","","","",""
"Scan","14/07/2019 15:18:13","LS","Scrabling","","","","","",""
"Scan","14/07/2019 15:19:13","MB + TB","Foraging","","","","","",""
"Scan","14/07/2019 15:19:29","TB","Foraging","","","","","",""
"Scan","14/07/2019 15:19:48","RT","Scrabling","","","","","",""
"Scan","14/07/2019 15:20:25","LS","Scrabling","","","","","",""
"Scan","14/07/2019 15:20:54","MB + TB","Foraging","RS + TB, RT","","","","",""
"Scan","14/07/2019 15:21:02","RT","Social","RS + TB, MB + TB","","","","","foraging comp with m17"
"Scan","14/07/2019 15:21:52","TB","Bipedal vig","","","","","",""
"Scan","14/07/2019 15:22:00","LT","Foraging","","","","","",""
"Scan","14/07/2019 15:22:13","RS","Foraging","TB","","","","",""
"Scan","14/07/2019 15:22:44","LS","Bipedal vig","","","","","",""
"Scan","14/07/2019 15:23:00","MB + TB","Foraging","RT","","","","",""
"Scan","14/07/2019 15:23:10","RT","Scrabling","RS + TB","","","","",""
"Scan","14/07/2019 15:23:44","TB","Scrabling","","","","","",""
"Scan","14/07/2019 15:23:58","LT","Foraging","","","","","",""
"Scan","14/07/2019 15:25:22","TB","Scrabling","","","","","",""
"Scan","14/07/2019 15:25:55","RS","Foraging","","","","","",""
"Scan","14/07/2019 15:26:00","LS","Scrabling","","","","","",""
"Scan","14/07/2019 15:26:23","MB + TB","Foraging","","","","","",""
"Scan","14/07/2019 15:26:40","RT","Foraging","","","","","",""
"Scan","14/07/2019 15:27:24","TB","Scrabling","","","","","",""
"Scan","14/07/2019 15:27:52","LT","Foraging","","","","","",""
"Scan","14/07/2019 15:28:18","RS","Foraging","SH + TB","","","","",""
"Scan","14/07/2019 15:30:45","LS","Moving","","","","","",""
"Scan","14/07/2019 15:34:44","RT","Foraging","","","","","",""
"Scan","14/07/2019 15:34:51","LT","Scrabling","","","","","",""
"Scan","14/07/2019 15:35:05","RS","Foraging","","","","","",""
"Scan","14/07/2019 15:35:14","TB","Foraging","","","","","",""
"Scan","14/07/2019 15:35:21","LS","Foraging","","","","","",""
"Scan","14/07/2019 15:35:31","MB + TB","Foraging","","","","","",""
"Scan","14/07/2019 15:35:48","RT","Foraging","","","","","",""
"Scan","14/07/2019 15:35:56","LT","Scrabling","","","","","",""
"Scan","14/07/2019 15:36:15","TB","Foraging","","","","","",""
"Scan","14/07/2019 15:36:23","LS","Foraging","","","","","",""
"Scan","14/07/2019 15:36:30","RS","Foraging","","","","","",""
"Scan","14/07/2019 15:36:37","MB + TB","Scrabling","","","","","",""
"Scan","14/07/2019 15:36:52","RT","Foraging","","","","","",""
"Scan","14/07/2019 15:37:22","LT","Scrabling","LS","","","","",""
"Scan","14/07/2019 15:37:32","RS","Scrabling","","","","","",""
"Scan","14/07/2019 15:37:40","LS","Scrabling","","","","","",""
"Scan","14/07/2019 15:37:50","MB + TB","Bipedal vig","LT","","","","",""
"Scan","14/07/2019 15:38:13","RT","Scanning","","","","","",""
"Scan","14/07/2019 15:38:51","TB","Foraging","","","","","",""
"Scan","14/07/2019 15:38:56","LT","Foraging","","","","","",""
"Scan","14/07/2019 15:39:14","RS","Scanning","LS","","","","",""
"Scan","14/07/2019 15:39:30","LS","Scrabling","RS","","","","",""
"Scan","14/07/2019 15:39:41","MB + TB","Bipedal vig","","","","","",""
"Event","14/07/2019 15:39:51","","","","","Alarm running","Ukn","Ponctual",""
"Scan","14/07/2019 15:40:16","RT","Moving","","","","","",""
"Scan","14/07/2019 15:40:32","LS","Scrabling","","","","","",""
"Scan","14/07/2019 15:40:46","LT","Scrabling","","","","","",""
"Scan","14/07/2019 15:41:07","MB + TB","Scrabling","","","","","",""
"Event","14/07/2019 15:41:45","","","","","Alarm scanning","Ukn","Already started",""
"Scan","14/07/2019 15:42:00","TB","Scrabling","","","","","",""
"Event","14/07/2019 15:42:07","","","","","Alarm scanning","Ukn","Already stopped",""
"Scan","14/07/2019 15:42:21","LT","Scrabling","","","","","",""
"Scan","14/07/2019 15:42:36","RS","Foraging","LS","","","","",""
"Scan","14/07/2019 15:42:44","RT","Scrabling","LS","","","","",""
"Scan","14/07/2019 15:42:51","LS","Scrabling","RT","","","","",""
"Scan","14/07/2019 15:43:07","MB + TB","Foraging","","","","","",""
"Scan","14/07/2019 15:43:25","RT","Scrabling","","","","","",""
"Scan","14/07/2019 15:43:52","LS","Foraging","SH + LT","","","","",""
"Scan","14/07/2019 15:44:05","LT","Foraging","","","","","",""
"Scan","14/07/2019 15:44:11","TB","Scrabling","","","","","",""
"Event","14/07/2019 15:44:54","","","","","Alarm scanning","Ukn","Already started",""
"Event","14/07/2019 15:45:16","","","","","Alarm scanning","Ukn","Stop",""
"Scan","14/07/2019 15:46:36","MB + TB","Scrabling","","","","","",""
"Scan","14/07/2019 15:47:41","RT","Scrabling","","","","","",""
"Scan","14/07/2019 15:48:06","TB","Eating","H + TB","","","","",""
"Event","14/07/2019 15:48:18","","","","","Alarm running","Ukn","Ponctual",""
"Scan","14/07/2019 15:48:50","LT","Scrabling","","","","","",""
"Scan","14/07/2019 15:49:21","LS","Bipedal vig","","","","","",""
"Scan","14/07/2019 15:50:02","RS","Other","MB + TB, LS","","","","","moving below"
"Scan","14/07/2019 15:51:02","MB + TB","Scrabling","","","","","",""
"Scan","14/07/2019 15:51:50","RT","Foraging","H + MB, RT + TB, TB","","","","",""
"Scan","14/07/2019 15:52:06","TB","Foraging","H + MB, RT","","","","",""
"Scan","14/07/2019 15:52:55","LS","Foraging","","","","","",""
"Scan","14/07/2019 15:53:36","MB + TB","Foraging","LS + LT","","","","",""
"Scan","14/07/2019 15:54:13","LT","Foraging","RT + TB","","","","",""
"Scan","14/07/2019 15:54:32","TB","Scrabling","","","","","",""
"Scan","14/07/2019 15:54:53","RT","Foraging","","","","","",""
"Event","14/07/2019 15:55:40","","","","","Alarm scanning","Ukn","Already started",""
"Event","14/07/2019 15:56:17","","","","","Alarm scanning","Ukn","Stop",""
"Event","14/07/2019 15:56:43","","","","","Alarm running","Ukn","Start",""
"Event","14/07/2019 15:56:59","","","","","Alarm running","Ukn","Stop",""
"Scan","14/07/2019 15:58:11","LS","Eating","","","","","",""
"Scan","14/07/2019 15:58:30","MB + TB","Scanning","","","","","",""
"Scan","14/07/2019 15:58:59","TB","Foraging","RS","","","","",""
"Scan","14/07/2019 15:59:11","RS","Scrabling","TB","","","","",""
"Scan","14/07/2019 15:59:54","LT","Scrabling","","","","","",""
"Scan","14/07/2019 16:01:03","MB + TB","Bipedal vig","","","","","",""
"Scan","14/07/2019 16:01:26","RS","Scanning","","","","","",""
"Scan","14/07/2019 16:02:17","TB","Scrabling","","","","","",""
"Scan","14/07/2019 16:03:08","LT","Foraging","","","","","",""
"Scan","14/07/2019 16:03:27","LS","Bipedal vig","","","","","",""
"Scan","14/07/2019 16:03:47","MB + TB","Scrabling","LT","","","","",""
"Scan","14/07/2019 16:03:55","LT","Foraging","MB + TB","","","","",""
"Scan","14/07/2019 16:04:35","RT","Scrabling","","","","","",""
"Scan","14/07/2019 16:05:26","TB","Foraging","","","","","",""
"Scan","14/07/2019 16:05:43","LS","Scrabling","","","","","",""
"Scan","14/07/2019 16:07:22","TB","Running","LS","","","","",""
"Scan","14/07/2019 16:07:32","LS","Scrabling","RT + TB","","","","",""
"Scan","14/07/2019 16:08:08","RT","Foraging","","","","","",""
"Scan","14/07/2019 16:08:21","LT","Scrabling","","","","","",""
"Scan","14/07/2019 16:09:10","MB + TB","Scrabling","","","","","",""
"Scan","14/07/2019 16:09:29","RS","Scrabling","","","","","",""
"Event","14/07/2019 16:10:13","","","","","Alarm running","Ukn","Already started",""
"Scan","14/07/2019 16:10:37","LT","Scanning","SH + TB","","","","",""
"Event","14/07/2019 16:10:54","","","","","Alarm running","Ukn","Already stopped",""
"Scan","14/07/2019 16:11:01","RT","Bipedal vig","","","","","",""
"Scan","14/07/2019 16:11:24","LT","Scanning","SH + TB","","","","",""
"Scan","14/07/2019 16:11:48","LS","Scrabling","","","","","",""
"Scan","14/07/2019 16:12:53","MB + TB","Scrabling","","","","","",""
"Scan","14/07/2019 16:13:01","RS","Scrabling","","","","","",""
"Scan","14/07/2019 16:13:16","TB","Scanning","","","","","",""
"Scan","14/07/2019 16:15:08","LS","Scrabling","","","","","",""
"Scan","14/07/2019 16:15:33","LT","Scrabling","","","","","",""
"Scan","14/07/2019 16:16:29","RS","Foraging","","","","","",""
"Scan","14/07/2019 16:17:38","LS","Scrabling","","","","","",""
"Scan","14/07/2019 16:17:54","RT","Scrabling","","","","","",""
"Scan","14/07/2019 16:19:53","MB + TB","Foraging","","","","","",""
"Scan","14/07/2019 16:20:22","TB","Scrabling","H + TB","","","","",""
"Scan","14/07/2019 16:20:57","RS","Scrabling","","","","","",""
"Scan","14/07/2019 16:21:19","LT","Foraging","","","","","",""
"Scan","14/07/2019 16:22:10","LS","Foraging","H + MB","","","","",""
"Scan","14/07/2019 16:24:41","RT","Scrabling","","","","","",""
"Scan","14/07/2019 16:24:54","LS","Foraging","H + MB","","","","",""
"Scan","14/07/2019 16:25:34","TB","Scrabling","","","","","",""
"Scan","14/07/2019 16:25:49","LT","Scrabling","","","","","",""
"Scan","14/07/2019 16:26:18","RS","Foraging","RS + TB","","","","",""
"Scan","14/07/2019 16:27:56","MB + TB","Scrabling","","","","","",""
"Scan","14/07/2019 16:29:54","LS","Scrabling","","","","","",""
"Scan","14/07/2019 16:30:17","TB","Scrabling","","","","","",""
"Scan","14/07/2019 16:31:11","MB + TB","Scrabling","","","","","",""
"Scan","14/07/2019 16:33:38","LS","Moving","H + MB, TB","","","","",""
"Scan","14/07/2019 16:33:48","TB","Scrabling","H + MB, LS","","","","",""
"Event","14/07/2019 16:35:35","","","","","Sentinel","RS + TB","Already started","80cm "
"Scan","14/07/2019 16:38:33","LS","Running","","","","","",""
"Scan","14/07/2019 16:39:27","TB","Foraging","","","","","",""
"Scan","14/07/2019 16:44:19","RT","Scrabling","","","","","",""
"Scan","14/07/2019 16:47:03","LS","Foraging","","","","","",""
"Scan","14/07/2019 16:47:17","LT","Scrabling","","","","","",""
"Event","14/07/2019 16:48:36","","","","","Alarm running","RS + TB","Start",""
"Scan","14/07/2019 16:49:13","MB + TB","Scanning","LT","","","","",""
"Scan","14/07/2019 16:49:21","LT","Scanning","MB + TB","","","","",""
"Scan","14/07/2019 16:49:49","TB","Scanning","RT + TB, RT","","","","",""
"Event","14/07/2019 16:50:09","","","","","Alarm running","RS + TB","Already stopped",""
"Scan","14/07/2019 16:50:21","LS","Moving","MB + LS","","","","",""
"Scan","14/07/2019 16:50:55","TB","Scrabling","","","","","",""
"Scan","14/07/2019 16:51:25","LT","Eating","","","","","",""
"Scan","14/07/2019 16:52:00","RT","Scanning","","","","","",""
"Event","14/07/2019 16:52:17","","","","","Sentinel","RS + TB","Stop",""
"Scan","14/07/2019 16:54:17","LS","Foraging","","","","","",""
"Scan","14/07/2019 16:54:37","RS","Foraging","","","","","",""
"Scan","14/07/2019 16:54:51","TB","Foraging","","","","","",""
"Scan","14/07/2019 16:54:59","LT","Foraging","","","","","",""
"Scan","14/07/2019 16:59:24","LS","Running","","","","","",""
"Scan","14/07/2019 16:59:33","LT","Foraging","RT, LS","","","","",""
"Scan","14/07/2019 16:59:47","RS","Scrabling","","","","","",""
"Scan","14/07/2019 17:00:04","TB","Foraging","","","","","",""
"Scan","14/07/2019 17:00:37","RT","Foraging","","","","","",""
