"Type","Time","MeerkatID","Behavior","Neighbours <1m","UnID","Event type","Emmiter","Timing","Note"
"Event","7/12/19 14:35:31","","","","","Alarm running","Ukn","Ponctual",""
"Scan","7/12/19 14:36:01","RS","Bipedal vig","TB","","","","",""
"Event","7/12/19 14:36:10","","","","","Alarm scanning","MB + TB","Already stopped",""
"Scan","7/12/19 14:37:26","LS","Bipedal vig","RT + TB","","","","",""
"Event","7/12/19 14:37:43","","","","","Alarm scanning","Ukn","Already started",""
"Scan","7/12/19 14:38:13","RT","Scrabling","","","","","",""
"Event","7/12/19 14:38:21","","","","","Alarm scanning","Ukn","Already stopped",""
"Event","7/12/19 14:39:22","MB + TB","","","","Sentinel","MB + TB","Already started",""
"Event","7/12/19 14:39:35","","","","","Sentinel","MB + TB","Stop",""
"Scan","7/12/19 14:39:45","MB + TB","Scrabling","","","","","",""
"Scan","7/12/19 14:40:39","TB","Scrabling","","","","","",""
"Scan","7/12/19 14:40:58","LT","Scrabling","","","","","",""
"Scan","7/12/19 14:41:17","RS","Scrabling","","","","","",""
"Scan","7/12/19 14:41:44","LS","Scrabling","","","","","",""
"Scan","7/12/19 14:42:25","MB + TB","Bipedal vig","","","","","",""
"Scan","7/12/19 14:44:10","RT","Scrabling","MB + TB","","","","",""
"Scan","7/12/19 14:45:55","LT","Foraging","","","","","",""
"Scan","7/12/19 14:47:51","RS","Foraging","","","","","",""
"Scan","7/12/19 14:48:42","MB + TB","Other","","","","","","sniffing bolthole"
"Scan","7/12/19 14:49:33","RT","Scrabling","RS","","","","",""
"Scan","7/12/19 14:50:21","LS","Other","","","","","","selfgroom "
"Scan","7/12/19 14:52:11","TB","Scanning","","","","","",""
"Scan","7/12/19 14:52:20","LT","Scrabling","MB + LT","","","","",""
"Scan","7/12/19 14:52:51","RS","Foraging","","","","","",""
"Scan","7/12/19 14:53:03","LS","Eating","","","","","",""
"Scan","7/12/19 14:53:44","MB + TB","Sentinel","","","","","",""
"Event","7/12/19 14:53:56","MB + TB","","","","Sentinel","MB + TB","Already started",""
"Scan","7/12/19 14:56:09","LS","Scrabling","","","","","",""
"Scan","7/12/19 14:56:36","TB","Scrabling","","","","","",""
"Event","7/12/19 14:56:57","","","","","Sentinel","MB + TB","Already stopped",""
"Scan","7/12/19 14:57:52","RT","Bipedal vig","","","","","",""
"Scan","7/12/19 14:59:12","LT","Scrabling","","","","","",""
"Scan","7/12/19 14:59:22","RS","Scrabling","TB","","","","",""
"Scan","7/12/19 14:59:28","TB","Scrabling","RS","","","","",""
"Scan","7/12/19 15:00:48","LS","Moving","","","","","",""
"Event","7/12/19 15:01:36","","","","","Alarm running","Ukn","Start",""
"Event","7/12/19 15:01:48","","","","","Alarm running","Ukn","Already stopped",""
"Scan","7/12/19 15:02:22","RT","Scrabling","","","","","",""
"Scan","7/12/19 15:02:56","MB + TB","Foraging","","","","","",""
"Scan","7/12/19 15:03:05","LT","Scrabling","","","","","",""
"Scan","7/12/19 15:03:13","TB","Scrabling","","","","","",""
"Scan","7/12/19 15:04:00","RS","Scrabling","","","","","",""
"Scan","7/12/19 15:04:15","LS","Foraging","","","","","",""
"Event","7/12/19 15:04:19","","","","","Alarm running","Ukn","",""
"Event","7/12/19 15:04:30","","","","","Alarm running","Ukn","Stop",""
"Scan","7/12/19 15:05:02","MB + TB","Bipedal vig","LS","","","","",""
"Scan","7/12/19 15:05:25","TB","Eating","","","","","",""
"Scan","7/12/19 15:05:57","LT","Scrabling","RT + TB","","","","",""
"Scan","7/12/19 15:06:10","RT","Scrabling","","","","","",""
"Scan","7/12/19 15:06:20","RS","Foraging","","","","","",""
"Scan","7/12/19 15:06:27","LS","Scrabling","","","","","",""
"Scan","7/12/19 15:07:01","MB + TB","Bipedal vig","","","","","",""
"Scan","7/12/19 15:07:18","TB","Scrabling","","","","","",""
"Scan","7/12/19 15:07:58","RT","Scrabling","","","","","",""
"Scan","7/12/19 15:08:11","LT","Foraging","","","","","",""
"Scan","7/12/19 15:08:24","RS","Scrabling","","","","","",""
"Scan","7/12/19 15:08:54","LS","Scrabling","SH + LT","","","","",""
"Scan","7/12/19 15:09:34","MB + TB","Scanning","","","","","",""
"Event","7/12/19 15:09:47","MB + TB","","","","Sentinel","MB + TB","Already started",""
"Scan","7/12/19 15:10:19","TB","Foraging","","","","","",""
"Scan","7/12/19 15:10:26","LT","Scrabling","","","","","",""
"Scan","7/12/19 15:11:31","RT","Scrabling","","","","","",""
"Scan","7/12/19 15:12:00","RS","Scrabling","","","","","",""
"Scan","7/12/19 15:12:20","LS","Foraging","","","","","",""
"Event","7/12/19 15:12:32","","","","","Sentinel","MB + TB","Already stopped",""
"Scan","7/12/19 15:12:58","MB + TB","Scrabling","","","","","",""
"Scan","7/12/19 15:13:44","RT","Scrabling","","","","","",""
"Scan","7/12/19 15:14:53","TB","Scrabling","","","","","",""
"Scan","7/12/19 15:15:20","LT","Scrabling","","","","","",""
"Scan","7/12/19 15:17:46","LS","Scrabling","","","","","",""
"Scan","7/12/19 15:18:32","MB + TB","Scrabling","","","","","",""
"Scan","7/12/19 15:18:57","LT","Scanning","","","","","",""
"Scan","7/12/19 15:19:10","RS","Scrabling","","","","","",""
"Scan","7/12/19 15:19:22","RT","Scrabling","","","","","",""
"Scan","7/12/19 15:19:49","TB","Scrabling","","","","","",""
"Scan","7/12/19 15:20:59","LS","Scrabling","","","","","",""
"Scan","7/12/19 15:22:45","MB + TB","Bipedal vig","","","","","",""
"Scan","7/12/19 15:23:23","TB","Bipedal vig","","","","","",""
"Scan","7/12/19 15:24:15","RT","Scrabling","","","","","",""
"Scan","7/12/19 15:24:22","LS","Scrabling","RS + TB","","","","",""
"Scan","7/12/19 15:24:41","LT","Scrabling","","","","","",""
"Scan","7/12/19 15:25:36","RS","Scrabling","","","","","",""
"Scan","7/12/19 15:26:15","MB + TB","Scrabling","","","","","",""
"Scan","7/12/19 15:27:13","RT","Foraging","","","","","",""
"Scan","7/12/19 15:27:24","TB","Scrabling","","","","","",""
"Scan","7/12/19 15:28:02","LT","Scrabling","MB + LT","","","","",""
"Scan","7/12/19 15:28:58","RS","Scrabling","SH + LT","","","","",""
"Event","7/12/19 15:30:29","","","","","Alarm running","Ukn","Ponctual",""
"Scan","7/12/19 15:31:24","MB + TB","Foraging","MB + LT","","","","",""
"Event","7/12/19 15:32:32","","","","","Alarm running","Ukn","Already started",""
"Event","7/12/19 15:32:49","","","","","Alarm running","Ukn","Already stopped",""
"Scan","7/12/19 15:33:19","RS","Scrabling","","","","","",""
"Scan","7/12/19 15:33:28","LT","Scanning","","","","","",""
"Event","7/12/19 15:34:02","","","","","Alarm scanning","Ukn","Ponctual",""
"Scan","7/12/19 15:34:58","TB","Scrabling","","","","","",""
"Scan","7/12/19 15:38:02","MB + TB","Foraging","","","","","",""
"Scan","7/12/19 15:38:27","RT","Scrabling","TB","","","","",""
"Scan","7/12/19 15:38:34","TB","Scrabling","RT","","","","",""
"Scan","7/12/19 15:38:57","LT","Scrabling","MB + LS","","","","",""
"Scan","7/12/19 15:39:39","RS","Scrabling","","","","","",""
"Scan","7/12/19 15:39:55","LS","Foraging","","","","","",""
"Scan","7/12/19 15:40:58","MB + TB","Foraging","","","","","",""
"Scan","7/12/19 15:41:24","RT","Foraging","","","","","",""
"Scan","7/12/19 15:41:37","TB","Scanning","","","","","",""
"Scan","7/12/19 15:43:31","LT","Scrabling","","","","","",""
"Scan","7/12/19 15:43:55","RS","Scrabling","","","","","",""
"Scan","7/12/19 15:47:22","MB + TB","Bipedal vig","","","","","",""
"Scan","7/12/19 15:48:12","LS","Scrabling","","","","","",""
"Scan","7/12/19 15:48:25","RT","Scrabling","","","","","",""
"Scan","7/12/19 15:48:43","LT","Scrabling","RT","","","","",""
"Scan","7/12/19 15:49:11","TB","Scrabling","RS","","","","",""
"Scan","7/12/19 15:49:19","RS","Scrabling","TB","","","","",""
"Scan","7/12/19 15:49:39","LS","Foraging","","","","","",""
"Scan","7/12/19 15:50:18","MB + TB","Foraging","","","","","",""
"Scan","7/12/19 15:51:33","RT","Scrabling","","","","","",""
"Scan","7/12/19 15:52:59","LT","Foraging","","","","","",""
"Scan","7/12/19 15:53:36","RS","Foraging","","","","","",""
"Scan","7/12/19 15:54:14","LS","Scrabling","","","","","",""
"Scan","7/12/19 15:54:26","TB","Scrabling","","","","","",""
"Scan","7/12/19 15:55:00","MB + TB","Foraging","","","","","",""
"Scan","7/12/19 15:57:18","TB","Bipedal vig","","","","","",""
"Scan","7/12/19 15:57:33","LT","Scrabling","MB + TB, MB + LT","","","","",""
"Scan","7/12/19 15:57:50","RS","Scrabling","","","","","",""
"Scan","7/12/19 15:58:08","LS","Scrabling","","","","","",""
"Scan","7/12/19 15:59:15","MB + TB","Running","","","","","",""
"Scan","7/12/19 15:59:27","RT","Scrabling","","","","","",""
"Scan","7/12/19 16:00:22","LT","Scrabling","","","","","",""
"Scan","7/12/19 16:01:07","TB","Scrabling","RT","","","","",""
"Scan","7/12/19 16:01:54","LS","Running","","","","","",""
"Scan","7/12/19 16:02:06","RS","Scrabling","LS","","","","",""
"Scan","7/12/19 16:04:22","MB + TB","Foraging","","","","","",""
"Scan","7/12/19 16:04:57","TB","Scrabling","","","","","",""
"Scan","7/12/19 16:05:18","LT","Foraging","","","","","",""
"Scan","7/12/19 16:05:59","RS","Scrabling","TB","","","","",""
"Scan","7/12/19 16:06:35","LS","Scrabling","","","","","",""
"Scan","7/12/19 16:08:00","RT","Scrabling","","","","","",""
"Scan","7/12/19 16:09:23","MB + TB","Foraging","","","","","",""
"Scan","7/12/19 16:09:53","LT","Foraging","","","","","",""
"Event","7/12/19 16:10:34","","","","","Alarm scanning","Ukn","Already started",""
"Event","7/12/19 16:11:10","","","","","Sentinel","H + MB","Already started","30cm"
"Event","7/12/19 16:12:08","","","","","Alarm scanning","Ukn","Already stopped",""
"Scan","7/12/19 16:12:24","RT","Foraging","","","","","",""
"Scan","7/12/19 16:13:41","TB","Scrabling","","","","","",""
"Scan","7/12/19 16:14:48","RS","Scrabling","","","","","",""
"Scan","7/12/19 16:15:00","LS","Scrabling","","","","","",""
"Scan","7/12/19 16:15:16","MB + TB","Foraging","","","","","",""
"Scan","7/12/19 16:15:34","LT","Foraging","","","","","",""
"Scan","7/12/19 16:16:02","RT","Bipedal vig","","","","","",""
"Scan","7/12/19 16:16:50","RS","Scrabling","LS","","","","",""
"Scan","7/12/19 16:16:56","LS","Scrabling","","","","","",""
"Scan","7/12/19 16:18:34","LT","Foraging","","","","","",""
"Event","7/12/19 16:18:43","","","","","Alarm scanning","Ukn","Already started",""
"Scan","7/12/19 16:19:04","MB + TB","Bipedal vig","","","","","",""
"Event","7/12/19 16:19:15","","","","","Alarm scanning","Ukn","Stop",""
"Scan","7/12/19 16:19:39","RT","Scrabling","","","","","",""
"Scan","7/12/19 16:19:54","RS","Eating","","","","","",""
"Scan","7/12/19 16:21:04","TB","Foraging","","","","","",""
"Scan","7/12/19 16:21:41","LS","Scrabling","","","","","",""
"Event","7/12/19 16:22:06","","","","","Alarm running","Ukn","Already started",""
"Event","7/12/19 16:22:31","","","","","Alarm running","Ukn","Stop",""
"Scan","7/12/19 16:22:45","MB + TB","Scanning","RS + TB","+5","","","",""
"Scan","7/12/19 16:24:13","LT","Scanning","LS + TB, MB + TB","","","","",""
"Scan","7/12/19 16:25:03","RS","Scrabling","","","","","",""
"Scan","7/12/19 16:25:25","LS","Scanning","","","","","",""
"Scan","7/12/19 16:26:14","MB + TB","Bipedal vig","","","","","",""
"Scan","7/12/19 16:26:43","LT","Scrabling","RS","","","","",""
"Scan","7/12/19 16:27:25","LS","Scrabling","RS + TB","","","","",""
"Scan","7/12/19 16:28:57","TB","Scrabling","","","","","",""
"Scan","7/12/19 16:29:23","MB + TB","Foraging","","","","","",""
"Event","7/12/19 16:30:52","","","","","Alarm running","Ukn","Already started",""
"Scan","7/12/19 16:32:00","RT","Other","H + TB, TB, RS","","","","","hiding "
"Event","7/12/19 16:32:58","","","","","Alarm running","Ukn","Already stopped",""
"Scan","7/12/19 16:33:08","TB","Scrabling","","","","","",""
"Scan","7/12/19 16:34:25","LT","Scanning","RT + TB, MB + RS","","","","",""
"Event","7/12/19 16:35:33","","","","","Sentinel","RS + TB","Already started",""
"Scan","7/12/19 16:36:35","RS","Foraging","","","","","",""
"Event","7/12/19 16:37:17","","","","","Sentinel","RS + TB","Already stopped",""
"Scan","7/12/19 16:37:49","LS","Scrabling","","","","","",""
"Scan","7/12/19 16:38:37","RT","Scrabling","","","","","",""
"Event","7/12/19 16:38:57","","","","","Alarm scanning","H + TB","Start",""
"Event","7/12/19 16:39:26","","","","","Alarm scanning","H + TB","Stop",""
"Scan","7/12/19 16:39:52","MB + TB","Bipedal vig","","","","","",""
"Scan","7/12/19 16:41:09","LT","Foraging","MB + TB","","","","",""
"Scan","7/12/19 16:41:22","RS","Foraging","","","","","",""
"Scan","7/12/19 16:42:07","TB","Scrabling","","","","","",""
"Scan","7/12/19 16:42:48","LS","Foraging","","","","","",""
"Scan","7/12/19 16:43:35","MB + TB","Scrabling","SH + LT, RS","","","","",""
"Scan","7/12/19 16:43:58","TB","Scrabling","","","","","",""
"Scan","7/12/19 16:44:06","LT","Foraging","","","","","",""
"Scan","7/12/19 16:44:23","RS","Foraging","","","","","",""
"Scan","7/12/19 16:45:05","RT","Foraging","","","","","",""
"Scan","7/12/19 16:45:35","LS","Foraging","LS + TB","","","","",""
"Scan","7/12/19 16:46:15","MB + TB","Scrabling","","","","","",""
"Scan","7/12/19 16:46:22","TB","Scrabling","RT + TB, LT","","","","",""
"Scan","7/12/19 16:46:35","LT","Foraging","TB","","","","",""
"Scan","7/12/19 16:46:52","RS","Scrabling","","","","","",""
"Scan","7/12/19 16:47:26","RT","Eating","LS + TB","","","","","and running"
"Scan","7/12/19 16:48:17","LS","Scrabling","","","","","",""
"Scan","7/12/19 16:48:37","MB + TB","Scrabling","TB","","","","",""
"Scan","7/12/19 16:48:49","RT","Scrabling","MB + TB","","","","",""
"Scan","7/12/19 16:49:11","TB","Scrabling","LT","","","","",""
"Scan","7/12/19 16:49:21","LT","Scrabling","RS","","","","",""
"Scan","7/12/19 16:49:29","RS","Scrabling","LT","","","","",""
"Scan","7/12/19 16:49:42","LS","Scrabling","","","","","",""
"Scan","7/12/19 16:49:50","MB + TB","Scrabling","RT","","","","",""
"Scan","7/12/19 16:49:59","RT","Scrabling","LT","","","","",""
"Scan","7/12/19 16:50:30","TB","Foraging","","","","","",""
"Scan","7/12/19 16:50:45","RS","Scrabling","MB + RS, LS","","","","",""
"Event","7/12/19 16:50:54","","","","","Alarm scanning","Ukn","Ponctual","dog"
"Scan","7/12/19 16:51:22","LS","Scrabling","RS","","","","",""
"Scan","7/12/19 16:51:39","MB + TB","Scrabling","","","","","",""
"Scan","7/12/19 16:51:47","RT","Scrabling","MB + TB","","","","",""
"Scan","7/12/19 16:52:43","LT","Foraging","RT","","","","",""
"Scan","7/12/19 16:52:56","RS","Eating","","","","","",""
"Scan","7/12/19 16:53:43","LS","Scrabling","MB + RS","","","","",""
"Scan","7/12/19 16:53:53","MB + TB","Scrabling","LS","","","","",""
"Scan","7/12/19 16:54:03","RT","Scrabling","RT + TB, MB + TB, LT","","","","",""
"Scan","7/12/19 16:54:20","TB","Scrabling","MB + TB, RT, LT, LS","","","","",""
"Scan","7/12/19 16:54:51","LT","Moving","SH + LT","","","","",""
"Scan","7/12/19 16:55:12","RS","Scrabling","RT + TB, MB + TB, RT","","","","",""
"Scan","7/12/19 16:55:56","LS","Scanning","","","","","",""
"Scan","7/12/19 16:56:23","MB + TB","Scanning","","","","","",""
"Scan","7/12/19 16:56:34","RT","Scrabling","","","","","",""
"Scan","7/12/19 16:56:42","TB","Foraging","","","","","",""
"Scan","7/12/19 16:57:07","LT","Scanning","RT + TB","+1","","","",""
"Scan","7/12/19 16:57:28","RS","Scanning","LS","","","","",""
"Scan","7/12/19 16:57:34","LS","Scanning","RS","","","","",""
"Event","7/12/19 16:58:16","","","","","Sentinel","H + TB","Already started","1m"
"Scan","7/12/19 16:58:42","MB + TB","Scrabling","LS + TB, LS","","","","",""
"Event","7/12/19 16:59:01","","","","","Sentinel","H + TB","Stop",""
"Scan","7/12/19 16:59:38","LT","Scrabling","MB + TB, LS","+4","","","",""
