"Type","Time","MeerkatID","Behavior","Neighbours <1m","UnID","Event type","Emmiter","Timing","Note"
"Scan","18/07/2019 14:34:39","RS + TB","Scrabling","","","","","",""
"Scan","18/07/2019 14:35:39","RT","Foraging","","","","","",""
"Scan","18/07/2019 14:35:59","MB + TB","Running","","","","","",""
"Scan","18/07/2019 14:36:21","LS","Scrabling","","","","","",""
"Scan","18/07/2019 14:36:43","TB","Eating","","","","","",""
"Scan","18/07/2019 14:36:58","LT","Bipedal vig","","","","","",""
"Scan","18/07/2019 14:37:32","RS + TB","Foraging","","","","","",""
"Scan","18/07/2019 14:37:45","TB","Foraging","H + TB","","","","",""
"Scan","18/07/2019 14:37:55","LT","Scrabling","H + TB, TB","","","","",""
"Scan","18/07/2019 14:38:16","LS","Scrabling","","","","","",""
"Scan","18/07/2019 14:38:35","MB + TB","Scrabling","","","","","",""
"Scan","18/07/2019 14:39:13","RT","Foraging","","","","","",""
"Scan","18/07/2019 14:40:30","RS","Scrabling","","","","","",""
"Scan","18/07/2019 14:41:14","RT","Scrabling","","","","","",""
"Scan","18/07/2019 14:41:41","TB","Scrabling","LS + LT","","","","",""
"Scan","18/07/2019 14:41:49","LT","Foraging","","","","","",""
"Scan","18/07/2019 14:42:11","RS + TB","Scrabling","SH + TB","","","","",""
"Scan","18/07/2019 14:42:22","MB + TB","Scrabling","","","","","",""
"Scan","18/07/2019 14:42:38","LS","Eating","","","","","",""
"Scan","18/07/2019 14:43:01","RS","Running","","","","","",""
"Scan","18/07/2019 14:43:22","RT","Scrabling","","","","","",""
"Scan","18/07/2019 14:43:37","TB","Scrabling","","","","","",""
"Scan","18/07/2019 14:44:23","RS + TB","Scrabling","","","","","",""
"Scan","18/07/2019 14:44:33","MB + TB","Scrabling","","","","","",""
"Scan","18/07/2019 14:44:49","LT","Scrabling","","","","","",""
"Scan","18/07/2019 14:45:06","RS","Foraging","","","","","",""
"Scan","18/07/2019 14:45:21","LS","Foraging","","","","","",""
"Scan","18/07/2019 14:45:37","RS + TB","Scrabling","","","","","",""
"Scan","18/07/2019 14:45:49","MB + TB","Bipedal vig","","","","","",""
"Scan","18/07/2019 14:45:56","LT","Scrabling","","","","","",""
"Scan","18/07/2019 14:46:17","TB","Scrabling","","","","","",""
"Scan","18/07/2019 14:46:37","RT","Bipedal vig","","","","","",""
"Scan","18/07/2019 14:47:36","LS","Scrabling","MB + RS","","","","",""
"Scan","18/07/2019 14:47:51","RS","Scrabling","","","","","",""
"Scan","18/07/2019 14:48:09","MB + TB","Scrabling","","","","","",""
"Scan","18/07/2019 14:48:14","TB","Scrabling","","","","","",""
"Scan","18/07/2019 14:48:40","LT","Scrabling","","","","","",""
"Scan","18/07/2019 14:48:58","RS","Foraging","","","","","",""
"Scan","18/07/2019 14:49:20","RS + TB","Scrabling","","","","","",""
"Scan","18/07/2019 14:49:37","LS","Scrabling","","","","","",""
"Scan","18/07/2019 14:49:55","MB + TB","Scrabling","","","","","",""
"Scan","18/07/2019 14:50:13","RT","Scrabling","LS + LT, MB + TB","","","","",""
"Event","18/07/2019 14:50:29","","","","","Alarm scanning","Ukn","Already started",""
"Event","18/07/2019 14:50:46","","","","","Alarm scanning","Ukn","Already stopped",""
"Scan","18/07/2019 14:51:23","RS + TB","Bipedal vig","TB","","","","",""
"Scan","18/07/2019 14:51:34","TB","Scrabling","","","","","",""
"Scan","18/07/2019 14:52:25","MB + TB","Scrabling","","","","","",""
"Scan","18/07/2019 14:53:28","RS","Scrabling","SH + TB","","","","",""
"Scan","18/07/2019 14:53:45","LT","Scanning","","","","","",""
"Scan","18/07/2019 14:54:39","RT","Scrabling","","","","","",""
"Scan","18/07/2019 14:54:48","TB","Foraging","","","","","",""
"Scan","18/07/2019 14:55:03","RS + TB","Foraging","","","","","",""
"Scan","18/07/2019 14:55:49","MB + TB","Scrabling","","","","","",""
"Scan","18/07/2019 14:56:28","RS","Scrabling","","","","","",""
"Scan","18/07/2019 14:56:41","LT","Scrabling","SH + LT","","","","",""
"Scan","18/07/2019 14:58:06","RS","Scrabling","RT + TB","","","","",""
"Scan","18/07/2019 15:00:03","MB + TB","Bipedal vig","","","","","",""
"Scan","18/07/2019 15:00:17","LS","Scrabling","","","","","",""
"Scan","18/07/2019 15:01:00","TB","Scrabling","","","","","",""
"Scan","18/07/2019 15:01:21","RS + TB","Other","","","","","","selfgroom "
"Scan","18/07/2019 15:01:59","RS","Eating","","","","","",""
"Scan","18/07/2019 15:02:25","LT","Moving","RS + TB","","","","",""
"Scan","18/07/2019 15:02:52","MB + TB","Bipedal vig","","","","","",""
"Scan","18/07/2019 15:03:13","TB","Bipedal vig","","","","","",""
"Scan","18/07/2019 15:03:56","MB + TB","Bipedal vig","","","","","",""
"Scan","18/07/2019 15:04:51","RS + TB","Scrabling","","","","","",""
"Scan","18/07/2019 15:05:01","RS","Scanning","","","","","",""
"Scan","18/07/2019 15:06:04","LS","Scrabling","","","","","",""
"Scan","18/07/2019 15:08:10","RS","Scrabling","","","","","",""
"Event","18/07/2019 15:08:21","","","","","Alarm scanning","Ukn","Already started",""
"Event","18/07/2019 15:08:37","","","","","Alarm scanning","Ukn","Already stopped",""
"Scan","18/07/2019 15:08:46","RS + TB","Scanning","RS","","","","",""
"Scan","18/07/2019 15:09:06","MB + TB","Scrabling","MB + LT","","","","",""
"Scan","18/07/2019 15:09:59","LT","Scrabling","","","","","",""
"Scan","18/07/2019 15:10:10","RS","Moving","","","","","",""
"Scan","18/07/2019 15:10:22","RS + TB","Scrabling","","","","","",""
"Scan","18/07/2019 15:10:53","RT","Scrabling","LS + LT","","","","",""
"Scan","18/07/2019 15:11:13","LS","Scrabling","RT","","","","",""
"Scan","18/07/2019 15:11:31","RT","Scrabling","","","","","",""
"Scan","18/07/2019 15:11:44","RS + TB","Scrabling","LS","","","","",""
"Scan","18/07/2019 15:11:54","LS","Scrabling","RS + TB","","","","",""
"Scan","18/07/2019 15:12:08","MB + TB","Scrabling","","","","","",""
"Scan","18/07/2019 15:12:17","RS","Scrabling","","","","","",""
"Scan","18/07/2019 15:12:49","RT","Foraging","","","","","",""
"Scan","18/07/2019 15:13:45","TB","Scrabling","LT + TB","","","","",""
"Scan","18/07/2019 15:14:23","RS + TB","Eating","","","","","",""
"Event","18/07/2019 15:14:28","RT","","","","Alarm running","Ukn","Start",""
"Scan","18/07/2019 15:14:49","RT","Moving","LT + TB, MB + TB, TB","+5","","","",""
"Event","18/07/2019 15:15:09","","","","","Alarm running","Ukn","Already stopped",""
"Scan","18/07/2019 15:15:20","TB","Scrabling","","","","","",""
"Event","18/07/2019 15:15:36","","","","","Sentinel","LT + TB","Already started",""
"Scan","18/07/2019 15:15:46","RS","Scrabling","","","","","",""
"Scan","18/07/2019 15:15:57","MB + TB","Foraging","LT + TB","","","","",""
"Scan","18/07/2019 15:16:15","RT","Scrabling","RT + TB, MB + LS","","","","",""
"Scan","18/07/2019 15:16:46","RS + TB","Other","","","","","","selfgroom "
"Event","18/07/2019 15:17:16","","","","","Sentinel","LT + TB","Stop",""
"Scan","18/07/2019 15:17:53","LS","Scrabling","RT","","","","",""
"Scan","18/07/2019 15:18:20","RT","Scrabling","LS","","","","",""
"Scan","18/07/2019 15:18:34","RS","Scrabling","","","","","",""
"Scan","18/07/2019 15:18:41","MB + TB","Scrabling","","","","","",""
"Scan","18/07/2019 15:18:51","LS","Foraging","","","","","",""
"Scan","18/07/2019 15:20:18","RS + TB","Foraging","","","","","",""
"Scan","18/07/2019 15:21:04","LT","Scrabling","","","","","",""
"Scan","18/07/2019 15:21:30","TB","Scrabling","MB + LT","","","","",""
"Scan","18/07/2019 15:21:45","RS","Scrabling","TB","","","","",""
"Scan","18/07/2019 15:21:57","RT","Scrabling","MB + TB","","","","",""
"Scan","18/07/2019 15:22:04","MB + TB","Bipedal vig","","","","","",""
"Scan","18/07/2019 15:22:34","TB","Other","","","","","","self groom "
"Scan","18/07/2019 15:22:48","RS","Foraging","","","","","",""
"Scan","18/07/2019 15:23:50","LT","Eating","","","","","",""
"Scan","18/07/2019 15:25:42","RS + TB","Scrabling","","","","","",""
"Scan","18/07/2019 15:26:10","MB + TB","Scrabling","","","","","",""
"Scan","18/07/2019 15:26:53","LS","Scrabling","","","","","",""
"Scan","18/07/2019 15:27:03","LT","Scrabling","","","","","",""
"Scan","18/07/2019 15:27:21","RT","Scrabling","","","","","",""
"Scan","18/07/2019 15:27:47","LS","Moving","","","","","",""
"Scan","18/07/2019 15:28:00","RS","Scrabling","","","","","",""
"Scan","18/07/2019 15:28:05","LT","Foraging","","","","","",""
"Scan","18/07/2019 15:29:00","TB","Scrabling","","","","","",""
"Scan","18/07/2019 15:29:19","MB + TB","Scanning","","","","","",""
"Scan","18/07/2019 15:29:30","RS + TB","Bipedal vig","","","","","",""
"Event","18/07/2019 15:29:39","","","","","Alarm running","Ukn","Ponctual",""
"Scan","18/07/2019 15:30:02","TB","Scrabling","","","","","",""
"Scan","18/07/2019 15:30:08","MB + TB","Scrabling","","","","","",""
"Scan","18/07/2019 15:30:22","RS + TB","Scanning","","","","","",""
"Scan","18/07/2019 15:31:15","LS","Scrabling","H + MB, RT","","","","",""
"Scan","18/07/2019 15:31:25","RT","Scanning","H + MB, LS","","","","",""
"Scan","18/07/2019 15:31:43","LT","Scanning","","","","","",""
"Scan","18/07/2019 15:33:16","MB + TB","Bipedal vig","","","","","",""
"Scan","18/07/2019 15:34:40","RS + TB","Bipedal vig","","","","","",""
"Scan","18/07/2019 15:35:30","RS","Scanning","","","","","",""
"Scan","18/07/2019 15:35:45","LS","Scrabling","","","","","",""
"Scan","18/07/2019 15:36:07","TB","Foraging","","","","","",""
"Scan","18/07/2019 15:36:59","MB + TB","Foraging","","","","","",""
"Scan","18/07/2019 15:37:09","RS + TB","Scrabling","MB + TB, MB + LT","","","","",""
"Scan","18/07/2019 15:37:51","LS","Running","","","","","",""
"Scan","18/07/2019 15:38:06","LT","Scrabling","LS","","","","",""
"Scan","18/07/2019 15:38:15","RS","Scrabling","H + MB","","","","",""
"Scan","18/07/2019 15:39:23","MB + TB","Bipedal vig","","","","","",""
"Event","18/07/2019 15:39:50","","","","","Sentinel","MB + LS","Already started",""
"Event","18/07/2019 15:40:07","","","","","Sentinel","MB + LS","Stop",""
"Scan","18/07/2019 15:41:13","RT","Scrabling","","","","","",""
"Scan","18/07/2019 15:41:31","LS","Scrabling","","","","","",""
"Scan","18/07/2019 15:41:48","TB","Scrabling","","","","","",""
"Scan","18/07/2019 15:41:52","RS","Moving","TB","","","","",""
"Event","18/07/2019 15:42:30","","","","","Sentinel","LT + TB","Already started","0cm"
"Scan","18/07/2019 15:42:43","RS","Scanning","LT + TB, RS + TB","","","","",""
"Scan","18/07/2019 15:42:59","RS + TB","Social","LT + TB, RS","","","","","groom m16"
"Scan","18/07/2019 15:43:37","TB","Foraging","LS","","","","",""
"Scan","18/07/2019 15:44:02","LS","Running","RT","","","","",""
"Scan","18/07/2019 15:44:11","RT","Scrabling","MB + RS","","","","",""
"Scan","18/07/2019 15:44:31","TB","Scrabling","MB + LS","","","","",""
"Event","18/07/2019 15:44:50","","","","","Sentinel","LT + TB","Already stopped",""
"Scan","18/07/2019 15:45:02","MB + TB","Other","LT + TB, RS + TB, MB + LT","","","","","selfgroom "
"Scan","18/07/2019 15:45:36","RS + TB","Other","LT + TB","","","","","selfgroom"
"Scan","18/07/2019 15:46:03","LS","Scrabling","","","","","",""
"Scan","18/07/2019 15:46:28","LT","Scrabling","","","","","",""
"Scan","18/07/2019 15:47:00","MB + TB","Running","SH + TB","","","","",""
"Scan","18/07/2019 15:47:32","RS + TB","Scrabling","","","","","",""
"Scan","18/07/2019 15:47:44","TB","Foraging","","","","","",""
"Scan","18/07/2019 15:48:54","LS","Foraging","","","","","",""
"Scan","18/07/2019 15:49:03","RT","Scrabling","","","","","",""
"Event","18/07/2019 15:52:57","","","","","Alarm running","Ukn","Ponctual",""
"Scan","18/07/2019 15:53:14","LS","Scrabling","LT + TB, MB + TB, MB + RS","","","","",""
"Scan","18/07/2019 15:53:34","MB + TB","Scrabling","LT + TB, MB + RS, LS","","","","",""
"Scan","18/07/2019 15:54:04","TB","Scrabling","","","","","",""
"Scan","18/07/2019 15:55:59","TB","Foraging","","","","","",""
"Scan","18/07/2019 15:56:31","RS + TB","Scrabling","","","","","",""
"Scan","18/07/2019 15:56:40","LS","Scrabling","","","","","",""
"Scan","18/07/2019 15:57:02","RT","Scrabling","RS + TB","","","","",""
"Scan","18/07/2019 15:57:19","RS","Scrabling","RT","","","","",""
"Scan","18/07/2019 15:57:51","LS","Foraging","","","","","",""
"Scan","18/07/2019 15:58:12","TB","Foraging","","","","","",""
"Scan","18/07/2019 15:58:48","MB + TB","Scrabling","","","","","",""
"Scan","18/07/2019 15:59:05","LT","Foraging","","","","","",""
"Scan","18/07/2019 15:59:30","MB + TB","Scrabling","","","","","",""
"Scan","18/07/2019 15:59:42","LT","Scrabling","","","","","",""
"Scan","18/07/2019 16:00:11","TB","Scrabling","","","","","",""
"Scan","18/07/2019 16:00:40","RT","Scrabling","","","","","",""
"Scan","18/07/2019 16:00:47","RS","Scrabling","","","","","",""
"Scan","18/07/2019 16:00:57","LS","Scrabling","","","","","",""
"Scan","18/07/2019 16:01:37","RS","Scrabling","","","","","",""
"Scan","18/07/2019 16:01:52","LT","Scrabling","LS + LT","","","","",""
"Scan","18/07/2019 16:02:09","RS + TB","Scanning","","","","","",""
"Scan","18/07/2019 16:02:20","TB","Scrabling","","","","","",""
"Scan","18/07/2019 16:02:46","RT","Other","","","","","","selfgroom"
"Scan","18/07/2019 16:03:13","LT","Scrabling","","","","","",""
"Scan","18/07/2019 16:04:01","TB","Eating","","","","","",""
"Scan","18/07/2019 16:04:10","LT","Scrabling","","","","","",""
"Scan","18/07/2019 16:04:55","LS","Foraging","RS","","","","",""
"Scan","18/07/2019 16:05:05","RS","Foraging","LS","","","","",""
"Scan","18/07/2019 16:05:18","RS + TB","Foraging","","","","","",""
"Scan","18/07/2019 16:05:53","MB + TB","Scrabling","","","","","",""
"Scan","18/07/2019 16:07:12","RT","Eating","TB","","","","",""
"Scan","18/07/2019 16:07:18","TB","Eating","RT","","","","",""
"Scan","18/07/2019 16:07:35","RS","Scrabling","RT + TB, RT, LT","","","","",""
"Scan","18/07/2019 16:08:36","LS","Scrabling","RT","","","","",""
"Scan","18/07/2019 16:08:48","RT","Bipedal vig","LS","","","","",""
"Scan","18/07/2019 16:10:16","RS","Scanning","LT + TB, LT","","","","",""
"Scan","18/07/2019 16:10:30","LT","Scanning","","","","","",""
"Scan","18/07/2019 16:11:12","RT","Bipedal vig","","","","","",""
"Scan","18/07/2019 16:11:20","TB","Bipedal vig","LS","","","","",""
"Scan","18/07/2019 16:11:27","LS","Bipedal vig","TB","","","","",""
"Scan","18/07/2019 16:12:28","RT","Scrabling","","","","","",""
"Scan","18/07/2019 16:13:34","MB + TB","Foraging","SH + TB","","","","",""
"Event","18/07/2019 16:13:51","","","","","Sentinel","SH + TB","Already started",""
"Event","18/07/2019 16:14:02","","","","","Sentinel","SH + TB","Stop",""
"Scan","18/07/2019 16:14:13","RS + TB","Foraging","","","","","",""
"Scan","18/07/2019 16:14:34","MB + TB","Running","SH + TB, MB + LT","","","","",""
"Scan","18/07/2019 16:15:47","TB","Foraging","","","","","",""
"Scan","18/07/2019 16:15:56","LS","Foraging","MB + TB","","","","",""
"Scan","18/07/2019 16:16:05","MB + TB","Scrabling","","","","","",""
"Scan","18/07/2019 16:16:16","RS + TB","Scrabling","","","","","",""
"Scan","18/07/2019 16:16:25","RS","Foraging","","","","","",""
"Event","18/07/2019 16:16:43","","","","","Sentinel","LT + TB","Already started","50cm"
"Scan","18/07/2019 16:17:11","TB","Scrabling","","","","","",""
"Scan","18/07/2019 16:17:23","LS","Scrabling","","","","","",""
"Scan","18/07/2019 16:17:29","RS + TB","Scrabling","MB + TB","","","","",""
"Scan","18/07/2019 16:17:38","MB + TB","Scrabling","","","","","",""
"Scan","18/07/2019 16:17:51","RS","Scrabling","","","","","",""
"Event","18/07/2019 16:18:02","","","","","Sentinel","LT + TB","Stop",""
"Scan","18/07/2019 16:18:57","LS","Scrabling","","","","","",""
"Scan","18/07/2019 16:19:03","MB + TB","Bipedal vig","","","","","",""
"Scan","18/07/2019 16:19:09","TB","Running","","","","","",""
"Scan","18/07/2019 16:19:23","RS + TB","Foraging","","","","","",""
"Scan","18/07/2019 16:20:16","TB","Scrabling","SH + TB, LS","","","","",""
"Scan","18/07/2019 16:20:31","LS","Scrabling","H + MB, TB","","","","",""
"Scan","18/07/2019 16:20:46","RT","Scrabling","MB + LT","","","","",""
"Scan","18/07/2019 16:21:15","RS","Scrabling","SH + TB","","","","",""
"Scan","18/07/2019 16:21:32","TB","Scrabling","H + MB, SH + TB, RS","","","","",""
"Scan","18/07/2019 16:22:08","MB + TB","Scrabling","RT","","","","",""
"Scan","18/07/2019 16:22:18","RT","Scanning","","","","","",""
"Scan","18/07/2019 16:23:06","LS","Scrabling","","","","","",""
"Scan","18/07/2019 16:23:23","MB + TB","Foraging","","","","","",""
"Scan","18/07/2019 16:23:37","LT","Scrabling","","","","","",""
"Scan","18/07/2019 16:23:54","TB","Scrabling","RT + TB","","","","",""
"Scan","18/07/2019 16:24:08","RS","Scrabling","MB + LS","","","","",""
"Scan","18/07/2019 16:24:47","RS + TB","Scrabling","","","","","",""
"Scan","18/07/2019 16:25:07","LT","Foraging","","","","","",""
"Scan","18/07/2019 16:25:23","MB + TB","Scrabling","","","","","",""
"Scan","18/07/2019 16:25:47","RT","Other","MB + RS","","","","","foraging comp "
"Scan","18/07/2019 16:26:12","LS","Scrabling","","","","","",""
"Scan","18/07/2019 16:26:30","LT","Scrabling","","","","","",""
"Scan","18/07/2019 16:26:42","MB + TB","Scrabling","LT","","","","",""
"Scan","18/07/2019 16:27:25","RS + TB","Scrabling","","","","","",""
"Scan","18/07/2019 16:27:38","RS","Bipedal vig","LS + LT","","","","",""
"Scan","18/07/2019 16:28:19","RS + TB","Scrabling","","","","","",""
"Scan","18/07/2019 16:28:41","LT","Scrabling","","","","","",""
"Scan","18/07/2019 16:28:51","TB","Scrabling","","","","","",""
"Scan","18/07/2019 16:29:18","MB + TB","Scrabling","LS","","","","",""
"Scan","18/07/2019 16:29:25","LS","Scrabling","MB + TB","","","","",""
"Scan","18/07/2019 16:29:41","RS","Scrabling","","","","","",""
"Scan","18/07/2019 16:30:03","LS","Scrabling","LT + TB","","","","",""
"Scan","18/07/2019 16:30:15","MB + TB","Scrabling","","","","","",""
"Scan","18/07/2019 16:30:39","LT","Scrabling","","","","","",""
"Scan","18/07/2019 16:30:54","RS + TB","Scrabling","","","","","",""
"Scan","18/07/2019 16:31:34","RT","Scanning","","","","","",""
"Scan","18/07/2019 16:32:32","LS","Scrabling","","","","","",""
"Scan","18/07/2019 16:32:45","RS","Scrabling","LS","","","","",""
"Scan","18/07/2019 16:32:57","RS + TB","Foraging","","","","","",""
"Scan","18/07/2019 16:33:03","MB + TB","Scrabling","","","","","",""
"Scan","18/07/2019 16:33:26","TB","Scrabling","LT","","","","",""
"Scan","18/07/2019 16:33:31","LT","Scrabling","TB","","","","",""
"Scan","18/07/2019 16:33:53","LS","Scrabling","","","","","",""
"Scan","18/07/2019 16:33:59","RS","Scrabling","","","","","",""
"Scan","18/07/2019 16:34:08","LT","Scrabling","LS","","","","",""
"Scan","18/07/2019 16:34:16","MB + TB","Foraging","","","","","",""
"Scan","18/07/2019 16:34:34","RS + TB","Foraging","LS + LT","","","","",""
"Scan","18/07/2019 16:34:50","TB","Scrabling","MB + TB","","","","",""
"Scan","18/07/2019 16:34:56","MB + TB","Foraging","TB","","","","",""
"Scan","18/07/2019 16:35:08","LT","Scrabling","","","","","",""
"Scan","18/07/2019 16:35:15","LS","Scrabling","","","","","",""
"Scan","18/07/2019 16:35:25","RS","Scrabling","RT","","","","",""
"Scan","18/07/2019 16:35:30","RT","Scrabling","RS","","","","",""
"Scan","18/07/2019 16:35:46","MB + TB","Bipedal vig","","","","","",""
"Scan","18/07/2019 16:35:54","LT","Scrabling","LS","+1","","","",""
"Scan","18/07/2019 16:36:22","RT","Moving","","","","","",""
"Scan","18/07/2019 16:36:35","RS","Running","","","","","",""
"Scan","18/07/2019 16:37:11","RS + TB","Foraging","","","","","",""
"Scan","18/07/2019 16:37:38","MB + TB","Scrabling","","","","","",""
"Scan","18/07/2019 16:37:51","RT","Scrabling","","","","","",""
"Scan","18/07/2019 16:37:59","RS","Foraging","","","","","",""
"Scan","18/07/2019 16:38:09","LS","Scrabling","","","","","",""
"Scan","18/07/2019 16:38:40","RT","Eating","","","","","",""
"Scan","18/07/2019 16:38:57","MB + TB","Scrabling","","","","","",""
"Scan","18/07/2019 16:39:39","LT","Scrabling","","","","","",""
"Scan","18/07/2019 16:40:54","TB","Bipedal vig","","","","","",""
"Scan","18/07/2019 16:41:46","LT","Foraging","","","","","",""
"Scan","18/07/2019 16:42:17","MB + TB","Bipedal vig","","","","","",""
"Scan","18/07/2019 16:42:40","RS + TB","Scrabling","","","","","",""
"Scan","18/07/2019 16:42:47","RS","Scrabling","","","","","",""
"Scan","18/07/2019 16:42:54","RT","Scrabling","","","","","",""
"Scan","18/07/2019 16:43:03","LS","Scrabling","","","","","",""
"Scan","18/07/2019 16:43:26","RS","Scrabling","","","","","",""
"Scan","18/07/2019 16:43:40","RT","Scrabling","MB + RS","","","","",""
"Scan","18/07/2019 16:44:01","RS + TB","Foraging","","","","","",""
"Scan","18/07/2019 16:44:23","MB + TB","Scrabling","","","","","",""
"Scan","18/07/2019 16:45:34","TB","Scanning","","","","","",""
"Scan","18/07/2019 16:45:51","LT","Scrabling","","","","","",""
"Scan","18/07/2019 16:46:08","TB","Foraging","","","","","",""
"Scan","18/07/2019 16:46:28","LT","Scrabling","MB + LT","","","","",""
"Scan","18/07/2019 16:47:08","MB + TB","Scrabling","","","","","",""
"Scan","18/07/2019 16:48:08","RT","Foraging","","","","","",""
"Scan","18/07/2019 16:48:26","RS","Foraging","","","","","",""
"Scan","18/07/2019 16:49:00","LS","Running","","","","","",""
"Scan","18/07/2019 16:50:00","RS + TB","Foraging","","","","","",""
"Scan","18/07/2019 16:50:24","RT","Foraging","","","","","",""
"Scan","18/07/2019 16:51:36","TB","Scrabling","","","","","",""
"Scan","18/07/2019 16:52:06","LS","Foraging","","","","","",""
"Scan","18/07/2019 16:52:44","LT","Running","LT + TB","","","","",""
"Scan","18/07/2019 16:53:18","MB + TB","Scanning","","","","","",""
"Scan","18/07/2019 16:53:59","RS + TB","Scrabling","","","","","",""
"Scan","18/07/2019 16:54:10","RS","Scrabling","H + MB","","","","",""
"Scan","18/07/2019 16:54:43","RS + TB","Scrabling","","","","","",""
"Scan","18/07/2019 16:55:14","TB","Scanning","","","","","",""
"Scan","18/07/2019 16:55:29","LS","Scrabling","","","","","",""
"Scan","18/07/2019 16:56:00","LT","Scanning","","","","","",""
"Scan","18/07/2019 16:56:40","MB + TB","Bipedal vig","","","","","",""
"Scan","18/07/2019 16:57:02","RT","Scrabling","SH + TB","","","","",""
"Scan","18/07/2019 16:57:43","MB + TB","Scrabling","","","","","",""
"Scan","18/07/2019 16:57:48","LS","Scrabling","","","","","",""
"Scan","18/07/2019 16:57:58","RS","Scrabling","LT","","","","",""
"Scan","18/07/2019 16:58:04","LT","Scrabling","RS","","","","",""
"Scan","18/07/2019 16:58:28","TB","Scanning","LS + LT, LT + TB","","","","",""
"Scan","18/07/2019 16:59:12","RS + TB","Scrabling","","","","","",""
"Scan","18/07/2019 16:59:33","TB","Scrabling","","","","","",""
"Scan","18/07/2019 17:00:06","RT","Scanning","MB + TB","","","","",""
"Scan","18/07/2019 17:00:14","MB + TB","Scrabling","","","","","",""
