"Type","Time","MeerkatID","Behavior","Neighbours <1m","UnID","Event type","Emmiter","Timing","Note"
"Scan","10/08/2019 10:52:31","H + RT","Bipedal vig","","","","","",""
"Scan","10/08/2019 10:53:09","LS","Digging","","","","","",""
"Scan","10/08/2019 10:53:33","RT","Moving","RS","","","","",""
"Scan","10/08/2019 10:53:45","RS","Digging","","","","","",""
"Scan","10/08/2019 10:54:02","MB","Moving","","","","","",""
"Scan","10/08/2019 10:54:22","H","Foraging","","","","","",""
"Scan","10/08/2019 10:55:42","H + MB","Digging","","","","","",""
"Event","10/08/2019 10:56:30","","","","","Alarm scanning","Ukn","Already started",""
"Scan","10/08/2019 10:57:59","H + RT","Digging","","","","","",""
"Scan","10/08/2019 10:58:16","H","Foraging","","","","","",""
"Event","10/08/2019 10:58:30","","","","","Alarm running","Ukn","Start",""
"Scan","10/08/2019 10:58:52","LS","Scrabling","H + TBL, RR + TBL","","","","",""
"Scan","10/08/2019 10:59:42","RS","Moving","H + TBL, H","","","","",""
"Scan","10/08/2019 10:59:57","H","Moving","H + LT","","","","",""
"Scan","10/08/2019 11:00:19","H + MB","Moving","MB + LT, SH + MB + TBL","","","","",""
"Scan","10/08/2019 11:00:56","RT","Moving","LT + TBL","","","","",""
"Scan","10/08/2019 11:01:53","H + MB","Scrabling","","","","","",""
"Scan","10/08/2019 11:02:32","H + RT","Bipedal vig","RR + TBL, RS, MB, H","","","","",""
"Scan","10/08/2019 11:03:14","H + TB","Bipedal vig","MB + LT","","","","",""
"Event","10/08/2019 11:03:42","","","","","Alarm scanning","Ukn","Already started",""
"Scan","10/08/2019 11:04:03","LS","Foraging","RR + TBL","","","","",""
"Scan","10/08/2019 11:04:24","H","Bipedal vig","","","","","",""
"Scan","10/08/2019 11:04:38","RS","Foraging","H","","","","",""
"Scan","10/08/2019 11:05:02","LT","Foraging","SH + MB + TBL","","","","",""
"Scan","10/08/2019 11:06:25","H + MB","Bipedal vig","","","","","",""
"Scan","10/08/2019 11:07:28","H + RT","Scrabling","","","","","",""
"Scan","10/08/2019 11:07:45","MB","Eating","H","","","","",""
"Scan","10/08/2019 11:07:58","H","Foraging","MB","","","","",""
"Scan","10/08/2019 11:08:48","RT","Foraging","LT","","","","",""
"Scan","10/08/2019 11:08:56","LT","Foraging","RT","","","","",""
"Scan","10/08/2019 11:10:39","H + MB","Sentinel","","","","","","previous  one also  sentinel  for hmb"
"Scan","10/08/2019 11:12:26","MB","Foraging","RT, LT, H","","","","",""
"Scan","10/08/2019 11:12:40","H","Foraging","RT, LT, MB","","","","",""
"Scan","10/08/2019 11:12:52","RT","Foraging","LT, MB, H","","","","",""
"Scan","10/08/2019 11:13:01","LT","Foraging","RT, MB, H","","","","",""
"Scan","10/08/2019 11:14:02","RS","Bipedal vig","","","","","",""
"Scan","10/08/2019 11:14:14","LS","Foraging","RS + RT + TBL","","","","",""
"Event","10/08/2019 11:14:56","","","","","Alarm scanning","Ukn","Start",""
"Scan","10/08/2019 11:15:24","H + RT","Bipedal vig","","","","","",""
"Scan","10/08/2019 11:16:54","RT","Foraging","H + TBL, LT + TBL, MB","","","","",""
"Scan","10/08/2019 11:17:08","MB","Moving","H + TBL, RR + TBL, RS + TBL, RT","","","","",""
"Scan","10/08/2019 11:17:40","H + MB","Foraging","","","","","",""
"Scan","10/08/2019 11:17:58","LT","Foraging","RS + TBL","","","","",""
"Scan","10/08/2019 11:18:16","H","Foraging","H + TBL","","","","",""
"Scan","10/08/2019 11:18:35","RT","Scrabling","MB","","","","",""
"Scan","10/08/2019 11:20:08","H + TB","Bipedal vig","","","","","",""
"Scan","10/08/2019 11:22:12","RS","Foraging","H + RT, LS","","","","",""
"Scan","10/08/2019 11:22:29","LS","Foraging","RS + RT + TBL, H + RT, RS","","","","",""
"Event","10/08/2019 11:22:49","","","","","Alarm scanning","RS + RT + TBL","Start",""
"Scan","10/08/2019 11:23:35","H + RT","Bipedal vig","RS + RT + TBL, H + LT, RS + TBL, RS, LS","","","","",""
"Event","10/08/2019 11:24:50","","","","","Alarm running","Ukn","Start",""
"Event","10/08/2019 11:26:26","","","","","Encounter","","Already started",""
"Scan","10/08/2019 11:27:38","MB","Running","","+6","","","",""
"Scan","10/08/2019 11:28:22","RT","Running","","+6","","","",""
"Scan","10/08/2019 11:32:31","H","Scrabling","RR + TBL, RT, LT, MB","+4","","","",""
"Scan","10/08/2019 11:33:40","MB","Bipedal vig","MB + LT","","","","",""
"Scan","10/08/2019 11:41:44","H + RT","Bipedal vig","","","","","",""
"Scan","10/08/2019 11:42:05","RT","Bipedal vig","","","","","",""
"Scan","10/08/2019 11:42:15","LS","Scrabling","MB + RS, LT, MB","","","","",""
"Scan","10/08/2019 11:42:41","LT","Scrabling","","","","","",""
"Scan","10/08/2019 11:42:57","MB","Bipedal vig","RT","","","","",""
"Scan","10/08/2019 11:43:16","RS","Scrabling","MB + RS","","","","",""
"Event","10/08/2019 11:43:40","","","","","Alarm scanning","Ukn","Start",""
"Event","10/08/2019 11:44:17","","","","","Encounter","","Already started","3 individuals  from hm"
"Scan","10/08/2019 11:45:06","LT","Scrabling","","","","","",""
"Scan","10/08/2019 11:45:24","H + RT","Foraging","","","","","",""
"Scan","10/08/2019 11:45:39","H","Scrabling","RS + TBL","","","","",""
"Scan","10/08/2019 11:46:09","RT","Moving","MB + RS","","","","",""
"Scan","10/08/2019 11:46:22","LS","Moving","","","","","",""
"Scan","10/08/2019 11:48:41","MB","Foraging","LT","","","","",""
"Scan","10/08/2019 11:48:54","LT","Foraging","","","","","",""
"Scan","10/08/2019 11:49:10","H + RT","Foraging","RS","","","","",""
"Scan","10/08/2019 11:49:27","RS","Foraging","H + RT","","","","",""
"Scan","10/08/2019 11:49:46","LS","Foraging","","","","","",""
"Scan","10/08/2019 11:49:58","RT","Foraging","","","","","",""
"Scan","10/08/2019 11:50:53","H","Foraging","RS + TBL","","","","",""
"Scan","10/08/2019 11:51:50","H + RT","Foraging","","","","","",""
"Scan","10/08/2019 11:52:10","RS","Foraging","","","","","",""
"Scan","10/08/2019 11:52:23","LT","Moving","MB + RS","","","","",""
"Scan","10/08/2019 11:54:44","RS","Foraging","H + TBL","","","","",""
"Scan","10/08/2019 11:55:03","LT","Scrabling","","","","","",""
"Scan","10/08/2019 11:55:35","RT","Foraging","","","","","",""
"Event","10/08/2019 11:55:55","","","","","Alarm running","Ukn","Start",""
"Scan","10/08/2019 11:57:07","MB","Bipedal vig","","+6","","","",""
"Scan","10/08/2019 11:57:42","RS","Foraging","LS","+3","","","",""
"Scan","10/08/2019 11:58:27","H + RT","Foraging","H + LT, H + TBL","","","","",""
"Scan","10/08/2019 11:59:08","RS","Bipedal vig","MB + RS, RR + TBL","+2","","","",""
"Scan","10/08/2019 11:59:36","LT","Scrabling","","","","","",""
"Scan","10/08/2019 12:00:06","LS","Scrabling","MB + RS, RR + TBL","","","","",""
"Scan","10/08/2019 12:00:21","MB","Foraging","MB + RS","","","","",""
"Scan","10/08/2019 12:01:42","RT","Foraging","H","","","","",""
"Scan","10/08/2019 12:01:57","H","Foraging","H + RT, RT","","","","",""
"Scan","10/08/2019 12:02:24","LT","Foraging","","","","","",""
"Event","10/08/2019 12:03:09","","","","","Sentinel","H + LT","Start",""
"Scan","10/08/2019 12:03:38","H + RT","Scrabling","","","","","",""
"Event","10/08/2019 12:04:18","","","","","Sentinel","MB + LT","Start",""
"Scan","10/08/2019 12:04:42","RT","Moving","","","","","",""
"Scan","10/08/2019 12:04:51","MB","Moving","RS + RT + TBL, RS","","","","",""
"Scan","10/08/2019 12:05:07","LT","Eating","MB, H","","","","",""
"Scan","10/08/2019 12:05:41","LS","Moving","","","","","",""
"Scan","10/08/2019 12:05:52","RS","Scrabling","MB","","","","",""
"Scan","10/08/2019 12:06:12","H","Scrabling","LT + TBL","","","","",""
"Event","10/08/2019 12:06:48","","","","","Sentinel","RS + RT + TBL","Already started",""
"Scan","10/08/2019 12:07:12","H + TB","Foraging","","","","","",""
"Scan","10/08/2019 12:07:51","RS","Scrabling","","","","","",""
"Scan","10/08/2019 12:08:06","H","Moving","","","","","",""
"Scan","10/08/2019 12:08:19","LS","Moving","","","","","",""
"Scan","10/08/2019 12:08:36","RT","Scrabling","H + LT","","","","",""
"Scan","10/08/2019 12:09:05","MB","Scrabling","","","","","",""
"Scan","10/08/2019 12:09:19","LT","Moving","","","","","",""
"Event","10/08/2019 12:10:17","","","","","Sentinel","RS + RT + TBL","Stop",""
"Scan","10/08/2019 12:10:37","H + RT","Scrabling","MB + LT","","","","",""
"Scan","10/08/2019 12:11:08","RS","Foraging","RS + RT + TBL","","","","",""
"Scan","10/08/2019 12:12:02","LT","Eating","","","","","",""
"Scan","10/08/2019 12:12:34","MB","Foraging","RT","","","","",""
"Scan","10/08/2019 12:12:46","RT","Foraging","MB","","","","",""
"Scan","10/08/2019 12:13:53","H","Bipedal vig","","","","","",""
"Scan","10/08/2019 12:14:43","LS","Scrabling","H + LT, LT","","","","",""
"Scan","10/08/2019 12:15:42","H + RT","Moving","","","","","",""
"Scan","10/08/2019 12:16:33","RS","Foraging","LT","","","","",""
"Scan","10/08/2019 12:16:45","MB","Scanning","","","","","",""
"Scan","10/08/2019 12:17:01","H","Foraging","H + RT","","","","",""
"Scan","10/08/2019 12:17:27","LT","Foraging","","","","","",""
"Scan","10/08/2019 12:17:46","RT","Scanning","","","","","",""
"Event","10/08/2019 12:18:12","","","","","Alarm scanning","Ukn","Start",""
"Scan","10/08/2019 12:18:42","H + RT","Scrabling","MB + RS","","","","",""
"Scan","10/08/2019 12:19:31","H","Running","","+1","","","",""
"Scan","10/08/2019 12:20:04","H","Bipedal vig","MB + RS","","","","",""
"Scan","10/08/2019 12:20:29","LT","Eating","H + TBL","","","","",""
"Scan","10/08/2019 12:20:46","RS","Moving","RS + RT + TBL, H + RT","","","","",""
"Scan","10/08/2019 12:21:02","RT","Foraging","","","","","",""
"Scan","10/08/2019 12:21:33","MB","Foraging","LT + TBL","","","","",""
"Scan","10/08/2019 12:21:49","LS","Scanning","","","","","",""
"Scan","10/08/2019 12:22:06","LT","Moving","","","","","",""
"Scan","10/08/2019 12:22:27","LS","Running","","","","","",""
"Event","10/08/2019 12:22:33","","","","","Alarm scanning","Ukn","Already started",""
"Scan","10/08/2019 12:22:56","RS","Bipedal vig","H + TBL, LT + TBL, LT, MB","","","","",""
"Scan","10/08/2019 12:23:45","MB","Bipedal vig","LT + TBL","","","","",""
"Event","10/08/2019 12:24:18","","","","","Mobbing","","Already started","tortoise "
"Scan","10/08/2019 12:24:44","LS","Other","LT","","","","","digging  out a tortoise "
"Event","10/08/2019 12:26:24","","","","","Alarm scanning","Ukn","Already started",""
"Scan","10/08/2019 12:26:44","H + RT","Bipedal vig","","","","","",""
"Scan","10/08/2019 12:27:07","RS","Bipedal vig","H + LT","","","","",""
"Scan","10/08/2019 12:27:47","RT","Pancaking","","","","","",""
"Scan","10/08/2019 12:28:05","H","Scrabling","","","","","",""
"Scan","10/08/2019 12:28:22","MB","Moving","","","","","",""
"Scan","10/08/2019 12:29:58","RT","Foraging","H + RT","","","","",""
"Scan","10/08/2019 12:30:09","H + RT","Moving","","","","","",""
"Scan","10/08/2019 12:30:34","LS","Foraging","H","","","","",""
"Scan","10/08/2019 12:30:45","H","Foraging","LS","","","","",""
"Scan","10/08/2019 12:31:08","RS","Moving","","","","","",""
"Scan","10/08/2019 12:31:35","LT","Moving","","","","","",""
"Scan","10/08/2019 12:31:50","RT","Scrabling","","","","","",""
"Scan","10/08/2019 12:32:07","LS","Moving","","","","","",""
"Scan","10/08/2019 12:33:00","RT","Scrabling","","","","","",""
"Scan","10/08/2019 12:33:13","H + TB","Eating","","","","","",""
"Scan","10/08/2019 12:33:35","H","Scrabling","","","","","",""
"Scan","10/08/2019 12:33:54","RS","Foraging","","","","","",""
"Scan","10/08/2019 12:34:13","LS","Scrabling","","","","","",""
"Scan","10/08/2019 12:34:35","MB","Bipedal vig","H + RT, RR + TBL","","","","",""
"Scan","10/08/2019 12:35:13","LT","Foraging","RT","","","","",""
"Scan","10/08/2019 12:35:25","RT","Moving","LT","","","","",""
"Scan","10/08/2019 12:36:17","RS","Digging","","","","","",""
"Scan","10/08/2019 12:36:31","LT","Scrabling","LS","","","","",""
"Scan","10/08/2019 12:36:39","LS","Moving","","","","","",""
"Scan","10/08/2019 12:37:20","MB","Foraging","","","","","",""
"Scan","10/08/2019 12:38:12","H + RT","Foraging","H + LT, H + TBL","","","","",""
"Scan","10/08/2019 12:38:56","H","Foraging","MB + RS","","","","",""
"Scan","10/08/2019 12:39:21","RT","Foraging","","","","","",""
"Scan","10/08/2019 12:39:52","RS","Foraging","","","","","",""
"Scan","10/08/2019 12:40:14","LS","Foraging","","","","","",""
"Scan","10/08/2019 12:40:35","LT","Moving","","","","","",""
"Scan","10/08/2019 12:41:04","RS","Foraging","RR + TBL","","","","",""
"Scan","10/08/2019 12:41:37","H + RT","Bipedal vig","","","","","",""
"Scan","10/08/2019 12:41:58","MB","Moving","LT + TBL","","","","",""
"Scan","10/08/2019 12:42:34","RS","Foraging","RR + TBL","","","","",""
"Scan","10/08/2019 12:43:05","LT","Scanning","","","","","",""
"Scan","10/08/2019 12:43:22","LS","Foraging","LT","","","","",""
"Scan","10/08/2019 12:43:43","H","Digging","LS","","","","",""
"Scan","10/08/2019 12:44:49","H + RT","Digging","","","","","",""
"Scan","10/08/2019 12:46:35","LT","Foraging","","","","","",""
"Scan","10/08/2019 12:46:50","LS","Scrabling","RT","","","","",""
"Scan","10/08/2019 12:47:02","RT","Foraging","LS","","","","",""
"Scan","10/08/2019 12:47:22","RS","Moving","","","","","",""
"Scan","10/08/2019 12:47:31","MB","Scrabling","RR + TBL","","","","",""
"Scan","10/08/2019 12:47:52","H","Eating","","","","","",""
"Scan","10/08/2019 12:48:29","H + RT","Scanning","","","","","",""
"Scan","10/08/2019 12:49:39","H","Foraging","","","","","",""
"Scan","10/08/2019 12:49:57","MB","Moving","","","","","",""
"Scan","10/08/2019 12:50:14","H + RT","Moving","LT + TBL","","","","",""
"Scan","10/08/2019 12:51:55","RT","Foraging","","","","","",""
"Scan","10/08/2019 12:53:16","H","Foraging","RT","","","","",""
"Scan","10/08/2019 12:53:36","RT","Moving","","","","","",""
"Scan","10/08/2019 12:56:17","RS","Bipedal vig","","","","","",""
"Scan","10/08/2019 12:56:29","LT","Bipedal vig","","","","","",""
"Scan","10/08/2019 12:57:01","LS","Moving","LT","","","","",""
"Scan","10/08/2019 12:57:37","MB","Moving","MB + RS","","","","",""
"Scan","10/08/2019 12:57:47","LT","Scanning","RR + TBL","","","","",""
"Scan","10/08/2019 12:57:59","RS","Scrabling","RS + RT + TBL","","","","",""
"Scan","10/08/2019 12:58:40","H","Scrabling","","+3","","","",""
"Scan","10/08/2019 12:58:57","LS","Pancaking","","","","","",""
"Scan","10/08/2019 12:59:05","H + RT","Running","","","","","",""
"Scan","10/08/2019 12:59:44","MB","Bipedal vig","","","","","",""
"Scan","10/08/2019 12:59:56","H","Foraging","MB + LT","","","","",""
"Scan","10/08/2019 13:00:15","RS","Bipedal vig","MB + LT","","","","",""
"Scan","10/08/2019 13:00:32","H","Foraging","","","","","",""
"Scan","10/08/2019 13:00:41","RS","Foraging","","","","","",""
"Scan","10/08/2019 13:00:59","H + RT","Foraging","H","","","","",""
