"Type","Time","MeerkatID","Behavior","Neighbours <1m","UnID","Event type","Emmiter","Timing","Note"
"Scan","6/26/19 10:58:09","LS","Scrabling","","","","","",""
"Scan","6/26/19 10:58:38","MB + TB","Bipedal vig","","","","","",""
"Scan","6/26/19 10:59:30","MB + RS","Foraging","MB + LT","","","","",""
"Scan","6/26/19 10:59:46","MB + LS","Scrabling","","","","","",""
"Event","6/26/19 11:00:21","","","","","Sentinel","LT + TB","Already stopped",""
"Scan","6/26/19 11:00:55","RT","Scrabling","","","","","",""
"Scan","6/26/19 11:01:24","TB","Scrabling","","","","","",""
"Scan","6/26/19 11:01:48","LT","Scrabling","TB","","","","",""
"Scan","6/26/19 11:05:55","RS","Scrabling","","","","","",""
"Scan","6/26/19 11:06:38","LS","Scrabling","","","","","",""
"Scan","6/26/19 11:06:50","MB + TB","Scrabling","","","","","",""
"Scan","6/26/19 11:07:24","MB + RS","Scrabling","","","","","",""
"Scan","6/26/19 11:07:40","MB + LS","Scrabling","","","","","",""
"Scan","6/26/19 11:08:33","RT","Scrabling","","","","","",""
"Scan","6/26/19 11:08:57","TB","Eating","","","","","",""
"Scan","6/26/19 11:09:10","LT","Foraging","MB + RS","","","","",""
"Scan","6/26/19 11:09:29","RS","Scrabling","H + TB","","","","",""
"Scan","6/26/19 11:10:33","LS","Scrabling","","","","","",""
"Scan","6/26/19 11:11:22","MB + TB","Scrabling","RS","","","","",""
"Scan","6/26/19 11:11:46","MB + RS","Scrabling","","","","","",""
"Scan","6/26/19 11:11:56","MB + LS","Eating","","","","","",""
"Scan","6/26/19 11:12:34","RT","Scrabling","RS + TB","","","","",""
"Scan","6/26/19 11:12:49","TB","Scrabling","H + TB","","","","",""
"Scan","6/26/19 11:13:14","LT","Moving","MB + LS","","","","",""
"Scan","6/26/19 11:15:22","RS","Scanning","","","","","",""
"Scan","6/26/19 11:15:34","LS","Scrabling","","","","","",""
"Scan","6/26/19 11:15:40","MB + TB","Scrabling","RS","","","","",""
"Scan","6/26/19 11:16:23","MB + RS","Scrabling","","","","","",""
"Scan","6/26/19 11:18:35","RT","Foraging","","","","","",""
"Scan","6/26/19 11:21:09","TB","Scrabling","MB + TB, RT, RS","","","","",""
"Scan","6/26/19 11:21:38","LT","Foraging","LS + LT, RT + TB","","","","",""
"Scan","6/26/19 11:22:03","RS","Scrabling","","","","","",""
"Scan","6/26/19 11:22:46","LS","Foraging","","","","","",""
"Scan","6/26/19 11:23:05","MB + TB","Bipedal vig","","","","","",""
"Scan","6/26/19 11:23:56","MB + RS","Scrabling","","","","","",""
"Scan","6/26/19 11:25:23","MB + LS","Foraging","","","","","",""
"Scan","6/26/19 11:25:57","RT","Foraging","","","","","",""
"Scan","6/26/19 11:26:27","TB","Scrabling","LS + TB","","","","",""
"Scan","6/26/19 11:26:54","LT","Scrabling","","","","","",""
"Scan","6/26/19 11:27:44","RS","Foraging","","","","","",""
"Event","6/26/19 11:28:42","","","","","Alarm running","Ukn","Start",""
"Event","6/26/19 11:29:03","","","","","Alarm running","Ukn","Stop",""
"Scan","6/26/19 11:29:41","LS","Scrabling","","","","","",""
"Scan","6/26/19 11:30:54","MB + TB","Foraging","","","","","",""
"Scan","6/26/19 11:31:13","MB + RS","Scrabling","LT","","","","",""
"Scan","6/26/19 11:31:42","MB + LS","Bipedal vig","","","","","",""
"Event","6/26/19 11:32:04","","","","","Alarm scanning","LS + LT","Ponctual",""
"Scan","6/26/19 11:33:37","RT","Eating","","","","","",""
"Scan","6/26/19 11:33:53","TB","Scrabling","","","","","",""
"Scan","6/26/19 11:35:10","LT","Scrabling","","","","","",""
"Scan","6/26/19 11:35:36","RS","Scrabling","","","","","",""
"Event","6/26/19 11:35:43","","","","","Alarm running","Ukn","Already started",""
"Event","6/26/19 11:36:04","","","","","Alarm running","Ukn","Stop",""
"Scan","6/26/19 11:40:00","MB + TB","Scrabling","","","","","",""
"Scan","6/26/19 11:40:42","MB + RS","Scrabling","","","","","",""
"Scan","6/26/19 11:40:54","MB + LS","Scrabling","","","","","",""
"Event","6/26/19 11:41:52","","","","","Sentinel","LS + LT","Start","40cm"
"Scan","6/26/19 11:44:14","TB","Scrabling","","","","","",""
"Event","6/26/19 11:45:18","","","","","Sentinel","LS + LT","Already stopped",""
"Scan","6/26/19 11:45:49","LT","Scrabling","","","","","",""
"Scan","6/26/19 11:45:55","RS","Eating","","","","","",""
"Scan","6/26/19 11:46:31","LS","Scrabling","","","","","",""
"Scan","6/26/19 11:50:21","MB + TB","Scrabling","","","","","",""
"Scan","6/26/19 11:50:50","MB + RS","Moving","","","","","",""
"Scan","6/26/19 11:50:59","MB + LS","Scrabling","","","","","",""
"Scan","6/26/19 11:52:11","RT","Scanning","SH + TB","","","","",""
"Scan","6/26/19 11:54:12","TB","Foraging","","","","","",""
"Scan","6/26/19 11:54:28","LT","Moving","TB","","","","",""
"Scan","6/26/19 11:55:13","RS","Scrabling","","","","","",""
"Scan","6/26/19 12:00:07","MB + TB","Bipedal vig","","","","","",""
"Scan","6/26/19 12:00:57","MB + RS","Foraging","","","","","",""
"Scan","6/26/19 12:03:38","RT","Scrabling","","","","","",""
"Event","6/26/19 12:04:02","","","","","Sentinel","LS + TB","Already started","20cm"
"Scan","6/26/19 12:05:23","TB","Scrabling","MB + RS","","","","",""
"Event","6/26/19 12:07:52","","","","","Sentinel","LS + TB","Already stopped",""
"Scan","6/26/19 12:08:24","LT","Scrabling","RS + TB","","","","",""
"Scan","6/26/19 12:11:06","RS","Scrabling","RS","","","","",""
"Scan","6/26/19 12:11:27","LS","Foraging","","","","","",""
"Scan","6/26/19 12:13:31","MB + TB","Eating","RT + TB","","","","",""
"Scan","6/26/19 12:14:02","MB + RS","Foraging","","","","","",""
"Event","6/26/19 12:14:46","","","","","Sentinel","LS + TB","Already started","30cm"
"Scan","6/26/19 12:17:14","RT","Scrabling","","","","","",""
"Scan","6/26/19 12:17:35","TB","Eating","H + MB","","","","",""
"Scan","6/26/19 12:17:50","LT","Foraging","","","","","",""
"Scan","6/26/19 12:19:43","RS","Scrabling","","","","","",""
"Scan","6/26/19 12:19:53","LS","Foraging","","","","","",""
"Scan","6/26/19 12:20:03","MB + TB","Moving","LS","","","","",""
"Scan","6/26/19 12:20:22","MB + RS","Foraging","","","","","",""
"Scan","6/26/19 12:21:05","MB + LS","Bipedal vig","TB","","","","",""
"Scan","6/26/19 12:21:33","RT","Scrabling","MB + LT","","","","",""
"Scan","6/26/19 12:21:53","TB","Scrabling","MB + LS","","","","",""
"Scan","6/26/19 12:22:16","LT","Scrabling","","","","","",""
"Scan","6/26/19 12:22:43","RS","Foraging","","","","","",""
"Scan","6/26/19 12:22:56","LS","Scrabling","","","","","",""
"Scan","6/26/19 12:23:49","MB + TB","Foraging","","","","","",""
"Event","6/26/19 12:26:26","","","","","Sentinel","LS + TB","Already stopped",""
"Scan","6/26/19 12:27:30","MB + LS","Scrabling","","","","","",""
"Scan","6/26/19 12:27:49","RT","Foraging","","","","","",""
"Scan","6/26/19 12:28:33","TB","Eating","","","","","",""
"Scan","6/26/19 12:28:55","LT","Scrabling","RT","","","","",""
"Scan","6/26/19 12:29:37","RS","Scrabling","","","","","",""
"Scan","6/26/19 12:30:11","LS","Foraging","","","","","",""
"Scan","6/26/19 12:31:20","MB + TB","Scrabling","","","","","",""
"Event","6/26/19 12:32:40","","","","","Sentinel","LS + LT","Already started","40cm"
"Scan","6/26/19 12:33:25","MB + RS","Scrabling","","","","","",""
"Scan","6/26/19 12:34:13","MB + LS","Foraging","","","","","",""
"Event","6/26/19 12:34:35","","","","","Sentinel","LS + LT","Already stopped",""
"Scan","6/26/19 12:36:15","TB","Scrabling","","","","","",""
"Scan","6/26/19 12:38:00","LT","Scrabling","","","","","",""
"Scan","6/26/19 12:40:02","RS","Scrabling","","","","","",""
"Scan","6/26/19 12:42:30","LS","Scrabling","","","","","",""
"Scan","6/26/19 12:44:45","MB + TB","Other","RT","","","","","selfgroom"
"Scan","6/26/19 12:45:08","MB + RS","Scrabling","MB + TB","","","","",""
"Scan","6/26/19 12:48:40","MB + LS","Scrabling","","","","","",""
"Scan","6/26/19 12:50:00","RT","Scrabling","","","","","",""
"Event","6/26/19 12:50:53","","","","","Alarm running","Ukn","Ponctual",""
"Scan","6/26/19 12:53:32","TB","Scrabling","","","","","",""
"Event","6/26/19 12:54:46","","","","","Alarm running","H + MB","Start",""
"Scan","6/26/19 12:55:23","LT","Bipedal vig","LS + LT","","","","",""
"Scan","6/26/19 12:57:00","LS","Digging","RT + TB, RS + TB, MB + TB","","","","",""
"Scan","6/26/19 12:57:58","MB + TB","Bipedal vig","SH + TB, MB + RS, MB + LS","","","","",""
"Scan","6/26/19 12:58:38","MB + RS","Scanning","H + MB, RS + TB, RT","","","","",""
"Event","6/26/19 12:59:21","","","","","Alarm running","H + MB","Stop",""
"Event","6/26/19 12:59:59","","","","","Sentinel","LS + LT","Already started","40cm"
"Event","6/26/19 13:00:16","","","","","Sentinel","LS + LT","Stop",""
"Scan","6/26/19 13:00:35","RT","Scrabling","","","","","",""
