"EntryType","Time","MeerkatID","Behavior","Neighbours <1m","EventType","CallerID","SentinelID","Timing","Note"
"Scan","5/21/21 08:35:56","RS+LS+T (+SH)","Scrabling","","","","","",""
"Scan","5/21/21 08:36:16","SH+T","Foraging","","","","","",""
"Scan","5/21/21 08:36:34","LT+RT (+T)","Foraging","RT (+TB+LT)","","","","",""
"Scan","5/21/21 08:37:05","RT (+TB+LT)","Scrabling","LT+RT (+T)","","","","",""
"Scan","5/21/21 08:37:33","LT","Other","","","","","","sunning "
"Scan","5/21/21 08:37:51","TB","Eating","","","","","",""
"Scan","5/21/21 08:38:27","RR+TB","Scrabling","","","","","",""
"Scan","5/21/21 08:38:49","RR+RT","Other","RR+LT, LT+TB","","","","","sunning "
"Scan","5/21/21 08:39:31","RR+LT","Digging","","","","","",""
"Scan","5/21/21 08:40:38","RR+RS (+RT)","Digging","RC + MB + TB","","","","",""
"Scan","5/21/21 08:41:13","LT+LS","Scrabling","","","","","",""
"Scan","5/21/21 08:41:25","LT+RT (+T)","Scrabling","RT (+TB+LT)","","","","",""
"Scan","5/21/21 08:42:00","LT+TB","Scrabling","","","","","",""
"Scan","5/21/21 08:42:34","SH+T","Scrabling","","","","","",""
"Scan","5/21/21 08:42:58","RS+LS+T (+SH)","Scrabling","","","","","",""
"Scan","5/21/21 08:43:43","RR+TB","Eating","","","","","",""
"Scan","5/21/21 08:44:07","RR+LT","Bipedal vig","","","","","",""
"Scan","5/21/21 08:44:42","RC+MB+TB","Scrabling","","","","","",""
"Scan","5/21/21 08:45:06","RR+RS (+RT)","Scrabling","","","","","",""
"Scan","5/21/21 08:45:31","RR+RT","Scrabling","","","","","",""
"Scan","5/21/21 08:45:46","LT","Foraging","","","","","",""
"Scan","5/21/21 08:46:07","RT (+TB+LT)","Scrabling","","","","","",""
"Scan","5/21/21 08:47:41","TB","Scrabling","","","","","",""
"Scan","5/21/21 08:48:03","LT+RT (+T)","Scrabling","SH+T, LT","","","","",""
"Scan","5/21/21 08:48:28","LT+LS","Digging","","","","","",""
"Scan","5/21/21 08:48:56","LT+TB","Scrabling","RR+RS (+RT)","","","","",""
"Scan","5/21/21 08:49:21","RS+LS+T (+SH)","Scrabling","","","","","",""
"Scan","5/21/21 08:49:37","SH+T","Scrabling","","","","","",""
"Scan","5/21/21 08:50:02","RC+MB+TB","Digging","","","","","",""
"Scan","5/21/21 08:50:16","RR+RS (+RT)","Other","","","","","","peeing "
"Scan","5/21/21 08:50:46","RR+LT","Bipedal vig","","","","","",""
"Scan","5/21/21 08:51:30","RR+RT","Digging","","","","","",""
"Scan","5/21/21 08:51:54","RR+TB","Scrabling","","","","","",""
"Scan","5/21/21 08:52:14","TB","Digging","","","","","",""
"Scan","5/21/21 08:52:44","RT (+TB+LT)","Digging","","","","","",""
"Scan","5/21/21 08:53:07","LT","Foraging","","","","","",""
"Scan","5/21/21 08:53:22","LT+RT (+T)","Scrabling","","","","","",""
"Scan","5/21/21 08:53:45","LT+LS","Scrabling","","","","","",""
"Scan","5/21/21 08:54:25","LT+TB","Scrabling","","","","","",""
"Scan","5/21/21 08:54:39","SH+T","Foraging","RS+LS+T (+SH)","","","","",""
"Scan","5/21/21 08:54:56","RS+LS+T (+SH)","Scrabling","SH+T","","","","",""
"Scan","5/21/21 08:55:28","RR+RS (+RT)","Scrabling","TB","","","","",""
"Scan","5/21/21 08:55:51","RC+MB+TB","Moving","","","","","",""
"Scan","5/21/21 08:56:25","RR+RT","Foraging","RT (+TB+LT)","","","","",""
"Scan","5/21/21 08:56:49","RR+LT","Scrabling","","","","","",""
"Scan","5/21/21 08:57:21","RR+TB","Scrabling","","","","","",""
"Scan","5/21/21 08:57:51","TB","Scrabling","SH+T","","","","",""
"Scan","5/21/21 08:58:10","RT (+TB+LT)","Scrabling","","","","","",""
"Scan","5/21/21 08:58:22","LT","Foraging","","","","","",""
"Scan","5/21/21 08:58:43","LT+RT (+T)","Digging","","","","","",""
"Scan","5/21/21 08:59:22","LT+TB","Foraging","","","","","",""
"Scan","5/21/21 08:59:46","RS+LS+T (+SH)","Digging","","","","","",""
"Scan","5/21/21 09:00:11","LT+LS","Scrabling","","","","","",""
"Scan","5/21/21 09:00:24","SH+T","Foraging","LT+LS","","","","",""
"Scan","5/21/21 09:00:49","RR+TB","Foraging","LT+LS","","","","",""
"Scan","5/21/21 09:01:10","RR+LT","Scrabling","SH+T","","","","",""
"Scan","5/21/21 09:01:36","RR+RT","Eating","LT","","","","",""
"Scan","5/21/21 09:01:51","RR+RS (+RT)","Scrabling","","","","","",""
"Scan","5/21/21 09:02:44","RC+MB+TB","Foraging","","","","","",""
"Scan","5/21/21 09:03:04","LT","Scrabling","","","","","",""
"Scan","5/21/21 09:03:22","TB","Digging","","","","","",""
"Scan","5/21/21 09:03:39","RT (+TB+LT)","Foraging","RR+LT","","","","",""
"Scan","5/21/21 09:04:00","LT+TB","Foraging","RT (+TB+LT)","","","","",""
"Scan","5/21/21 09:04:33","RS+LS+T (+SH)","Scrabling","","","","","",""
"Scan","5/21/21 09:04:44","SH+T","Eating","RT (+TB+LT)","","","","",""
"Scan","5/21/21 09:05:10","LT+RT (+T)","Foraging","","","","","",""
"Scan","5/21/21 09:05:36","LT+LS","Moving","","","","","",""
"Scan","5/21/21 09:05:52","RR+RS (+RT)","Bipedal vig","","","","","",""
"Scan","5/21/21 09:06:05","RR+RT","Bipedal vig","","","","","","giving alert calls "
"Scan","5/21/21 09:06:45","RC+MB+TB","Scrabling","RT (+TB+LT)","","","","",""
"Scan","5/21/21 09:07:06","RR+TB","Foraging","RR+LT, TB, RT (+TB+LT)","","","","",""
"Scan","5/21/21 09:07:29","RR+LT","Eating","TB","","","","","processing food "
"Scan","5/21/21 09:08:00","LT","Scrabling","RR+TB, RR+LT, TB, RT (+TB+LT)","","","","",""
"Scan","5/21/21 09:08:19","RT (+TB+LT)","Scrabling","LT","","","","",""
"Scan","5/21/21 09:08:33","TB","Foraging","LT","","","","",""
"Scan","5/21/21 09:09:56","LT+TB","Digging","","","","","",""
"Scan","5/21/21 09:10:16","LT+RT (+T)","Scrabling","","","","","",""
"Scan","5/21/21 09:10:38","LT+LS","Bipedal vig","LT","","","","",""
"Scan","5/21/21 09:10:55","RS+LS+T (+SH)","Scrabling","","","","","",""
"Scan","5/21/21 09:11:18","RC+MB+TB","Scrabling","","","","","",""
"Scan","5/21/21 09:12:03","RR+RT","Bipedal vig","","","","","",""
"Scan","5/21/21 09:12:49","SH+T","Foraging","","","","","",""
"Scan","5/21/21 09:13:18","RR+RS (+RT)","Scrabling","TB","","","","",""
"Scan","5/21/21 09:13:40","RR+TB","Digging","RC + MB + TB","","","","",""
"Scan","5/21/21 09:14:20","RR+LT","Foraging","LT","","","","",""
"Scan","5/21/21 09:14:41","RT (+TB+LT)","Scrabling","","","","","",""
"Scan","5/21/21 09:15:46","LT","Foraging","RR+LT","","","","",""
"Scan","5/21/21 09:16:03","TB","Scrabling","","","","","",""
"Scan","5/21/21 09:16:53","LT+RT (+T)","Scrabling","","","","","",""
"Scan","5/21/21 09:17:18","LT+TB","Foraging","LT+LS","","","","",""
"Scan","5/21/21 09:17:40","LT+LS","Foraging","","","","","",""
"Scan","5/21/21 09:17:55","RS+LS+T (+SH)","Eating","SH+T, LT","","","","",""
"Scan","5/21/21 09:18:19","SH+T","Scrabling","RS+LS+T (+SH), RT (+TB+LT), LT","","","","",""
"Scan","5/21/21 09:19:03","RC+MB+TB","Scrabling","","","","","",""
"Scan","5/21/21 09:19:14","RR+RT","Foraging","","","","","",""
"Scan","5/21/21 09:19:26","RR+TB","Scrabling","","","","","",""
"Scan","5/21/21 09:19:56","RR+LT","Scrabling","RS+LS+T (+SH), LT+RT (+T)","","","","",""
"Scan","5/21/21 09:21:22","RR+RS (+RT)","Scrabling","","","","","",""
"Scan","5/21/21 09:21:44","RT (+TB+LT)","Digging","","","","","",""
"Scan","5/21/21 09:22:03","TB","Scrabling","","","","","",""
"Scan","5/21/21 09:22:21","LT","Scrabling","","","","","",""
"Scan","5/21/21 09:23:07","LT+RT (+T)","Self-directed behaviour","","","","","",""
"Scan","5/21/21 09:23:21","LT+TB","Bipedal vig","","","","","",""
"Scan","5/21/21 09:23:34","RS+LS+T (+SH)","Scrabling","","","","","",""
"Scan","5/21/21 09:23:49","SH+T","Digging","","","","","",""
"Scan","5/21/21 09:24:35","LT+LS","Bipedal vig","","","","","","GA"
"Scan","5/21/21 09:25:12","RC+MB+TB","Eating","RR+RT, RT (+TB+LT)","","","","",""
"Scan","5/21/21 09:25:28","RR+RT","Foraging","RC + MB + TB","","","","",""
"Scan","5/21/21 09:25:48","RR+RS (+RT)","Digging","","","","","",""
"Scan","5/21/21 09:26:12","RR+TB","Scrabling","","","","","",""
"Scan","5/21/21 09:26:48","RR+LT","Foraging","","","","","",""
"Scan","5/21/21 09:27:03","LT","Scrabling","","","","","",""
"Scan","5/21/21 09:27:46","RT (+TB+LT)","Scrabling","","","","","",""
"Scan","5/21/21 09:28:07","TB","Scrabling","","","","","",""
