"Type","Time","MeerkatID","Behavior","Neighbours <1m","UnID","Event type","Emmiter","Timing","Note"
"Scan","17/07/2019 14:06:04","RT","Foraging","","","","","",""
"Scan","17/07/2019 14:06:19","LS","Foraging","","","","","",""
"Scan","17/07/2019 14:06:27","TB","Scrabling","","","","","",""
"Scan","17/07/2019 14:07:37","RS","Foraging","","","","","",""
"Scan","17/07/2019 14:08:21","RT","Other","MB + LT","","","","",""
"Scan","17/07/2019 14:13:53","RS + TB","Scrabling","LS + TB","","","","",""
"Scan","17/07/2019 14:15:14","RS","Foraging","","","","","",""
"Scan","17/07/2019 14:15:43","LT","Running","","","","","",""
"Scan","17/07/2019 14:16:00","LS","Scrabling","","","","","",""
"Scan","17/07/2019 14:16:43","RT","Foraging","","","","","",""
"Scan","17/07/2019 14:16:56","TB","Scanning","LS + LT, LT","","","","",""
"Scan","17/07/2019 14:18:57","RS + TB","Scrabling","","","","","",""
"Scan","17/07/2019 14:19:08","RT","Scrabling","","","","","",""
"Scan","17/07/2019 14:19:23","TB","Scrabling","","","","","",""
"Scan","17/07/2019 14:19:31","LT","Scrabling","","","","","",""
"Scan","17/07/2019 14:19:42","RS","Scrabling","LS + LT","","","","",""
"Scan","17/07/2019 14:19:53","LS","Foraging","","","","","",""
"Scan","17/07/2019 14:20:11","RS + TB","Scrabling","RS","","","","",""
"Scan","17/07/2019 14:21:01","RT","Scrabling","","","","","",""
"Scan","17/07/2019 14:21:12","TB","Scrabling","RS + TB","","","","",""
"Scan","17/07/2019 14:21:56","LT","Foraging","SH + TB, LT + TB","","","","",""
"Scan","17/07/2019 14:22:49","RS","Running","","","","","",""
"Scan","17/07/2019 14:22:56","LS","Scrabling","","","","","",""
"Scan","17/07/2019 14:24:23","RS + TB","Foraging","","","","","",""
"Scan","17/07/2019 14:24:47","RT","Scrabling","","","","","",""
"Scan","17/07/2019 14:25:03","TB","Scanning","","","","","",""
"Scan","17/07/2019 14:25:51","LT","Running","SH + TB","","","","",""
"Scan","17/07/2019 14:27:05","RS","Scrabling","H + TB","","","","",""
"Scan","17/07/2019 14:27:24","LS","Scrabling","","","","","",""
"Scan","17/07/2019 14:28:09","RS + TB","Scrabling","","","","","",""
"Scan","17/07/2019 14:28:31","RT","Foraging","","","","","",""
"Scan","17/07/2019 14:28:46","TB","Bipedal vig","","","","","",""
"Scan","17/07/2019 14:29:21","LT","Foraging","","","","","",""
"Scan","17/07/2019 14:30:10","LS","Other","","","","","","eating"
"Scan","17/07/2019 14:30:51","RS + TB","Scanning","","","","","",""
"Scan","17/07/2019 14:31:25","RT","Scrabling","","","","","",""
"Scan","17/07/2019 14:31:50","TB","Scrabling","H + TB","","","","",""
"Scan","17/07/2019 14:32:10","RS","Foraging","","","","","",""
"Scan","17/07/2019 14:32:45","LT","Scrabling","","","","","",""
"Scan","17/07/2019 14:33:11","LS","Scrabling","","","","","",""
"Scan","17/07/2019 14:33:44","RS + TB","Scrabling","","","","","",""
"Scan","17/07/2019 14:34:34","RT","Running","","","","","",""
"Scan","17/07/2019 14:35:26","RS","Eating","","","","","",""
"Scan","17/07/2019 14:36:06","TB","Scrabling","LS + TB","","","","",""
"Scan","17/07/2019 14:36:21","LT","Foraging","","","","","",""
"Scan","17/07/2019 14:36:53","LS","Foraging","MB + RS","","","","",""
"Scan","17/07/2019 14:37:27","RS + TB","Scrabling","","","","","",""
"Scan","17/07/2019 14:37:35","RT","Scrabling","","","","","",""
"Scan","17/07/2019 14:38:11","TB","Foraging","LT + TB","","","","",""
"Scan","17/07/2019 14:38:25","LT","Scrabling","","","","","",""
"Scan","17/07/2019 14:38:41","RS","Scrabling","","","","","",""
"Event","17/07/2019 14:38:53","","","","","Alarm scanning","Ukn","Ponctual",""
"Scan","17/07/2019 14:39:14","LS","Scrabling","RS + TB","","","","",""
"Scan","17/07/2019 14:39:30","RS + TB","Bipedal vig","","","","","",""
"Scan","17/07/2019 14:39:45","RT","Scrabling","","","","","",""
"Scan","17/07/2019 14:40:16","TB","Scrabling","","","","","",""
"Scan","17/07/2019 14:40:59","RS","Scrabling","","","","","",""
"Scan","17/07/2019 14:41:34","LS","Scrabling","","","","","",""
"Scan","17/07/2019 14:41:48","RS + TB","Bipedal vig","","","","","",""
"Scan","17/07/2019 14:42:14","RT","Scrabling","MB + LT","","","","",""
"Scan","17/07/2019 14:43:17","TB","Foraging","","","","","",""
"Scan","17/07/2019 14:44:31","LT","Scrabling","","","","","",""
"Scan","17/07/2019 14:44:37","RS","Scrabling","","","","","",""
"Scan","17/07/2019 14:45:11","LS","Scrabling","RS + TB, RT","","","","",""
"Scan","17/07/2019 14:45:24","RS + TB","Foraging","","","","","",""
"Scan","17/07/2019 14:45:31","RT","Foraging","LT","","","","",""
"Scan","17/07/2019 14:46:03","TB","Scrabling","","","","","",""
"Scan","17/07/2019 14:46:10","RS","Foraging","","","","","",""
"Scan","17/07/2019 14:46:18","LT","Foraging","","","","","",""
"Scan","17/07/2019 14:46:40","LS","Scrabling","","","","","",""
"Scan","17/07/2019 14:46:53","RS + TB","Scrabling","","","","","",""
"Scan","17/07/2019 14:47:04","RT","Eating","","","","","",""
"Scan","17/07/2019 14:47:27","TB","Scrabling","","","","","",""
"Scan","17/07/2019 14:47:40","LT","Foraging","","","","","",""
"Scan","17/07/2019 14:47:46","RS","Scrabling","","","","","",""
"Scan","17/07/2019 14:48:11","LS","Foraging","","","","","",""
"Scan","17/07/2019 14:48:32","RS + TB","Scrabling","","","","","",""
"Scan","17/07/2019 14:48:44","RT","Scrabling","MB + LS","","","","",""
"Event","17/07/2019 14:49:06","","","","","Alarm scanning","Ukn","Start",""
"Event","17/07/2019 14:49:31","","","","","Alarm running","Ukn","Ponctual","just half the group"
"Scan","17/07/2019 14:50:14","TB","Moving","","+3","","","",""
"Scan","17/07/2019 14:50:35","LT","Scrabling","TB","","","","",""
"Scan","17/07/2019 14:50:45","RS","Scrabling","","","","","",""
"Scan","17/07/2019 14:51:53","RS + TB","Scrabling","","","","","",""
"Scan","17/07/2019 14:52:22","LS","Eating","","","","","",""
"Scan","17/07/2019 14:52:54","RT","Scrabling","H + MB","","","","",""
"Scan","17/07/2019 14:53:23","TB","Scrabling","","","","","",""
