"Type","Time","MeerkatID","Behavior","Neighbours <1m","UnID","Event type","Emmiter","Timing","Note"
"Scan","12/08/2019 10:17:17","RT","Scrabling","","","","","",""
"Scan","12/08/2019 10:17:31","RS","Scrabling","","","","","",""
"Scan","12/08/2019 10:18:06","RR + TBL","Moving","","","","","",""
"Scan","12/08/2019 10:18:20","LT","Scrabling","","","","","",""
"Scan","12/08/2019 10:18:48","H","Scrabling","","","","","",""
"Scan","12/08/2019 10:18:57","RS + TBL","Scrabling","","","","","",""
"Scan","12/08/2019 10:19:47","H + RT","Foraging","","","","","",""
"Scan","12/08/2019 10:20:06","H + TB","Scrabling","","","","","",""
"Scan","12/08/2019 10:20:38","LT","Foraging","","","","","",""
"Scan","12/08/2019 10:21:06","H","Foraging","","","","","",""
"Scan","12/08/2019 10:21:28","RS","Foraging","","","","","",""
"Scan","12/08/2019 10:21:36","RT","Foraging","","","","","",""
"Scan","12/08/2019 10:21:52","MB","Moving","","","","","",""
"Scan","12/08/2019 10:22:00","RR + TBL","Foraging","","","","","",""
"Scan","12/08/2019 10:23:21","LS","Foraging","","","","","",""
"Scan","12/08/2019 10:23:49","RS + TBL","Foraging","","","","","",""
"Scan","12/08/2019 10:24:17","H + TB","Scrabling","","","","","",""
"Scan","12/08/2019 10:24:27","H + RT","Foraging","","","","","",""
"Scan","12/08/2019 10:25:04","LT","Foraging","LS + TBL","","","","",""
"Scan","12/08/2019 10:26:02","H","Scrabling","","","","","",""
"Scan","12/08/2019 10:26:30","RS","Scrabling","","","","","",""
"Scan","12/08/2019 10:27:04","MB","Scrabling","","","","","",""
"Scan","12/08/2019 10:27:25","RT","Foraging","","","","","",""
"Scan","12/08/2019 10:28:05","LS","Foraging","","","","","",""
"Scan","12/08/2019 10:28:31","RS + TBL","Foraging","","","","","",""
"Scan","12/08/2019 10:29:03","H + RT","Foraging","","","","","",""
"Scan","12/08/2019 10:32:05","H + TB","Foraging","","","","","",""
"Scan","12/08/2019 10:32:10","RS + TBL","Foraging","","","","","",""
"Scan","12/08/2019 10:32:46","H","Scrabling","","","","","",""
"Scan","12/08/2019 10:33:02","RR + TBL","Foraging","MB + LT","","","","",""
"Scan","12/08/2019 10:33:15","MB","Foraging","","","","","",""
"Scan","12/08/2019 10:33:23","RS","Foraging","","","","","",""
"Scan","12/08/2019 10:34:32","H + TB","Foraging","","","","","",""
"Scan","12/08/2019 10:35:07","H + RT","Foraging","","","","","",""
"Scan","12/08/2019 10:36:57","RR + TBL","Foraging","","","","","",""
"Scan","12/08/2019 10:37:07","LT","Scrabling","","","","","",""
"Scan","12/08/2019 10:37:20","MB","Scrabling","","","","","",""
"Scan","12/08/2019 10:37:32","RT","Scrabling","","","","","",""
"Scan","12/08/2019 10:37:41","H","Foraging","","","","","",""
"Scan","12/08/2019 10:38:28","RS","Scrabling","","","","","",""
"Scan","12/08/2019 10:39:06","LS","Foraging","","","","","",""
"Scan","12/08/2019 10:39:24","H + RT","Moving","","","","","",""
"Scan","12/08/2019 10:40:01","H + TB","Foraging","","","","","",""
"Scan","12/08/2019 10:41:18","RT","Foraging","","","","","",""
"Scan","12/08/2019 10:41:37","MB","Scrabling","","","","","",""
"Scan","12/08/2019 10:41:42","RS","Foraging","","","","","",""
"Scan","12/08/2019 10:41:55","H","Foraging","","","","","",""
"Scan","12/08/2019 10:42:20","RS + TBL","Scrabling","","","","","",""
"Scan","12/08/2019 10:42:29","LT","Scrabling","","","","","",""
"Scan","12/08/2019 10:42:43","RR + TBL","Foraging","","","","","",""
"Scan","12/08/2019 10:43:36","H + TB","Scrabling","","","","","",""
"Scan","12/08/2019 10:44:39","RT","Foraging","","","","","",""
"Scan","12/08/2019 10:45:28","H","Foraging","","","","","",""
"Scan","12/08/2019 10:45:37","LS","Scrabling","","","","","",""
"Scan","12/08/2019 10:45:51","H + RT","Foraging","","","","","",""
"Scan","12/08/2019 10:46:03","MB","Foraging","LS","","","","",""
"Scan","12/08/2019 10:46:22","RR + TBL","Foraging","","","","","",""
"Scan","12/08/2019 10:46:44","LT","Foraging","","","","","",""
"Scan","12/08/2019 10:46:50","H + TB","Foraging","","","","","",""
"Scan","12/08/2019 10:47:02","RS + TBL","Foraging","","","","","",""
"Scan","12/08/2019 10:48:19","H","Foraging","","","","","",""
"Scan","12/08/2019 10:48:27","RT","Foraging","","","","","",""
"Scan","12/08/2019 10:49:19","RS","Foraging","","","","","",""
"Scan","12/08/2019 10:49:49","H + RT","Foraging","","","","","",""
"Scan","12/08/2019 10:50:03","RR + TBL","Foraging","","","","","",""
"Scan","12/08/2019 10:50:11","H + TB","Foraging","","","","","",""
"Scan","12/08/2019 10:50:21","RS + TBL","Scrabling","LT","","","","",""
"Scan","12/08/2019 10:50:34","LT","Scrabling","","","","","",""
"Scan","12/08/2019 10:51:07","RT","Scrabling","","","","","",""
"Scan","12/08/2019 10:51:21","MB","Scrabling","","","","","",""
"Scan","12/08/2019 10:53:29","LS","Scrabling","","","","","",""
"Scan","12/08/2019 10:54:23","H + RT","Scrabling","","","","","",""
"Scan","12/08/2019 10:54:41","RS + TBL","Foraging","","","","","",""
"Scan","12/08/2019 10:54:50","H + TB","Scrabling","","","","","",""
"Scan","12/08/2019 10:55:20","RR + TBL","Foraging","","","","","",""
"Scan","12/08/2019 10:55:29","LT","Foraging","","","","","",""
"Scan","12/08/2019 10:55:46","RS","Foraging","","","","","",""
"Scan","12/08/2019 10:55:59","H","Foraging","","","","","",""
"Scan","12/08/2019 10:56:14","LS","Scrabling","","","","","",""
"Scan","12/08/2019 10:56:37","MB","Eating","","","","","",""
"Scan","12/08/2019 10:56:46","RT","Foraging","MB","","","","",""
"Scan","12/08/2019 10:57:49","RS + TBL","Foraging","","","","","",""
"Scan","12/08/2019 10:58:06","H + TB","Scrabling","","","","","",""
"Scan","12/08/2019 10:58:35","LT","Scrabling","RR + TBL","","","","",""
"Scan","12/08/2019 10:58:45","RR + TBL","Foraging","","","","","",""
"Scan","12/08/2019 10:58:58","H","Foraging","","","","","",""
"Scan","12/08/2019 10:59:08","RS","Foraging","MB + RS","","","","",""
"Scan","12/08/2019 10:59:51","H + RT","Foraging","LS","","","","",""
"Scan","12/08/2019 11:00:01","LS","Foraging","","","","","",""
"Scan","12/08/2019 11:00:32","MB","Foraging","","","","","",""
"Scan","12/08/2019 11:00:40","RT","Foraging","H + TBL","","","","",""
"Scan","12/08/2019 11:01:34","RS + TBL","Eating","","","","","",""
"Scan","12/08/2019 11:01:59","H + TB","Scrabling","","","","","",""
"Scan","12/08/2019 11:02:21","LT","Foraging","","","","","",""
"Scan","12/08/2019 11:02:30","RR + TBL","Foraging","","","","","",""
"Scan","12/08/2019 11:02:52","H","Foraging","RS","","","","",""
"Scan","12/08/2019 11:02:59","RS","Foraging","H","","","","",""
"Scan","12/08/2019 11:03:10","H + RT","Foraging","","","","","",""
"Scan","12/08/2019 11:03:35","LS","Scrabling","","","","","",""
"Scan","12/08/2019 11:04:11","RT","Foraging","H + TBL","","","","",""
"Scan","12/08/2019 11:04:29","MB","Scrabling","H + TBL","","","","",""
"Scan","12/08/2019 11:06:13","RS + TBL","Foraging","","","","","",""
"Scan","12/08/2019 11:06:45","RR + TBL","Scrabling","","","","","",""
"Scan","12/08/2019 11:07:25","H + TB","Foraging","","","","","",""
"Scan","12/08/2019 11:07:56","H","Scrabling","MB + LT","","","","",""
"Scan","12/08/2019 11:08:05","LT","Scrabling","","","","","",""
"Scan","12/08/2019 11:08:27","RS + TBL","Scrabling","","","","","",""
"Scan","12/08/2019 11:08:50","H + RT","Scrabling","","","","","",""
"Scan","12/08/2019 11:09:10","MB","Scrabling","","","","","",""
"Scan","12/08/2019 11:09:28","RS","Moving","","","","","",""
"Scan","12/08/2019 11:09:33","LS","Scrabling","","","","","",""
"Scan","12/08/2019 11:09:41","RT","Foraging","MB + RS","","","","",""
"Scan","12/08/2019 11:11:51","H","Scrabling","RR + TBL","","","","",""
"Scan","12/08/2019 11:12:50","RR + TBL","Foraging","","","","","",""
"Scan","12/08/2019 11:13:27","LT","Foraging","","","","","",""
"Scan","12/08/2019 11:13:33","H","Bipedal vig","","","","","",""
"Scan","12/08/2019 11:13:56","H + TB","Foraging","","","","","",""
"Scan","12/08/2019 11:14:03","H + RT","Foraging","","","","","",""
"Scan","12/08/2019 11:14:14","MB","Moving","","","","","",""
"Scan","12/08/2019 11:14:27","RS","Scrabling","","","","","",""
"Scan","12/08/2019 11:14:39","RS + TBL","Foraging","","","","","",""
"Event","12/08/2019 11:14:59","","","","","Alarm running","Ukn","Ponctual","alarm by drongo"
"Scan","12/08/2019 11:15:44","RT","Foraging","","","","","",""
"Scan","12/08/2019 11:16:42","LS","Scrabling","","","","","",""
"Scan","12/08/2019 11:17:14","MB","Foraging","","","","","",""
"Scan","12/08/2019 11:17:26","RS + TBL","Eating","","","","","",""
"Scan","12/08/2019 11:17:59","LT","Scrabling","","","","","",""
"Scan","12/08/2019 11:18:12","RS","Foraging","","","","","",""
"Scan","12/08/2019 11:18:25","H","Foraging","H + TBL","","","","",""
"Scan","12/08/2019 11:18:56","RR + TBL","Foraging","","","","","",""
"Scan","12/08/2019 11:19:10","H + TB","Foraging","","","","","",""
"Scan","12/08/2019 11:19:24","LS","Foraging","","","","","",""
"Scan","12/08/2019 11:20:49","H + RT","Foraging","","","","","",""
"Scan","12/08/2019 11:21:15","RS + TBL","Foraging","","","","","",""
"Scan","12/08/2019 11:21:33","LT","Foraging","","","","","",""
"Scan","12/08/2019 11:21:38","RS","Scrabling","RT","","","","",""
"Scan","12/08/2019 11:22:08","RT","Scrabling","","","","","",""
"Scan","12/08/2019 11:22:40","H","Foraging","RS","","","","",""
"Scan","12/08/2019 11:22:59","H + TB","Scrabling","","","","","",""
"Scan","12/08/2019 11:23:14","RR + TBL","Scrabling","","","","","",""
"Scan","12/08/2019 11:24:46","MB","Scrabling","","","","","",""
"Scan","12/08/2019 11:25:17","H + RT","Moving","","","","","",""
"Scan","12/08/2019 11:26:39","H","Foraging","","","","","",""
"Scan","12/08/2019 11:26:51","RT","Foraging","","","","","",""
"Scan","12/08/2019 11:27:09","H + TB","Scrabling","","","","","",""
"Scan","12/08/2019 11:27:32","RS + TBL","Foraging","","","","","",""
"Scan","12/08/2019 11:27:54","LS","Scrabling","","","","","",""
"Scan","12/08/2019 11:29:01","H + TB","Foraging","RT","","","","",""
"Scan","12/08/2019 11:29:18","RT","Scrabling","","","","","",""
"Scan","12/08/2019 11:29:46","MB","Scrabling","","","","","",""
"Scan","12/08/2019 11:30:03","LT","Scrabling","","","","","",""
"Scan","12/08/2019 11:30:27","RS","Foraging","","","","","",""
"Scan","12/08/2019 11:31:20","H + RT","Moving","","","","","",""
"Scan","12/08/2019 11:31:57","LS","Scrabling","","","","","",""
"Scan","12/08/2019 11:32:49","H + TB","Scrabling","","","","","",""
"Scan","12/08/2019 11:33:06","H","Foraging","","","","","",""
"Scan","12/08/2019 11:34:02","LT","Scrabling","","","","","",""
"Scan","12/08/2019 11:34:08","RS","Moving","","","","","",""
"Scan","12/08/2019 11:34:20","MB","Foraging","","","","","",""
"Scan","12/08/2019 11:34:34","RR + TBL","Scrabling","","","","","",""
"Scan","12/08/2019 11:35:43","RT","Foraging","RS","","","","",""
"Scan","12/08/2019 11:36:29","H + RT","Scrabling","","","","","",""
"Scan","12/08/2019 11:37:39","H","Foraging","","","","","",""
"Scan","12/08/2019 11:37:49","RS + TBL","Foraging","","","","","",""
"Scan","12/08/2019 11:38:18","H + TB","Foraging","","","","","",""
"Scan","12/08/2019 11:38:57","RS","Moving","","","","","",""
"Scan","12/08/2019 11:39:18","LS","Scrabling","","","","","",""
"Scan","12/08/2019 11:39:35","RR + TBL","Foraging","","","","","",""
"Scan","12/08/2019 11:39:43","LT","Foraging","","","","","",""
"Scan","12/08/2019 11:39:52","RT","Foraging","","","","","",""
"Scan","12/08/2019 11:40:35","MB","Scrabling","","","","","",""
"Scan","12/08/2019 11:41:15","RS + TBL","Foraging","","","","","",""
"Scan","12/08/2019 11:41:41","H + TB","Foraging","","","","","",""
"Scan","12/08/2019 11:42:20","RS","Social","H + MB","","","","",""
"Scan","12/08/2019 11:43:33","LT","Scrabling","","","","","",""
"Scan","12/08/2019 11:43:56","H + RT","Foraging","","","","","",""
"Scan","12/08/2019 11:44:18","H","Scrabling","","","","","",""
"Scan","12/08/2019 11:44:25","LS","Scrabling","","","","","",""
"Scan","12/08/2019 11:44:46","RT","Moving","","","","","",""
"Scan","12/08/2019 11:45:12","RR + TBL","Foraging","","","","","",""
"Scan","12/08/2019 11:45:43","RS + TBL","Bipedal vig","","","","","",""
"Scan","12/08/2019 11:45:49","LT","Moving","","","","","",""
"Scan","12/08/2019 11:46:58","H + TB","Foraging","","","","","",""
"Scan","12/08/2019 11:48:12","MB","Foraging","","","","","",""
"Scan","12/08/2019 11:48:56","RS + TBL","Foraging","","","","","",""
"Scan","12/08/2019 11:49:13","RS","Foraging","","","","","",""
"Scan","12/08/2019 11:49:20","H + RT","Foraging","","","","","",""
"Scan","12/08/2019 11:49:26","RT","Foraging","","","","","",""
"Scan","12/08/2019 11:49:35","H","Foraging","","","","","",""
"Scan","12/08/2019 11:49:46","LT","Moving","","","","","",""
"Scan","12/08/2019 11:50:07","RR + TBL","Foraging","","","","","",""
"Scan","12/08/2019 11:52:58","H + TB","Foraging","","","","","",""
"Scan","12/08/2019 11:53:17","MB","Foraging","","","","","",""
"Scan","12/08/2019 11:53:33","RS + TBL","Foraging","","","","","",""
"Scan","12/08/2019 11:53:39","H","Foraging","","","","","",""
"Scan","12/08/2019 11:53:51","RT","Foraging","","","","","",""
"Scan","12/08/2019 11:53:59","LS","Foraging","","","","","",""
"Scan","12/08/2019 11:54:09","H + RT","Foraging","","","","","",""
"Scan","12/08/2019 11:54:25","RS","Scrabling","","","","","",""
"Scan","12/08/2019 11:54:41","LT","Foraging","","","","","",""
"Scan","12/08/2019 11:55:53","H + TB","Foraging","H + TBL","","","","",""
"Scan","12/08/2019 11:56:32","LT","Foraging","","","","","",""
"Scan","12/08/2019 11:56:43","MB","Scrabling","","","","","",""
"Scan","12/08/2019 11:56:49","RS","Foraging","","","","","",""
"Scan","12/08/2019 11:57:01","H","Foraging","","","","","",""
"Scan","12/08/2019 11:57:13","LS","Foraging","RS + TBL","","","","",""
"Scan","12/08/2019 11:57:26","RS + TBL","Foraging","LS","","","","",""
"Scan","12/08/2019 11:57:36","RT","Foraging","","","","","",""
"Scan","12/08/2019 11:58:00","H + RT","Foraging","","","","","",""
"Scan","12/08/2019 11:58:25","RR + TBL","Foraging","","","","","",""
"Scan","12/08/2019 11:59:17","H + TB","Foraging","","","","","",""
"Scan","12/08/2019 11:59:50","LT","Foraging","","","","","",""
"Scan","12/08/2019 12:00:07","RS","Bipedal vig","","","","","",""
"Scan","12/08/2019 12:00:19","LS","Foraging","","","","","",""
"Scan","12/08/2019 12:00:28","RS + TBL","Foraging","","","","","",""
"Scan","12/08/2019 12:00:45","RT","Foraging","","","","","",""
"Scan","12/08/2019 12:00:58","MB","Foraging","","","","","",""
"Scan","12/08/2019 12:01:03","H","Foraging","","","","","",""
"Scan","12/08/2019 12:01:16","RR + TBL","Foraging","","","","","",""
"Scan","12/08/2019 12:01:39","H + RT","Foraging","","","","","",""
"Scan","12/08/2019 12:02:11","H + TB","Foraging","","","","","",""
"Scan","12/08/2019 12:02:50","LT","Foraging","","","","","",""
"Scan","12/08/2019 12:03:06","RS","Foraging","","","","","",""
"Scan","12/08/2019 12:03:33","H","Scrabling","","","","","",""
"Scan","12/08/2019 12:03:38","LS","Foraging","","","","","",""
"Scan","12/08/2019 12:03:50","MB","Moving","H + RT","","","","",""
"Scan","12/08/2019 12:04:03","H + RT","Foraging","","","","","",""
"Scan","12/08/2019 12:04:25","RS + TBL","Foraging","","","","","",""
"Scan","12/08/2019 12:04:52","RT","Foraging","","","","","",""
"Scan","12/08/2019 12:05:47","H + TB","Foraging","H + TBL","","","","",""
"Scan","12/08/2019 12:06:49","LT","Eating","MB + RS","","","","",""
"Scan","12/08/2019 12:07:25","H","Scrabling","","","","","",""
"Scan","12/08/2019 12:07:57","MB","Foraging","","","","","",""
"Scan","12/08/2019 12:08:04","H + RT","Scrabling","","","","","",""
"Scan","12/08/2019 12:08:38","RT","Foraging","","","","","",""
"Scan","12/08/2019 12:08:48","RS","Foraging","","","","","",""
"Scan","12/08/2019 12:09:20","RR + TBL","Foraging","","","","","",""
"Scan","12/08/2019 12:10:44","H + TB","Foraging","","","","","",""
"Scan","12/08/2019 12:10:59","RS + TBL","Scrabling","","","","","",""
"Event","12/08/2019 12:11:58","","","","","Sentinel","SH + MB + TBL","Already started",""
"Scan","12/08/2019 12:13:17","H","Scrabling","","","","","",""
"Scan","12/08/2019 12:13:34","LT","Scrabling","","","","","",""
"Scan","12/08/2019 12:14:26","RT","Scrabling","","","","","",""
"Scan","12/08/2019 12:14:44","RS","Scrabling","","","","","",""
"Scan","12/08/2019 12:14:50","RR + TBL","Moving","","","","","",""
"Scan","12/08/2019 12:15:04","LS","Foraging","","","","","",""
"Scan","12/08/2019 12:16:18","H + RT","Foraging","","","","","",""
"Scan","12/08/2019 12:16:35","H + TB","Foraging","","","","","",""
"Scan","12/08/2019 12:18:23","RT","Foraging","RR + TBL, LT + TBL","","","","",""
"Scan","12/08/2019 12:18:46","RR + TBL","Foraging","LT + TBL, RT","","","","",""
"Scan","12/08/2019 12:19:13","RS","Scrabling","","","","","",""
"Scan","12/08/2019 12:19:24","MB","Foraging","","","","","",""
"Event","12/08/2019 12:19:35","","","","","Alarm running","SH + MB + TBL","Start",""
"Scan","12/08/2019 12:20:30","LT","Scanning","MB","","","","","bh"
"Scan","12/08/2019 12:22:04","H + RT","Scanning","RT","","","","","bh"
"Scan","12/08/2019 12:22:22","RT","Scanning","","","","","","bh"
"Scan","12/08/2019 12:23:01","H + TB","Scrabling","","","","","",""
"Scan","12/08/2019 12:24:14","RS + TBL","Foraging","","","","","",""
"Scan","12/08/2019 12:24:54","MB","Foraging","","","","","",""
"Scan","12/08/2019 12:25:04","LT","Foraging","","","","","",""
"Scan","12/08/2019 12:25:39","RR + TBL","Foraging","","","","","",""
"Scan","12/08/2019 12:27:01","RS","Scrabling","","","","","",""
"Scan","12/08/2019 12:28:13","H + RT","Foraging","","","","","",""
"Scan","12/08/2019 12:28:45","H + TB","Scrabling","","","","","",""
"Scan","12/08/2019 12:29:26","RS + TBL","Foraging","","","","","",""
"Scan","12/08/2019 12:29:47","MB","Foraging","","","","","",""
"Scan","12/08/2019 12:30:34","RR + TBL","Scrabling","","","","","",""
"Scan","12/08/2019 12:30:59","LS","Scrabling","","","","","",""
"Scan","12/08/2019 12:31:09","H","Scrabling","","","","","",""
"Scan","12/08/2019 12:32:46","H + TB","Scrabling","","","","","",""
"Scan","12/08/2019 12:34:39","MB","Foraging","","","","","",""
"Scan","12/08/2019 12:34:53","LT","Foraging","","","","","",""
"Scan","12/08/2019 12:35:13","RS","Foraging","","","","","",""
"Scan","12/08/2019 12:35:35","H","Scrabling","","","","","",""
"Scan","12/08/2019 12:37:16","H + RT","Foraging","","","","","",""
"Scan","12/08/2019 12:38:17","RT","Scrabling","","","","","",""
"Scan","12/08/2019 12:38:34","RS + TBL","Foraging","","","","","",""
"Scan","12/08/2019 12:39:01","RR + TBL","Moving","","","","","",""
"Scan","12/08/2019 12:39:20","H + RT","Foraging","","","","","",""
"Scan","12/08/2019 12:39:39","H + TB","Foraging","","","","","",""
"Scan","12/08/2019 12:39:50","LT","Moving","","","","","",""
"Scan","12/08/2019 12:39:58","H","Foraging","","","","","",""
"Scan","12/08/2019 12:40:09","RS","Foraging","","","","","",""
"Scan","12/08/2019 12:40:22","MB","Scrabling","","","","","",""
"Event","12/08/2019 12:40:57","","","","","Sentinel","SH + MB + TBL","Already stopped","not long ago"
"Scan","12/08/2019 12:41:37","RR + TBL","Scanning","","","","","",""
"Scan","12/08/2019 12:41:52","LS","Foraging","","","","","",""
"Scan","12/08/2019 12:42:18","RT","Foraging","SH + MB + TBL","","","","",""
"Scan","12/08/2019 12:42:45","H + RT","Foraging","","","","","",""
"Scan","12/08/2019 12:43:07","RS + TBL","Foraging","RS + RT + TBL, RS","","","","",""
"Scan","12/08/2019 12:43:41","RS","Scrabling","RS + RT + TBL","","","","",""
"Scan","12/08/2019 12:43:58","LT","Scrabling","","","","","",""
"Scan","12/08/2019 12:45:03","H + TB","Scrabling","","","","","",""
"Scan","12/08/2019 12:46:42","LS","Scrabling","","","","","",""
"Scan","12/08/2019 12:46:55","RR + TBL","Foraging","RT","","","","",""
"Scan","12/08/2019 12:47:16","RT","Foraging","RR + TBL","","","","",""
"Scan","12/08/2019 12:47:36","H + RT","Foraging","","","","","",""
"Scan","12/08/2019 12:48:13","LT","Foraging","","","","","",""
"Scan","12/08/2019 12:48:33","RS","Foraging","","","","","",""
"Scan","12/08/2019 12:49:05","RS + TBL","Foraging","","","","","",""
"Scan","12/08/2019 12:49:18","MB","Foraging","LT + TBL","","","","",""
"Scan","12/08/2019 12:49:39","H + TB","Foraging","LT + TBL","","","","",""
"Scan","12/08/2019 12:52:09","H + RT","Bipedal vig","","","","","",""
"Scan","12/08/2019 12:52:21","LS","Foraging","","","","","",""
"Scan","12/08/2019 12:52:40","RR + TBL","Foraging","","","","","",""
"Scan","12/08/2019 12:52:51","H","Foraging","","","","","",""
"Scan","12/08/2019 12:53:05","RT","Foraging","","","","","",""
"Event","12/08/2019 12:53:18","","","","","Sentinel","SH + MB + TBL","Already started",""
"Scan","12/08/2019 12:53:55","LT","Foraging","RS + RT + TBL","","","","",""
"Scan","12/08/2019 12:54:27","RS","Foraging","","","","","",""
"Scan","12/08/2019 12:54:45","RS + TBL","Foraging","MB","","","","",""
"Scan","12/08/2019 12:54:55","MB","Foraging","RS + TBL","","","","",""
"Scan","12/08/2019 12:55:20","H + TB","Scrabling","","","","","",""
"Scan","12/08/2019 12:57:48","H + RT","Pancaking","","","","","",""
"Scan","12/08/2019 12:58:36","RR + TBL","Foraging","","","","","",""
"Scan","12/08/2019 12:58:43","H","Foraging","RT","","","","",""
"Scan","12/08/2019 12:59:01","RT","Foraging","LS, H","","","","",""
"Scan","12/08/2019 12:59:18","LS","Foraging","RT, LT","","","","",""
"Scan","12/08/2019 12:59:34","LT","Foraging","RS + RT + TBL","","","","",""
"Scan","12/08/2019 13:00:18","RS","Foraging","","","","","",""
"Scan","12/08/2019 13:00:35","H + TB","Foraging","","","","","",""
"Scan","12/08/2019 13:00:59","MB","Foraging","","","","","",""
