"Type","Time","MeerkatID","Behavior","Neighbours <1m","UnID","Event type","Emmiter","Timing","Note"
"Scan","09/08/2019 10:45:20","RS + TBL","Scrabling","","","","","",""
"Scan","09/08/2019 10:46:15","LS","Foraging","","","","","",""
"Scan","09/08/2019 10:46:28","LT","Foraging","","","","","",""
"Scan","09/08/2019 10:46:37","H","Foraging","","","","","",""
"Scan","09/08/2019 10:46:57","H + MB","Scrabling","","","","","",""
"Scan","09/08/2019 10:47:08","RT","Scrabling","","","","","",""
"Scan","09/08/2019 10:48:19","H + TB","Foraging","","","","","",""
"Scan","09/08/2019 10:49:16","RS","Foraging","","","","","",""
"Scan","09/08/2019 10:49:25","MB","Scrabling","","","","","",""
"Scan","09/08/2019 10:49:52","RS + TBL","Scrabling","","","","","",""
"Scan","09/08/2019 10:50:56","H + MB","Foraging","","","","","",""
"Scan","09/08/2019 10:51:10","RT","Foraging","LS","","","","",""
"Scan","09/08/2019 10:51:20","LS","Scrabling","","","","","",""
"Scan","09/08/2019 10:51:31","LT","Foraging","","","","","",""
"Scan","09/08/2019 10:51:44","RT","Foraging","MB + RS","","","","",""
"Scan","09/08/2019 10:52:29","H + TB","Foraging","","","","","",""
"Scan","09/08/2019 10:53:18","RS","Scrabling","","","","","",""
"Scan","09/08/2019 10:53:26","MB","Bipedal vig","","","","","",""
"Event","09/08/2019 10:53:36","","","","","Alarm running","Ukn","Ponctual",""
"Scan","09/08/2019 10:54:10","RS + TBL","Bipedal vig","","+4","","","",""
"Scan","09/08/2019 10:54:20","RS","Scanning","","+1","","","",""
"Scan","09/08/2019 10:54:40","MB","Foraging","","","","","",""
"Event","09/08/2019 10:55:36","","","","","Sentinel","RS + RT + TBL","Already started",""
"Scan","09/08/2019 10:56:26","RT","Other","",">7","","","","bh"
"Scan","09/08/2019 10:56:47","LS","Foraging","","","","","",""
"Scan","09/08/2019 10:56:58","H + MB","Social","","+3","","","",""
"Scan","09/08/2019 10:57:15","H","Foraging","","","","","",""
"Scan","09/08/2019 10:57:32","LT","Foraging","","","","","",""
"Scan","09/08/2019 11:00:06","RS + TBL","Foraging","","","","","",""
"Scan","09/08/2019 11:00:22","MB","Bipedal vig","","","","","",""
"Scan","09/08/2019 11:00:44","RS","Moving","","","","","",""
"Event","09/08/2019 11:02:07","","","","","Sentinel","RS + RT + TBL","Already stopped",""
"Scan","09/08/2019 11:02:53","RT","Foraging","","","","","",""
"Scan","09/08/2019 11:03:23","H","Foraging","","","","","",""
"Scan","09/08/2019 11:03:36","H + MB","Foraging","","","","","",""
"Scan","09/08/2019 11:03:53","LT","Foraging","SH + MB + TBL","","","","",""
"Scan","09/08/2019 11:05:48","LS","Scrabling","","","","","",""
"Scan","09/08/2019 11:07:22","RS","Scrabling","","","","","",""
"Scan","09/08/2019 11:07:35","MB","Foraging","H + RT","","","","",""
"Scan","09/08/2019 11:07:58","RS + TBL","Scrabling","","","","","",""
"Event","09/08/2019 11:10:22","","","","","Sentinel","RS + RT + TBL","Already started",""
"Scan","09/08/2019 11:10:53","H + TB","Scrabling","","","","","",""
"Scan","09/08/2019 11:10:59","RT","Foraging","","","","","",""
"Scan","09/08/2019 11:11:14","H + MB","Scrabling","","","","","",""
"Scan","09/08/2019 11:11:50","LS","Scrabling","","","","","",""
"Scan","09/08/2019 11:13:12","LT","Foraging","H","","","","",""
"Scan","09/08/2019 11:13:24","H","Bipedal vig","SH + MB + TBL","","","","",""
"Scan","09/08/2019 11:15:31","RS + TBL","Moving","","","","","",""
"Scan","09/08/2019 11:16:05","RT","Foraging","","","","","",""
"Scan","09/08/2019 11:17:23","H","Scrabling","H + RT","","","","",""
"Scan","09/08/2019 11:17:39","LT","Foraging","","","","","",""
"Scan","09/08/2019 11:17:56","H + MB","Foraging","","","","","",""
"Scan","09/08/2019 11:18:16","LS","Foraging","","","","","",""
"Scan","09/08/2019 11:18:39","H + TB","Scrabling","","","","","",""
"Scan","09/08/2019 11:18:49","MB","Moving","SH + MB + TBL","","","","",""
"Scan","09/08/2019 11:19:05","RS","Foraging","","","","","",""
"Event","09/08/2019 11:19:24","","","","","Sentinel","RS + RT + TBL","Already stopped",""
"Scan","09/08/2019 11:20:59","RT","Scrabling","","","","","",""
"Scan","09/08/2019 11:21:34","RS + TBL","Scrabling","","","","","",""
"Scan","09/08/2019 11:22:17","LS","Foraging","","","","","",""
"Scan","09/08/2019 11:23:02","H + MB","Foraging","","","","","",""
"Scan","09/08/2019 11:23:47","H + TB","Scrabling","","","","","",""
"Scan","09/08/2019 11:24:06","RS","Foraging","","","","","",""
"Scan","09/08/2019 11:24:13","MB","Foraging","","","","","",""
"Scan","09/08/2019 11:27:03","RT","Scanning","RS + TBL","","","","","lost"
"Scan","09/08/2019 11:27:14","RS + TBL","Bipedal vig","RT","","","","","lost"
"Scan","09/08/2019 11:28:53","LT","Scrabling","","","","","",""
"Scan","09/08/2019 11:28:59","LS","Scrabling","","","","","",""
"Scan","09/08/2019 11:30:29","RS","Foraging","","","","","",""
"Scan","09/08/2019 11:30:46","MB","Eating","","","","","",""
"Scan","09/08/2019 11:31:24","H + TB","Foraging","","","","","",""
"Scan","09/08/2019 11:34:54","LT","Foraging","","","","","",""
"Scan","09/08/2019 11:35:20","H + MB","Moving","","","","","",""
"Scan","09/08/2019 11:36:12","RT","Foraging","","","","","",""
"Scan","09/08/2019 11:36:26","RS + TBL","Foraging","","","","","",""
"Scan","09/08/2019 11:36:37","H","Scrabling","","","","","",""
"Scan","09/08/2019 11:36:46","LS","Scrabling","","","","","",""
"Scan","09/08/2019 11:37:16","RS","Foraging","","","","","",""
"Scan","09/08/2019 11:37:24","MB","Foraging","","","","","",""
"Scan","09/08/2019 11:41:10","RS + TBL","Foraging","","","","","",""
"Scan","09/08/2019 11:41:49","H","Foraging","","","","","",""
"Scan","09/08/2019 11:41:56","RT","Foraging","","","","","",""
"Scan","09/08/2019 11:42:05","LS","Foraging","","","","","",""
"Scan","09/08/2019 11:42:18","H + MB","Scrabling","","","","","",""
"Scan","09/08/2019 11:43:11","MB","Foraging","","","","","",""
"Scan","09/08/2019 11:43:21","RS","Foraging","MB + RS","","","","",""
"Scan","09/08/2019 11:43:38","H + TB","Foraging","","","","","",""
"Scan","09/08/2019 11:45:30","RS + TBL","Scrabling","","","","","",""
"Scan","09/08/2019 11:46:36","RT","Foraging","","","","","",""
"Scan","09/08/2019 11:46:44","LS","Scrabling","RT","","","","",""
"Scan","09/08/2019 11:46:58","LT","Moving","","","","","",""
"Scan","09/08/2019 11:47:06","RS","Scrabling","","","","","",""
"Scan","09/08/2019 11:47:14","MB","Foraging","","","","","",""
"Scan","09/08/2019 11:47:35","H","Foraging","RT, LS","","","","",""
"Scan","09/08/2019 11:48:04","H + MB","Scrabling","","","","","",""
"Scan","09/08/2019 11:48:24","H + TB","Scrabling","","","","","",""
"Scan","09/08/2019 11:49:35","RS + TBL","Scrabling","","","","","",""
"Scan","09/08/2019 11:50:03","MB","Moving","","","","","",""
"Scan","09/08/2019 11:50:18","RT","Foraging","","","","","",""
"Scan","09/08/2019 11:50:32","H","Scrabling","","","","","",""
"Scan","09/08/2019 11:50:43","LT","Foraging","","","","","",""
"Scan","09/08/2019 11:50:56","LS","Foraging","","","","","",""
"Scan","09/08/2019 11:51:23","H + TB","Foraging","","","","","",""
"Scan","09/08/2019 11:51:52","H + MB","Scrabling","","","","","",""
"Scan","09/08/2019 11:53:23","MB","Foraging","","","","","",""
"Scan","09/08/2019 11:54:10","RS","Foraging","","","","","",""
"Scan","09/08/2019 11:54:43","RT","Bipedal vig","H","","","","",""
"Scan","09/08/2019 11:54:57","H","Foraging","","","","","",""
"Scan","09/08/2019 11:55:21","LS","Foraging","","","","","",""
"Scan","09/08/2019 11:55:31","RS + TBL","Foraging","","","","","",""
"Scan","09/08/2019 11:56:35","H + MB","Foraging","","","","","",""
"Scan","09/08/2019 11:57:58","RS","Foraging","","","","","",""
"Scan","09/08/2019 11:58:43","MB","Scrabling","","","","","",""
"Scan","09/08/2019 11:59:46","H","Moving","RS + RT + TBL","","","","",""
"Scan","09/08/2019 12:00:33","H + MB","Running","","","","","",""
"Scan","09/08/2019 12:01:15","RS + TBL","Foraging","RT","","","","",""
"Scan","09/08/2019 12:01:31","RT","Foraging","","","","","",""
"Scan","09/08/2019 12:01:41","LT","Scrabling","","","","","",""
"Scan","09/08/2019 12:01:57","LS","Foraging","","","","","",""
"Event","09/08/2019 12:03:55","","","","","Alarm running","Ukn","Ponctual",""
"Scan","09/08/2019 12:04:30","RS","Scanning","H + TB, MB","","","","",""
"Scan","09/08/2019 12:05:02","MB","Other","","","","","","bh"
"Scan","09/08/2019 12:05:41","H + TB","Social","SH + MB + TBL","","","","","sub"
"Scan","09/08/2019 12:06:12","H","Foraging","","","","","",""
"Scan","09/08/2019 12:07:27","RS + TBL","Sentinel","","","","","",""
"Scan","09/08/2019 12:07:39","LT","Scrabling","","","","","",""
"Scan","09/08/2019 12:07:48","RT","Eating","","","","","",""
"Scan","09/08/2019 12:07:58","LS","Foraging","","","","","",""
"Scan","09/08/2019 12:10:01","H","Moving","","","","","",""
"Scan","09/08/2019 12:10:21","RS","Moving","","","","","",""
"Scan","09/08/2019 12:11:03","H + TB","Moving","","","","","",""
"Scan","09/08/2019 12:11:09","MB","Scrabling","","","","","",""
"Scan","09/08/2019 12:12:29","LS","Eating","","","","","",""
"Scan","09/08/2019 12:12:47","LT","Scrabling","","","","","",""
"Scan","09/08/2019 12:13:02","RT","Foraging","","","","","",""
"Scan","09/08/2019 12:13:18","RS + TBL","Moving","","","","","",""
"Scan","09/08/2019 12:16:35","MB","Foraging","","","","","",""
"Scan","09/08/2019 12:16:58","H + TB","Foraging","","","","","",""
"Scan","09/08/2019 12:17:52","H + MB","Scrabling","","","","","",""
"Scan","09/08/2019 12:18:15","H","Foraging","","","","","",""
"Scan","09/08/2019 12:18:20","LS","Scanning","","","","","",""
"Scan","09/08/2019 12:19:46","LT","Bipedal vig","","","","","","lost"
"Scan","09/08/2019 12:20:01","RT","Bipedal vig","","","","","","lost"
"Scan","09/08/2019 12:22:02","RS","Foraging","","","","","",""
"Scan","09/08/2019 12:22:10","H + TB","Foraging","","","","","",""
"Scan","09/08/2019 12:22:20","MB","Scrabling","","","","","",""
"Scan","09/08/2019 12:23:00","RS + TBL","Foraging","","","","","",""
"Scan","09/08/2019 12:23:26","LS","Scrabling","","","","","",""
"Scan","09/08/2019 12:23:35","H","Bipedal vig","","","","","",""
"Scan","09/08/2019 12:27:36","H + TB","Foraging","","","","","",""
"Scan","09/08/2019 12:27:43","RS + TBL","Foraging","","","","","",""
"Scan","09/08/2019 12:27:56","MB","Foraging","","","","","",""
"Scan","09/08/2019 12:28:07","RT","Foraging","LS + TBL","","","","",""
"Scan","09/08/2019 12:28:52","RS","Foraging","","","","","",""
"Scan","09/08/2019 12:29:04","LT","Foraging","H + RT","","","","",""
"Scan","09/08/2019 12:29:12","H","Foraging","","","","","",""
"Scan","09/08/2019 12:29:57","LS","Foraging","","","","","",""
"Scan","09/08/2019 12:32:56","MB","Foraging","","","","","",""
"Scan","09/08/2019 12:33:05","H + MB","Foraging","","","","","",""
"Scan","09/08/2019 12:33:35","RS","Scrabling","SH + MB + TBL","","","","",""
"Scan","09/08/2019 12:33:48","RS + TBL","Eating","SH + MB + TBL","","","","",""
"Scan","09/08/2019 12:34:29","H","Foraging","","","","","",""
"Scan","09/08/2019 12:35:08","RT","Scrabling","","","","","",""
"Scan","09/08/2019 12:35:14","LT","Foraging","MB + RS, RT","","","","",""
"Scan","09/08/2019 12:38:17","H + TB","Scrabling","","","","","",""
"Scan","09/08/2019 12:38:59","H + MB","Foraging","","","","","",""
"Scan","09/08/2019 12:39:21","RS","Scrabling","","","","","",""
"Scan","09/08/2019 12:40:17","LT","Scrabling","","","","","",""
"Scan","09/08/2019 12:40:26","RT","Scrabling","H + TBL","","","","",""
"Scan","09/08/2019 12:40:37","H","Foraging","","","","","",""
"Scan","09/08/2019 12:40:45","RS + TBL","Foraging","","","","","",""
"Scan","09/08/2019 12:41:04","LS","Scrabling","","","","","",""
"Scan","09/08/2019 12:42:56","H + MB","Scanning","","","","","",""
"Scan","09/08/2019 12:43:26","RS","Foraging","","","","","",""
"Scan","09/08/2019 12:43:45","H + TB","Moving","","","","","",""
"Scan","09/08/2019 12:44:10","MB","Foraging","MB + RS, SH + MB + TBL","","","","",""
"Scan","09/08/2019 12:46:20","RS + TBL","Foraging","","","","","",""
"Scan","09/08/2019 12:47:16","LS","Running","RS + RT + TBL","","","","",""
"Scan","09/08/2019 12:47:54","H + MB","Eating","","","","","",""
"Scan","09/08/2019 12:48:08","RT","Foraging","","","","","",""
"Scan","09/08/2019 12:48:14","RS","Foraging","","","","","",""
"Scan","09/08/2019 12:48:36","RS + TBL","Moving","","","","","",""
"Scan","09/08/2019 12:49:05","LT","Scanning","LT + TBL","","","","",""
"Scan","09/08/2019 12:49:42","H + TB","Foraging","","","","","",""
"Scan","09/08/2019 12:49:53","MB","Foraging","","","","","",""
"Scan","09/08/2019 12:51:26","LS","Foraging","","","","","",""
"Scan","09/08/2019 12:52:12","H + MB","Scrabling","H + TBL","","","","",""
"Scan","09/08/2019 12:52:29","LS","Foraging","MB + LT","","","","",""
"Scan","09/08/2019 12:52:42","RT","Foraging","MB + RS, LS","","","","",""
"Scan","09/08/2019 12:52:57","RS","Foraging","","","","","",""
"Scan","09/08/2019 12:53:25","RS + TBL","Scanning","","","","","",""
"Scan","09/08/2019 12:53:44","LT","Scrabling","","","","","",""
"Scan","09/08/2019 12:54:14","MB","Scrabling","","","","","",""
"Scan","09/08/2019 12:54:50","H + TB","Foraging","","","","","",""
"Scan","09/08/2019 12:55:38","H + MB","Foraging","","","","","",""
"Scan","09/08/2019 12:56:22","LS","Scrabling","","","","","",""
"Scan","09/08/2019 12:57:08","RS","Running","H + LT","","","","",""
"Scan","09/08/2019 12:57:51","RS + TBL","Bipedal vig","RR + TBL","","","","",""
"Event","09/08/2019 12:58:09","","","","","Alarm running","Ukn","Ponctual",""
"Scan","09/08/2019 12:59:05","H + TB","Running","","","","","",""
"Scan","09/08/2019 12:59:57","H + MB","Sentinel","","","","","",""
"Scan","09/08/2019 13:00:53","H + MB","Bipedal vig","","","","","",""
"Scan","09/08/2019 13:01:35","RS + TBL","Foraging","","","","","",""
"Scan","09/08/2019 13:01:47","MB","Scrabling","","","","","",""
"Scan","09/08/2019 13:01:56","RS","Scrabling","","","","","",""
"Scan","09/08/2019 13:02:05","LS","Scrabling","","","","","",""
"Scan","09/08/2019 13:02:14","H","Scrabling","RS + RT + TBL","","","","",""
"Scan","09/08/2019 13:02:29","LT","Foraging","","","","","",""
