"Type","Time","MeerkatID","Behavior","Neighbours <1m","UnID","Event type","Emmiter","Timing","Note"
"Event","16/07/2019 14:45:39","","","","","Alarm running","Ukn","",""
"Scan","16/07/2019 14:46:19","MB + TB","Scanning","",">7","","","","at tree hole"
"Scan","16/07/2019 14:46:53","RT","Social","TB","","","","",""
"Scan","16/07/2019 14:47:04","TB","Social","RT","","","","",""
"Scan","16/07/2019 14:48:38","RS","Social","","+5","","","",""
"Scan","16/07/2019 14:49:23","RS","Scrabling","","","","","",""
"Scan","16/07/2019 14:50:06","LT","Scrabling","","","","","",""
"Scan","16/07/2019 14:50:26","MB + TB","Scrabling","","","","","",""
"Scan","16/07/2019 14:51:58","RT","Foraging","","","","","",""
"Scan","16/07/2019 14:52:07","TB","Foraging","H + TB","","","","",""
"Scan","16/07/2019 14:52:26","LT","Foraging","","","","","",""
"Scan","16/07/2019 14:52:42","RS","Scrabling","SH + TB","","","","",""
"Scan","16/07/2019 14:53:01","LS","Foraging","","","","","",""
"Scan","16/07/2019 14:53:26","MB + TB","Scrabling","MB + LS","","","","",""
"Scan","16/07/2019 14:54:17","RT","Foraging","","","","","",""
"Scan","16/07/2019 14:54:28","TB","Scrabling","","","","","",""
"Scan","16/07/2019 14:55:00","LT","Foraging","","","","","",""
"Scan","16/07/2019 14:55:08","LS","Foraging","","","","","",""
"Scan","16/07/2019 14:55:23","RS","Foraging","","","","","",""
"Scan","16/07/2019 14:56:12","MB + TB","Foraging","","","","","",""
"Scan","16/07/2019 14:56:51","RT","Foraging","TB","","","","",""
"Scan","16/07/2019 14:57:00","TB","Scrabling","","","","","",""
"Scan","16/07/2019 14:57:12","RS","Scrabling","","","","","",""
"Scan","16/07/2019 14:57:42","LS","Scrabling","","","","","",""
"Scan","16/07/2019 14:57:55","LT","Scrabling","LS + LT","","","","",""
"Scan","16/07/2019 14:58:17","MB + TB","Running","","","","","",""
"Scan","16/07/2019 14:59:01","RT","Scrabling","","","","","",""
"Scan","16/07/2019 14:59:12","TB","Scrabling","RS","","","","",""
"Scan","16/07/2019 14:59:23","RS","Foraging","","","","","",""
"Scan","16/07/2019 15:00:32","LS","Foraging","","","","","",""
"Scan","16/07/2019 15:00:47","LT","Running","RT + TB","","","","",""
"Scan","16/07/2019 15:01:11","MB + TB","Foraging","","","","","",""
"Scan","16/07/2019 15:01:47","RT","Foraging","","","","","",""
"Scan","16/07/2019 15:01:57","TB","Foraging","LS + TB","","","","",""
"Scan","16/07/2019 15:02:14","LT","Foraging","","","","","",""
"Scan","16/07/2019 15:02:22","RS","Scrabling","RT + TB","","","","",""
"Scan","16/07/2019 15:02:55","LS","Scrabling","","","","","",""
"Scan","16/07/2019 15:03:17","MB + TB","Bipedal vig","","","","","",""
"Scan","16/07/2019 15:03:52","RT","Foraging","","","","","",""
"Scan","16/07/2019 15:04:15","TB","Foraging","SH + TB, RT + TB, RT","","","","",""
"Scan","16/07/2019 15:04:52","LT","Scrabling","RS","","","","",""
"Scan","16/07/2019 15:05:03","LS","Foraging","","","","","",""
"Scan","16/07/2019 15:05:27","MB + TB","Scrabling","","","","","",""
"Scan","16/07/2019 15:05:52","RT","Foraging","","","","","",""
"Scan","16/07/2019 15:05:59","TB","Foraging","","","","","",""
"Scan","16/07/2019 15:06:14","LT","Foraging","","","","","",""
"Scan","16/07/2019 15:06:21","RS","Scrabling","","","","","",""
"Scan","16/07/2019 15:06:29","LS","Scrabling","","","","","",""
"Scan","16/07/2019 15:06:44","MB + TB","Bipedal vig","MB + RS","","","","",""
"Scan","16/07/2019 15:07:18","RT","Scrabling","","","","","",""
"Scan","16/07/2019 15:07:29","TB","Scrabling","","","","","",""
"Scan","16/07/2019 15:07:53","LT","Scrabling","","","","","",""
"Scan","16/07/2019 15:08:00","RS","Scrabling","","","","","",""
"Scan","16/07/2019 15:08:08","LS","Scrabling","MB + RS","","","","",""
"Scan","16/07/2019 15:10:32","MB + TB","Foraging","RT","","","","",""
"Scan","16/07/2019 15:10:43","RT","Scrabling","MB + TB","","","","",""
"Scan","16/07/2019 15:11:00","TB","Scrabling","RS","","","","",""
"Scan","16/07/2019 15:11:10","RS","Foraging","TB","","","","",""
"Scan","16/07/2019 15:11:27","LS","Scrabling","LS + TB, MB + RS","","","","",""
"Scan","16/07/2019 15:13:01","LT","Foraging","LS + TB","","","","",""
"Scan","16/07/2019 15:14:30","RT","Scrabling","MB + LT, TB","","","","",""
"Scan","16/07/2019 15:14:42","TB","Scrabling","RT","","","","",""
"Scan","16/07/2019 15:14:59","RS","Scrabling","MB + LT, TB","","","","",""
"Scan","16/07/2019 15:15:57","MB + TB","Bipedal vig","LS + LT","","","","",""
"Scan","16/07/2019 15:16:45","LS","Foraging","","","","","",""
"Event","16/07/2019 15:16:56","","","","","Alarm running","Ukn","Ponctual",""
"Scan","16/07/2019 15:18:58","MB + TB","Bipedal vig","","","","","",""
"Scan","16/07/2019 15:19:14","RT","Bipedal vig","LS + TB, RT + TB","","","","",""
"Scan","16/07/2019 15:19:35","TB","Scrabling","RT","","","","",""
"Scan","16/07/2019 15:19:45","LT","Scrabling","","","","","",""
"Scan","16/07/2019 15:20:53","RS","Scrabling","","","","","",""
"Scan","16/07/2019 15:21:04","LS","Foraging","","","","","",""
"Scan","16/07/2019 15:21:21","MB + TB","Foraging","","","","","",""
"Scan","16/07/2019 15:22:03","RT","Moving","","","","","",""
"Scan","16/07/2019 15:22:15","TB","Moving","","","","","",""
"Event","16/07/2019 15:23:19","","","","","Sentinel","LS + LT","Already started",""
"Scan","16/07/2019 15:24:43","RS","Scrabling","","","","","",""
"Scan","16/07/2019 15:25:04","LS","Foraging","","","","","",""
"Scan","16/07/2019 15:25:56","LT","Scrabling","","","","","",""
"Scan","16/07/2019 15:26:19","MB + TB","Scrabling","LT","","","","",""
"Scan","16/07/2019 15:30:57","LT","Scrabling","","","","","",""
"Scan","16/07/2019 15:31:34","RS","Scrabling","","","","","",""
"Scan","16/07/2019 15:32:35","LS","Foraging","","","","","",""
"Scan","16/07/2019 15:32:54","RT","Scrabling","","","","","",""
"Scan","16/07/2019 15:33:11","TB","Scrabling","","","","","",""
"Scan","16/07/2019 15:34:08","MB + TB","Foraging","","","","","",""
"Scan","16/07/2019 15:34:57","RS","Scrabling","MB + LS","","","","",""
"Scan","16/07/2019 15:37:19","TB","Scrabling","","","","","",""
"Scan","16/07/2019 15:37:24","LS","Scrabling","","","","","",""
"Scan","16/07/2019 15:37:40","RT","Scrabling","","","","","",""
"Scan","16/07/2019 15:38:36","LT","Bipedal vig","","","","","",""
"Scan","16/07/2019 15:41:18","MB + TB","Foraging","","","","","",""
"Scan","16/07/2019 15:42:15","RS","Scrabling","LS + TB","","","","",""
"Scan","16/07/2019 15:48:24","LS","Scrabling","","","","","",""
"Scan","16/07/2019 15:48:32","TB","Foraging","","","","","",""
"Scan","16/07/2019 15:48:44","RT","Scrabling","","","","","",""
"Scan","16/07/2019 15:49:13","LT","Scrabling","MB + LT","","","","",""
"Scan","16/07/2019 15:49:55","RS","Scrabling","","","","","",""
"Scan","16/07/2019 15:50:54","MB + TB","Scrabling","","","","","",""
"Event","16/07/2019 15:52:12","","","","","Sentinel","LS + TB","Already started",""
"Event","16/07/2019 15:52:29","","","","","Sentinel","LS + TB","Stop",""
"Scan","16/07/2019 15:53:28","LS","Foraging","","","","","",""
"Scan","16/07/2019 15:53:39","TB","Scrabling","","","","","",""
"Scan","16/07/2019 15:53:46","LT","Scrabling","","","","","",""
"Scan","16/07/2019 15:53:58","RT","Scrabling","","","","","",""
"Scan","16/07/2019 15:54:40","RS","Scrabling","MB + RS","","","","",""
"Scan","16/07/2019 15:56:08","MB + TB","Foraging","","+1","","","",""
"Scan","16/07/2019 15:57:57","RT","Scrabling","","","","","",""
"Scan","16/07/2019 15:58:27","RS","Scrabling","SH + TB, RT + TB","","","","",""
"Scan","16/07/2019 15:58:50","TB","Scrabling","H + TB","","","","",""
"Scan","16/07/2019 15:59:17","LS","Bipedal vig","","","","","",""
"Scan","16/07/2019 15:59:46","LT","Scrabling","","","","","",""
"Scan","16/07/2019 16:01:28","MB + TB","Scrabling","LS + LT","","","","",""
"Scan","16/07/2019 16:03:24","LT","Foraging","RS","","","","",""
"Scan","16/07/2019 16:03:33","RS","Foraging","LT","","","","",""
"Scan","16/07/2019 16:03:54","LS","Foraging","","","","","",""
"Scan","16/07/2019 16:04:12","TB","Scrabling","RT + TB","","","","",""
"Scan","16/07/2019 16:04:32","RT","Foraging","","","","","",""
"Scan","16/07/2019 16:06:09","MB + TB","Scrabling","","","","","",""
"Scan","16/07/2019 16:07:56","LT","Pancaking","RS","","","","",""
"Scan","16/07/2019 16:08:05","RS","Scrabling","LT","","","","",""
"Scan","16/07/2019 16:08:22","LS","Scanning","LS + TB","","","","",""
"Scan","16/07/2019 16:08:39","TB","Scrabling","","","","","",""
"Scan","16/07/2019 16:08:54","RT","Foraging","","","","","",""
"Scan","16/07/2019 16:09:37","MB + TB","Running","","","","","",""
"Scan","16/07/2019 16:10:22","RT","Scrabling","","","","","",""
"Scan","16/07/2019 16:11:07","TB","Scanning","","","","","",""
"Scan","16/07/2019 16:11:15","LT","Scrabling","","","","","",""
"Scan","16/07/2019 16:11:35","RS","Scrabling","TB","","","","",""
"Scan","16/07/2019 16:12:05","LS","Moving","MB + TB","","","","",""
"Scan","16/07/2019 16:12:16","MB + TB","Scrabling","LS","","","","",""
"Scan","16/07/2019 16:13:12","RT","Foraging","","","","","",""
"Scan","16/07/2019 16:13:44","TB","Scrabling","","","","","",""
"Scan","16/07/2019 16:13:59","RS","Scrabling","","","","","",""
"Scan","16/07/2019 16:14:48","LS","Foraging","","","","","",""
"Scan","16/07/2019 16:15:07","LT","Scrabling","","","","","",""
"Scan","16/07/2019 16:15:28","MB + TB","Foraging","LS","","","","",""
"Scan","16/07/2019 16:16:14","RT","Moving","","","","","",""
"Scan","16/07/2019 16:16:21","TB","Scrabling","RT","","","","",""
"Event","16/07/2019 16:16:46","","","","","Sentinel","RT + TB","Already started",""
"Scan","16/07/2019 16:17:12","RS","Foraging","","","","","",""
"Scan","16/07/2019 16:17:52","LT","Scrabling","","","","","",""
"Scan","16/07/2019 16:18:59","MB + TB","Scrabling","MB + LT, LT","","","","",""
"Scan","16/07/2019 16:19:23","LS","Foraging","","","","","",""
"Scan","16/07/2019 16:20:28","RT","Scrabling","RT + TB","","","","",""
"Scan","16/07/2019 16:20:44","TB","Scrabling","","","","","",""
"Scan","16/07/2019 16:21:30","RS","Scrabling","","","","","",""
"Scan","16/07/2019 16:21:42","LT","Foraging","MB + TB","","","","",""
"Scan","16/07/2019 16:21:52","LS","Scrabling","","","","","",""
"Scan","16/07/2019 16:21:58","MB + TB","Scrabling","LT","","","","",""
"Scan","16/07/2019 16:22:56","RT","Bipedal vig","","","","","",""
"Scan","16/07/2019 16:23:11","TB","Scrabling","","","","","",""
"Scan","16/07/2019 16:23:51","RS","Foraging","","","","","",""
"Scan","16/07/2019 16:24:09","LT","Foraging","","","","","",""
"Scan","16/07/2019 16:24:18","LS","Scrabling","","","","","",""
"Scan","16/07/2019 16:24:28","MB + TB","Bipedal vig","","","","","",""
"Scan","16/07/2019 16:25:27","RT","Foraging","","","","","",""
"Scan","16/07/2019 16:26:24","TB","Scrabling","","","","","",""
"Scan","16/07/2019 16:27:14","RS","Scrabling","","","","","",""
"Scan","16/07/2019 16:27:29","LT","Scrabling","","","","","",""
"Scan","16/07/2019 16:27:39","LS","Scrabling","","","","","",""
"Scan","16/07/2019 16:28:30","MB + TB","Bipedal vig","","","","","",""
"Scan","16/07/2019 16:29:26","TB","Foraging","","","","","",""
"Scan","16/07/2019 16:29:43","RT","Scrabling","LS + TB","","","","",""
"Scan","16/07/2019 16:30:32","LT","Bipedal vig","","","","","",""
"Scan","16/07/2019 16:30:44","RS","Digging","","","","","",""
"Scan","16/07/2019 16:31:49","LS","Bipedal vig","","","","","",""
"Scan","16/07/2019 16:31:56","MB + TB","Scrabling","","","","","",""
"Scan","16/07/2019 16:32:53","RT","Foraging","H + TB","","","","",""
"Scan","16/07/2019 16:33:28","TB","Scrabling","","","","","",""
"Scan","16/07/2019 16:35:03","RS","Scrabling","","","","","",""
"Scan","16/07/2019 16:36:29","LT","Scrabling","MB + LS","","","","",""
"Scan","16/07/2019 16:36:53","MB + TB","Scrabling","LS + LT","","","","",""
"Scan","16/07/2019 16:38:02","RT","Foraging","H + TB","","","","",""
"Scan","16/07/2019 16:38:11","TB","Foraging","H + TB, RT","","","","",""
"Event","16/07/2019 16:40:00","","","","","Alarm running","Ukn","Ponctual",""
"Scan","16/07/2019 16:40:30","LS","Bipedal vig","","","","","",""
"Scan","16/07/2019 16:40:38","RS","Scrabling","","","","","",""
"Scan","16/07/2019 16:42:17","LT","Foraging","","","","","",""
"Scan","16/07/2019 16:43:32","MB + TB","Scrabling","","","","","",""
"Scan","16/07/2019 16:44:07","RT","Foraging","","","","","",""
"Scan","16/07/2019 16:44:50","TB","Scrabling","","","","","",""
"Scan","16/07/2019 16:45:06","RS","Foraging","LS + TB","","","","",""
"Scan","16/07/2019 16:45:14","RS","Foraging","LS + TB, RT + TB","","","","",""
"Scan","16/07/2019 16:45:51","MB + TB","Scrabling","","","","","",""
"Scan","16/07/2019 16:46:50","LT","Foraging","","","","","",""
"Scan","16/07/2019 16:47:14","RT","Foraging","","","","","",""
"Scan","16/07/2019 16:48:07","RS","Foraging","RT + TB","","","","",""
"Scan","16/07/2019 16:48:19","LS","Scrabling","LS + TB","","","","",""
"Scan","16/07/2019 16:48:45","TB","Foraging","","","","","",""
"Scan","16/07/2019 16:49:06","MB + TB","Scrabling","","","","","",""
"Scan","16/07/2019 16:50:02","LT","Scrabling","","","","","",""
"Scan","16/07/2019 16:50:28","RT","Foraging","","","","","",""
"Scan","16/07/2019 16:51:16","RS","Foraging","","","","","",""
"Scan","16/07/2019 16:51:36","TB","Foraging","","","","","",""
"Scan","16/07/2019 16:51:42","LS","Foraging","","","","","",""
"Scan","16/07/2019 16:52:23","MB + TB","Foraging","","","","","",""
"Scan","16/07/2019 16:53:10","LT","Scrabling","","","","","",""
"Scan","16/07/2019 16:53:38","RT","Foraging","","","","","",""
"Scan","16/07/2019 16:54:20","RS","Foraging","","","","","",""
"Scan","16/07/2019 16:55:05","LS","Scrabling","","","","","",""
"Scan","16/07/2019 16:55:33","TB","Scrabling","","","","","",""
"Scan","16/07/2019 16:56:00","MB + TB","Foraging","","","","","",""
"Scan","16/07/2019 16:56:42","LT","Scrabling","SH + TB","","","","",""
"Scan","16/07/2019 16:58:31","LS","Scrabling","","","","","",""
"Scan","16/07/2019 16:58:45","TB","Scrabling","","","","","",""
"Scan","16/07/2019 16:59:05","RS","Foraging","","","","","",""
"Scan","16/07/2019 16:59:54","MB + TB","Foraging","","","","","",""
"Scan","16/07/2019 17:00:29","LT","Running","SH + TB","","","","",""
"Scan","16/07/2019 17:00:46","RT","Scrabling","","","","","",""
