"Type","Time","MeerkatID","Behavior","Neighbours <1m","UnID","Event type","Emmiter","Timing","Note"
"Scan","6/25/19 12:47:36","MB + TB","Moving","H + MB, LS","","","","",""
"Scan","6/25/19 12:48:27","MB + RS","Scrabling","","+1","","","","rt"
"Scan","6/25/19 12:50:30","MB + LS","Scrabling","","","","","",""
"Scan","6/25/19 12:52:49","RT","Scrabling","","","","","",""
"Scan","6/25/19 12:53:50","TB","Moving","LT","","","","",""
"Scan","6/25/19 12:54:00","LT","Scrabling","TB","","","","",""
"Event","6/25/19 12:55:28","","","","","Sentinel","RS + TB","Start","20cm"
"Scan","6/25/19 12:56:20","RS","Scrabling","","","","","",""
"Event","6/25/19 12:56:49","","","","","Sentinel","RS + TB","Already stopped",""
"Event","6/25/19 12:58:04","","","","","Alarm running","Ukn","Ponctual",""
"Scan","6/25/19 12:59:03","LS","Social","H + TB, LT","","","","","beggs f1 for food"
"Scan","6/25/19 13:00:37","MB + TB","Scrabling","","","","","",""
"Event","6/25/19 13:01:20","","","","","Sentinel","RT + TB","Already started","on at end 180cm"
