"Type","Time","MeerkatID","Behavior","Neighbours <1m","UnID","Event type","Emmiter","Timing","Note"
"Scan","06/08/2019 10:53:25","H","Foraging","","","","","",""
"Scan","06/08/2019 10:53:47","LS","Foraging","","","","","",""
"Scan","06/08/2019 10:53:59","MB","Foraging","","","","","",""
"Scan","06/08/2019 10:55:33","RS","Foraging","","","","","",""
"Scan","06/08/2019 10:55:45","RS + TBL","Foraging","","","","","",""
"Scan","06/08/2019 10:57:26","H + MB","Scrabling","","","","","",""
"Scan","06/08/2019 10:57:42","RT","Scrabling","","","","","",""
"Scan","06/08/2019 10:58:16","LT","Scrabling","","","","","",""
"Scan","06/08/2019 10:58:29","LS","Foraging","","","","","",""
"Scan","06/08/2019 10:58:42","H","Foraging","","","","","",""
"Scan","06/08/2019 10:59:03","MB","Foraging","","","","","",""
"Scan","06/08/2019 10:59:47","RS","Scrabling","","","","","",""
"Scan","06/08/2019 11:00:15","RS + TBL","Foraging","","","","","",""
"Scan","06/08/2019 11:00:55","H + MB","Foraging","","","","","",""
"Scan","06/08/2019 11:01:15","LT","Foraging","","","","","",""
"Scan","06/08/2019 11:01:33","LS","Moving","","","","","",""
"Scan","06/08/2019 11:01:55","RS","Foraging","","","","","",""
"Scan","06/08/2019 11:02:02","MB","Scrabling","","","","","",""
"Scan","06/08/2019 11:02:28","RT","Foraging","","","","","",""
"Scan","06/08/2019 11:02:50","H","Foraging","","","","","",""
"Scan","06/08/2019 11:03:39","RS + TBL","Foraging","","","","","",""
"Scan","06/08/2019 11:04:19","H + MB","Foraging","","","","","",""
"Event","06/08/2019 11:04:55","","","","","Sentinel","SH + MB + TBL","Already started",""
"Scan","06/08/2019 11:05:27","LT","Foraging","","","","","",""
"Scan","06/08/2019 11:05:58","RT","Scrabling","","","","","",""
"Scan","06/08/2019 11:06:14","MB","Foraging","","","","","",""
"Scan","06/08/2019 11:06:28","RS","Scrabling","","","","","",""
"Scan","06/08/2019 11:06:45","LS","Scrabling","","","","","",""
"Scan","06/08/2019 11:07:04","H","Foraging","","","","","",""
"Scan","06/08/2019 11:08:39","H + MB","Foraging","","","","","",""
"Scan","06/08/2019 11:09:21","LT","Scrabling","","","","","",""
"Scan","06/08/2019 11:09:54","MB","Foraging","","","","","",""
"Scan","06/08/2019 11:10:03","LS","Foraging","","","","","",""
"Scan","06/08/2019 11:10:21","RS","Scrabling","","","","","",""
"Scan","06/08/2019 11:10:33","RT","Scrabling","","","","","",""
"Scan","06/08/2019 11:10:49","H","Scrabling","","","","","",""
"Scan","06/08/2019 11:11:01","RS + TBL","Scrabling","","","","","",""
"Scan","06/08/2019 11:14:13","H + MB","Eating","","","","","",""
"Scan","06/08/2019 11:15:01","RT","Scrabling","","","","","",""
"Scan","06/08/2019 11:15:13","RS","Foraging","","","","","",""
"Scan","06/08/2019 11:15:19","LT","Foraging","","","","","",""
"Scan","06/08/2019 11:15:29","MB","Foraging","","","","","",""
"Scan","06/08/2019 11:15:40","LS","Foraging","H + TB","","","","",""
"Scan","06/08/2019 11:16:10","H","Eating","","","","","",""
"Scan","06/08/2019 11:17:07","RS + TBL","Foraging","","","","","",""
"Scan","06/08/2019 11:17:37","H + MB","Scrabling","","","","","",""
"Event","06/08/2019 11:17:53","","","","","Alarm running","Ukn","Ponctual",""
"Event","06/08/2019 11:18:15","","","","","Sentinel","SH + MB + TBL","Already stopped",""
"Event","06/08/2019 11:19:21","","","","","Mobbing","","Already started","pelet"
"Scan","06/08/2019 11:19:41","LS","Bipedal vig","",">7","","","",""
"Scan","06/08/2019 11:19:52","H","Other","",">7","","","","mobbing"
"Scan","06/08/2019 11:20:23","RS","Social","",">7","","","",""
"Scan","06/08/2019 11:20:45","LT","Moving","","","","","",""
"Scan","06/08/2019 11:21:09","RT","Scrabling","","","","","",""
"Scan","06/08/2019 11:22:41","H + MB","Scrabling","","","","","",""
"Scan","06/08/2019 11:23:04","RS + TBL","Foraging","","","","","",""
"Scan","06/08/2019 11:23:20","RS","Foraging","","","","","",""
"Event","06/08/2019 11:23:32","","","","","Sentinel","LS + TBL","Already started",""
"Scan","06/08/2019 11:23:55","H","Scrabling","","","","","",""
"Scan","06/08/2019 11:24:17","LS","Scrabling","","","","","",""
"Scan","06/08/2019 11:24:24","MB","Scrabling","","","","","",""
"Scan","06/08/2019 11:25:51","LT","Foraging","","","","","",""
"Scan","06/08/2019 11:26:13","RT","Foraging","H + RT","","","","",""
"Scan","06/08/2019 11:26:50","H + MB","Scrabling","","","","","",""
"Scan","06/08/2019 11:27:09","RS","Foraging","","","","","",""
"Scan","06/08/2019 11:27:56","RS + TBL","Scrabling","","","","","",""
"Scan","06/08/2019 11:28:40","LS","Foraging","","","","","",""
"Scan","06/08/2019 11:28:49","MB","Scrabling","","","","","",""
"Scan","06/08/2019 11:28:53","H","Moving","","","","","",""
"Scan","06/08/2019 11:29:11","LT","Foraging","","","","","",""
"Scan","06/08/2019 11:29:22","RT","Foraging","","","","","",""
"Scan","06/08/2019 11:29:48","H + MB","Scrabling","","","","","",""
"Scan","06/08/2019 11:31:04","RS + TBL","Foraging","","","","","",""
"Scan","06/08/2019 11:31:31","RS","Scrabling","","","","","",""
"Scan","06/08/2019 11:31:48","LS","Foraging","","","","","",""
"Scan","06/08/2019 11:31:59","H","Scrabling","","","","","",""
"Scan","06/08/2019 11:32:13","MB","Scrabling","","","","","",""
"Scan","06/08/2019 11:32:32","LT","Foraging","LT + TBL","","","","",""
"Scan","06/08/2019 11:32:44","RT","Moving","","","","","",""
"Scan","06/08/2019 11:33:24","H + MB","Moving","","","","","",""
"Scan","06/08/2019 11:33:39","RS + TBL","Foraging","","","","","",""
"Scan","06/08/2019 11:34:00","RS","Foraging","","","","","",""
"Scan","06/08/2019 11:34:10","LS","Foraging","","","","","",""
"Scan","06/08/2019 11:34:22","H","Eating","","","","","",""
"Scan","06/08/2019 11:34:33","MB","Foraging","","","","","",""
"Scan","06/08/2019 11:34:44","LT","Moving","","","","","",""
"Scan","06/08/2019 11:35:04","RT","Foraging","RS + RT + TBL","","","","",""
"Scan","06/08/2019 11:35:54","H + MB","Bipedal vig","","","","","",""
"Scan","06/08/2019 11:36:09","RS + TBL","Foraging","","","","","",""
"Scan","06/08/2019 11:36:24","RS","Scrabling","","","","","",""
"Scan","06/08/2019 11:36:34","LS","Scrabling","MB + RS","","","","",""
"Scan","06/08/2019 11:37:00","MB","Scrabling","","","","","",""
"Scan","06/08/2019 11:37:18","H","Scanning","","","","","",""
"Scan","06/08/2019 11:37:36","LT","Scrabling","","","","","",""
"Scan","06/08/2019 11:38:02","RT","Eating","","","","","",""
"Scan","06/08/2019 11:38:53","H + MB","Scrabling","","","","","",""
"Scan","06/08/2019 11:39:00","RS + TBL","Scrabling","","","","","",""
"Scan","06/08/2019 11:39:09","MB","Scrabling","","","","","",""
"Scan","06/08/2019 11:39:16","RS","Scrabling","","","","","",""
"Scan","06/08/2019 11:39:36","LS","Foraging","","","","","",""
"Scan","06/08/2019 11:39:50","LT","Scrabling","","","","","",""
"Scan","06/08/2019 11:40:10","RT","Foraging","","","","","",""
"Scan","06/08/2019 11:40:22","H","Bipedal vig","","","","","",""
"Event","06/08/2019 11:40:31","","","","","Alarm running","Ukn","Ponctual",""
"Scan","06/08/2019 11:41:33","H + MB","Moving","","","","","",""
"Scan","06/08/2019 11:41:39","RS + TBL","Scrabling","","","","","",""
"Scan","06/08/2019 11:41:51","RS","Foraging","","","","","",""
"Scan","06/08/2019 11:42:00","LS","Foraging","","","","","",""
"Scan","06/08/2019 11:42:11","MB","Foraging","","","","","",""
"Scan","06/08/2019 11:43:01","LT","Eating","","","","","",""
"Scan","06/08/2019 11:43:16","H","Foraging","","","","","",""
"Scan","06/08/2019 11:43:21","RT","Foraging","","","","","",""
"Scan","06/08/2019 11:44:08","H + MB","Foraging","","","","","",""
"Scan","06/08/2019 11:44:14","LS","Foraging","","","","","",""
"Scan","06/08/2019 11:44:25","MB","Foraging","","","","","",""
"Scan","06/08/2019 11:44:45","RS","Scanning","","","","","",""
"Scan","06/08/2019 11:45:33","RS + TBL","Scrabling","","","","","",""
"Scan","06/08/2019 11:46:27","H","Scrabling","","","","","",""
"Scan","06/08/2019 11:46:37","LT","Scrabling","","","","","",""
"Scan","06/08/2019 11:46:51","RT","Foraging","","","","","",""
"Scan","06/08/2019 11:47:41","H + MB","Foraging","","","","","",""
"Scan","06/08/2019 11:47:52","LS","Foraging","","","","","",""
"Scan","06/08/2019 11:48:07","MB","Foraging","","","","","",""
"Scan","06/08/2019 11:48:27","RS + TBL","Foraging","","","","","",""
"Scan","06/08/2019 11:48:45","LT","Foraging","","","","","",""
"Scan","06/08/2019 11:49:05","H","Moving","","","","","",""
"Scan","06/08/2019 11:51:10","H + MB","Scrabling","","","","","",""
"Scan","06/08/2019 11:51:35","LS","Foraging","","","","","",""
"Scan","06/08/2019 11:52:02","MB","Eating","","","","","",""
"Scan","06/08/2019 11:52:14","H","Scrabling","RS + RT + TBL","","","","",""
"Scan","06/08/2019 11:52:42","RS","Scrabling","","","","","",""
"Scan","06/08/2019 11:52:55","LT","Moving","","","","","",""
"Scan","06/08/2019 11:53:39","RS + TBL","Scrabling","","","","","",""
"Scan","06/08/2019 11:54:17","H + MB","Scrabling","","","","","",""
"Scan","06/08/2019 11:55:04","LS","Scrabling","","","","","",""
"Scan","06/08/2019 11:55:21","RS","Scrabling","","","","","",""
"Scan","06/08/2019 11:55:50","LT","Scrabling","","","","","",""
"Scan","06/08/2019 11:56:13","MB","Foraging","","","","","",""
"Scan","06/08/2019 11:56:23","RT","Foraging","","","","","",""
"Scan","06/08/2019 11:56:37","H","Foraging","","","","","",""
"Scan","06/08/2019 11:56:51","RS + TBL","Foraging","","","","","",""
"Scan","06/08/2019 11:58:09","H + MB","Foraging","MB + RS","","","","",""
"Scan","06/08/2019 11:58:21","LT","Moving","","","","","",""
"Scan","06/08/2019 11:58:31","LS","Foraging","","","","","",""
"Scan","06/08/2019 11:58:44","RS","Scrabling","","","","","",""
"Scan","06/08/2019 11:58:56","MB","Scrabling","","","","","",""
"Scan","06/08/2019 11:59:09","RT","Scrabling","","","","","",""
"Scan","06/08/2019 11:59:46","H","Scrabling","","","","","",""
"Scan","06/08/2019 12:00:02","RS + TBL","Scrabling","","","","","",""
"Scan","06/08/2019 12:01:03","H + MB","Foraging","","","","","",""
"Scan","06/08/2019 12:01:28","RS","Scrabling","","","","","",""
"Scan","06/08/2019 12:01:40","H","Foraging","","","","","",""
"Scan","06/08/2019 12:02:10","LS","Foraging","H + RT","","","","",""
"Event","06/08/2019 12:03:23","","","","","Sentinel","RS + RT + TBL","Start",""
"Scan","06/08/2019 12:03:39","LT","Scrabling","","","","","",""
"Scan","06/08/2019 12:03:51","RT","Foraging","","","","","",""
"Scan","06/08/2019 12:05:00","MB","Scrabling","LS + TBL","","","","",""
"Scan","06/08/2019 12:05:29","RS + TBL","Foraging","","","","","",""
"Scan","06/08/2019 12:08:00","H","Foraging","","","","","",""
"Scan","06/08/2019 12:08:26","H + MB","Foraging","","","","","",""
"Scan","06/08/2019 12:09:11","MB","Pancaking","","","","","",""
"Scan","06/08/2019 12:09:47","LS","Foraging","","","","","",""
"Scan","06/08/2019 12:10:19","RS","Pancaking","","","","","",""
"Scan","06/08/2019 12:10:55","RS + TBL","Foraging","","","","","",""
"Scan","06/08/2019 12:12:05","RT","Foraging","","","","","",""
"Scan","06/08/2019 12:12:52","H + MB","Scrabling","","","","","",""
"Scan","06/08/2019 12:13:38","LT","Moving","","","","","",""
"Scan","06/08/2019 12:14:30","H","Foraging","","","","","",""
"Scan","06/08/2019 12:14:54","LS","Foraging","","","","","",""
"Scan","06/08/2019 12:15:15","RS","Foraging","","","","","",""
"Scan","06/08/2019 12:15:45","MB","Scrabling","","","","","",""
"Scan","06/08/2019 12:16:21","RS + TBL","Scrabling","","","","","",""
"Scan","06/08/2019 12:16:44","RT","Eating","","","","","",""
"Event","06/08/2019 12:17:10","","","","","Sentinel","RS + RT + TBL","Already started",""
"Scan","06/08/2019 12:17:44","H + MB","Scrabling","","","","","",""
"Scan","06/08/2019 12:18:38","LT","Foraging","","","","","",""
"Scan","06/08/2019 12:18:56","H","Foraging","","","","","",""
"Scan","06/08/2019 12:19:43","LS","Foraging","","","","","",""
"Event","06/08/2019 12:19:56","","","","","Sentinel","RS + RT + TBL","Stop",""
"Scan","06/08/2019 12:20:56","RS","Scrabling","","","","","",""
"Scan","06/08/2019 12:21:04","MB","Foraging","","","","","",""
"Scan","06/08/2019 12:21:54","RT","Foraging","LS + TBL","","","","",""
"Scan","06/08/2019 12:23:05","RS + TBL","Moving","","","","","",""
"Scan","06/08/2019 12:23:17","H + MB","Scrabling","","","","","",""
"Scan","06/08/2019 12:23:37","LT","Scrabling","","","","","",""
"Scan","06/08/2019 12:24:30","MB","Moving","","","","","",""
"Scan","06/08/2019 12:24:49","RS","Scrabling","","","","","",""
"Scan","06/08/2019 12:25:22","LS","Scanning","","","","","",""
"Scan","06/08/2019 12:25:33","RT","Scrabling","","","","","",""
"Scan","06/08/2019 12:29:00","H + MB","Digging","","","","","",""
"Scan","06/08/2019 12:29:20","RS + TBL","Moving","","","","","",""
"Scan","06/08/2019 12:29:47","LT","Foraging","","","","","",""
"Scan","06/08/2019 12:29:57","MB","Foraging","","","","","",""
"Scan","06/08/2019 12:30:03","RS","Foraging","","","","","",""
"Scan","06/08/2019 12:30:23","LS","Scrabling","","","","","",""
"Scan","06/08/2019 12:31:51","RT","Scrabling","","","","","",""
"Scan","06/08/2019 12:32:00","H","Scrabling","","","","","",""
"Scan","06/08/2019 12:32:42","RS + TBL","Moving","","","","","",""
"Scan","06/08/2019 12:33:12","H + MB","Foraging","","","","","",""
"Scan","06/08/2019 12:33:31","LT","Scrabling","","","","","",""
"Scan","06/08/2019 12:33:41","MB","Scrabling","","","","","",""
"Scan","06/08/2019 12:33:51","LS","Scrabling","","","","","",""
"Scan","06/08/2019 12:34:02","RS","Scrabling","","","","","",""
"Scan","06/08/2019 12:35:16","RT","Foraging","","","","","",""
"Scan","06/08/2019 12:35:56","H","Scrabling","","","","","",""
"Scan","06/08/2019 12:37:04","H + MB","Foraging","","","","","",""
"Scan","06/08/2019 12:37:28","RS + TBL","Foraging","","","","","",""
"Scan","06/08/2019 12:37:44","LS","Foraging","","","","","",""
"Scan","06/08/2019 12:37:58","LT","Scrabling","","","","","",""
"Scan","06/08/2019 12:38:09","RS","Scrabling","","","","","",""
"Scan","06/08/2019 12:38:22","MB","Foraging","","","","","",""
"Scan","06/08/2019 12:39:01","RT","Running","","","","","",""
"Scan","06/08/2019 12:39:20","H","Scrabling","","","","","",""
"Scan","06/08/2019 12:39:51","H + MB","Scrabling","","","","","",""
"Scan","06/08/2019 12:40:40","RS + TBL","Foraging","","","","","",""
"Scan","06/08/2019 12:41:00","RT","Foraging","","","","","",""
"Scan","06/08/2019 12:41:12","LT","Scrabling","","","","","","might be ls"
"Scan","06/08/2019 12:41:29","RS","Foraging","","","","","",""
"Scan","06/08/2019 12:42:01","H","Scrabling","","","","","",""
"Scan","06/08/2019 12:43:10","LT","Scrabling","","","","","","might be ls"
"Scan","06/08/2019 12:43:39","H + MB","Scrabling","","","","","",""
"Scan","06/08/2019 12:44:11","LS","Foraging","","","","","",""
"Scan","06/08/2019 12:44:22","RT","Scrabling","","","","","",""
"Scan","06/08/2019 12:44:41","H","Scrabling","H + RT","","","","",""
"Scan","06/08/2019 12:44:55","RS + TBL","Scanning","","","","","",""
"Scan","06/08/2019 12:45:11","MB","Scanning","","","","","",""
"Scan","06/08/2019 12:46:45","RS","Foraging","","","","","",""
"Scan","06/08/2019 12:47:58","LT","Scrabling","","","","","",""
"Scan","06/08/2019 12:50:27","MB","Scrabling","","","","","",""
"Scan","06/08/2019 12:50:43","RT","Scrabling","","","","","",""
"Scan","06/08/2019 12:51:27","H + MB","Foraging","","","","","",""
"Scan","06/08/2019 12:52:25","RS + TBL","Scrabling","","","","","",""
"Scan","06/08/2019 12:52:52","LS","Scrabling","","","","","",""
"Scan","06/08/2019 12:53:03","RS","Foraging","","","","","",""
"Scan","06/08/2019 12:53:14","LT","Foraging","","","","","",""
"Scan","06/08/2019 12:54:34","MB","Scrabling","","","","","",""
"Scan","06/08/2019 12:54:57","H","Moving","","","","","",""
"Scan","06/08/2019 12:55:32","H + MB","Eating","","","","","",""
"Scan","06/08/2019 12:56:26","RT","Bipedal vig","","","","","",""
"Scan","06/08/2019 12:57:00","H","Social","RS + RT + TBL, H + RT","","","","",""
"Scan","06/08/2019 12:57:28","MB","Moving","","","","","",""
"Scan","06/08/2019 12:57:44","RS + TBL","Foraging","","","","","",""
"Scan","06/08/2019 12:58:10","RS","Foraging","","","","","",""
"Scan","06/08/2019 12:58:22","LT","Moving","","","","","",""
"Scan","06/08/2019 12:58:40","LS","Scrabling","","","","","",""
"Scan","06/08/2019 13:00:05","H + MB","Foraging","","","","","",""
