"EntryType","Time","MeerkatID","Behavior","Neighbours <1m","EventType","CallerID","SentinelID","Timing","Note"
"Scan","13/08/2021 10:15:40","LS","Point","","","","","",""
"Scan","13/08/2021 10:14:47","LT","Point","","","","","",""
"Scan","13/08/2021 10:14:32","LT","Point","","","","","",""
"Scan","13/08/2021 10:14:19","LS","Point","","","","","",""
"Scan","13/08/2021 10:14:12","LT","Point","","","","","",""
"Scan","13/08/2021 10:14:07","LS","Point","","","","","",""
"Scan","13/08/2021 10:14:02","LT","Point","","","","","",""
"Scan","13/08/2021 10:13:36","LS","Point","","","","","",""
"Scan","13/08/2021 10:13:29","LT","Point","","","","","",""
"Scan","13/08/2021 10:13:15","LS","Point","","","","","",""
"Scan","13/08/2021 10:13:08","LT","Point","","","","","",""
"Scan","13/08/2021 10:13:03","LS","Point","","","","","",""
"Scan","13/08/2021 10:12:44","LT","Point","","","","","",""
"Scan","13/08/2021 10:12:30","LT","Point","","","","","",""
"Scan","13/08/2021 10:12:22","LT","Point","","","","","",""
"Scan","13/08/2021 10:12:13","LT","Point","","","","","",""
"Scan","13/08/2021 10:11:03","LT","Point","","","","","",""
"Scan","13/08/2021 10:10:57","LS","Point","","","","","",""
"Scan","13/08/2021 10:10:50","LT","Point","","","","","",""
"Scan","13/08/2021 10:10:44","LS","Point","","","","","",""
"Scan","13/08/2021 10:10:34","LT","Point","","","","","",""
"Scan","13/08/2021 10:10:25","LS","Point","","","","","",""
"Scan","13/08/2021 10:10:11","LS","Point","","","","","",""
"Scan","13/08/2021 10:10:06","LT","Point","","","","","",""
"Scan","13/08/2021 10:09:53","RS","Point","","","","","",""
"Scan","13/08/2021 10:09:47","LT","Point","","","","","",""
"Scan","13/08/2021 10:09:41","LS","Point","","","","","",""
"Scan","13/08/2021 10:08:10","LT","Point","","","","","",""
"Scan","13/08/2021 10:08:02","RS","Point","","","","","",""
"Scan","13/08/2021 10:07:46","LT","Point","","","","","",""
"Scan","13/08/2021 10:07:39","RS","Point","","","","","",""
"Scan","13/08/2021 10:07:32","LT","Point","","","","","",""
"Scan","13/08/2021 10:07:24","RS","Point","","","","","",""
"Scan","13/08/2021 10:07:18","RS","Point","","","","","",""
"Scan","13/08/2021 10:07:06","LT","Point","","","","","",""
"Scan","13/08/2021 10:06:58","RS","Point","","","","","",""
"Scan","13/08/2021 10:06:49","RS","Point","","","","","",""
"Scan","13/08/2021 10:06:42","RS","Point","","","","","",""
"Scan","13/08/2021 10:06:34","RS","Point","","","","","",""
"Scan","13/08/2021 10:05:57","LT","Point","","","","","",""
"Scan","13/08/2021 10:05:30","LT","Point","","","","","",""
"Scan","13/08/2021 10:05:23","LT","Point","","","","","",""
"Scan","13/08/2021 10:05:17","LT","Point","","","","","",""
"Scan","13/08/2021 10:05:08","LT","Point","","","","","",""
"Scan","13/08/2021 10:04:56","RS","Point","","","","","",""
"Scan","13/08/2021 10:04:47","LT","Point","","","","","",""
"Scan","13/08/2021 10:04:37","RS","Point","","","","","",""
"Scan","13/08/2021 10:04:21","LT","Point","","","","","",""
"Scan","13/08/2021 10:04:14","LT","Point","","","","","",""
"Scan","13/08/2021 10:04:06","LT","Point","","","","","",""
"Scan","13/08/2021 10:03:52","LT","Point","","","","","",""
"Scan","13/08/2021 10:03:20","RS","Point","","","","","",""
"Scan","13/08/2021 10:03:14","RS","Point","","","","","",""
"Scan","13/08/2021 10:02:55","RS","Point","","","","","",""
"Scan","13/08/2021 10:02:35","RS","Point","","","","","",""
"Scan","13/08/2021 10:02:22","RS","Point","","","","","",""
"Scan","13/08/2021 10:02:13","RS","Point","","","","","",""
"Scan","13/08/2021 10:02:04","RS","Point","","","","","",""
"Scan","13/08/2021 10:01:50","RS","Point","","","","","",""
"Scan","13/08/2021 10:01:35","RS","Point","","","","","",""
"Scan","13/08/2021 10:01:19","RS","Point","","","","","",""
"Scan","13/08/2021 10:01:09","RS","Point","","","","","",""
"Scan","13/08/2021 10:00:57","RS","Point","","","","","",""
"Scan","13/08/2021 10:00:43","RS","Point","","","","","",""
"Scan","13/08/2021 10:00:22","LT","Point","","","","","",""
"Scan","13/08/2021 09:59:34","RS","Point","","","","","",""
"Scan","13/08/2021 09:59:27","RS","Point","","","","","",""
"Scan","13/08/2021 09:59:18","RS","Point","","","","","",""
"Scan","13/08/2021 09:58:58","RS","Foraging","","","","","",""
"Scan","13/08/2021 09:58:43","RS","Other","","","","","",""
"Scan","13/08/2021 09:58:29","RS","Point","","","","","",""
"Scan","13/08/2021 09:57:54","RS","Point","","","","","",""
"Scan","13/08/2021 09:57:21","RS","Point","","","","","",""
"Scan","13/08/2021 09:55:26","LT","Point","","","","","",""
"Scan","13/08/2021 09:55:11","LT","Point","","","","","",""
"Scan","13/08/2021 09:55:04","LT","Point","","","","","",""
"Scan","13/08/2021 09:54:55","LT","Point","","","","","",""
"Scan","13/08/2021 09:54:47","LT","Point","","","","","",""
"Scan","13/08/2021 09:54:25","RS","Point","","","","","",""
"Scan","13/08/2021 09:52:31","LT","Point","","","","","",""
"Scan","13/08/2021 09:52:20","LS","Point","","","","","",""
"Scan","13/08/2021 09:48:31","RS","Point","","","","","",""
"Scan","13/08/2021 09:47:23","RS","Point","","","","","",""
"Scan","13/08/2021 09:45:59","RS","Point","","","","","",""
"Scan","13/08/2021 09:45:49","RS","Point","","","","","",""
"Scan","13/08/2021 09:45:31","RS","Point","","","","","",""
"Scan","13/08/2021 09:45:16","RS","Point","","","","","",""
"Scan","13/08/2021 09:44:54","RS","Point","","","","","",""
"Scan","13/08/2021 09:44:26","RS","Point","","","","","",""
"Scan","13/08/2021 09:43:10","RS","Point","","","","","",""
"Scan","13/08/2021 09:42:52","RS","Point","","","","","",""
"Scan","13/08/2021 09:42:37","RS","Point","","","","","",""
"Scan","13/08/2021 09:42:01","RS","Point","","","","","",""
"Scan","13/08/2021 09:41:43","RS","Point","","","","","",""
"Scan","13/08/2021 09:41:36","RS","Point","","","","","",""
"Scan","13/08/2021 09:41:29","RS","Point","","","","","",""
"Scan","13/08/2021 09:41:23","RS","Point","","","","","",""
"Scan","13/08/2021 09:41:10","RS","Point","","","","","",""
"Scan","13/08/2021 09:41:03","RS","Point","","","","","",""
"Scan","13/08/2021 09:40:56","RS","Point","","","","","",""
"Scan","13/08/2021 09:40:44","RS","Point","","","","","",""
"Scan","13/08/2021 09:40:30","RS","Point","","","","","",""
"Scan","13/08/2021 09:40:09","RS","Point","","","","","",""
"Scan","13/08/2021 09:39:13","RS","Point","","","","","",""
"Scan","13/08/2021 09:35:08","RS","Point","","","","","",""
"Scan","13/08/2021 09:34:56","RS","Point","","","","","",""
"Scan","13/08/2021 09:33:43","RS","Foraging","","","","","",""
"Scan","13/08/2021 09:33:32","RS","Foraging","","","","","",""
"Scan","13/08/2021 09:33:03","RS","Foraging","","","","","",""
"Scan","13/08/2021 09:31:42","RS","Foraging","","","","","",""
"Scan","13/08/2021 09:31:23","LS","Foraging","","","","","",""
"Scan","13/08/2021 09:31:09","LS","Moving","","","","","",""
"Scan","13/08/2021 09:30:20","LS","Moving","","","","","",""
"Scan","13/08/2021 09:28:34","RS","Foraging","","","","","",""
"Scan","13/08/2021 09:27:34","LS","Foraging","","","","","",""
"Scan","13/08/2021 09:27:23","RSTB","Foraging","","","","","",""
"Scan","13/08/2021 09:22:16","RS","Foraging","","","","","",""
"Scan","13/08/2021 09:20:31","RSTB","Foraging","","","","","",""
"Scan","13/08/2021 09:20:13","RSTB","Foraging","","","","","",""
"Scan","13/08/2021 09:20:00","RSTB","Foraging","","","","","",""
"Scan","13/08/2021 09:19:29","RSTB","Bipedal vig","","","","","",""
