"Type","Time","MeerkatID","Behavior","Neighbours <1m","UnID","Event type","Emmiter","Timing","Note"
"Scan","08/08/2019 10:49:01","LS","Scrabling","","","","","",""
"Scan","08/08/2019 10:50:37","RS + TBL","Scrabling","","","","","",""
"Scan","08/08/2019 10:53:24","H + RT","Scrabling","H + TB","","","","",""
"Scan","08/08/2019 10:54:37","MB","Foraging","H + MB, LT + TBL","","","","",""
"Scan","08/08/2019 10:54:49","LT","Scrabling","SH + MB + TBL","","","","",""
"Scan","08/08/2019 10:55:06","LS","Scrabling","H + MB, LT, MB","","","","",""
"Scan","08/08/2019 10:56:02","RS + TBL","Scrabling","RS + RT + TBL","","","","",""
"Scan","08/08/2019 10:57:00","RT","Foraging","H + MB, LT","","","","",""
"Scan","08/08/2019 10:57:12","LT","Scrabling","H + MB, RT, LS","","","","",""
"Scan","08/08/2019 10:57:30","LS","Foraging","RT, LT","","","","",""
"Scan","08/08/2019 10:58:24","RS","Running","","","","","",""
"Scan","08/08/2019 10:58:40","H","Scrabling","LT","","","","",""
"Scan","08/08/2019 10:58:48","LT","Scrabling","H","","","","",""
"Scan","08/08/2019 10:59:23","RS","Foraging","","","","","",""
"Scan","08/08/2019 10:59:39","LS","Scrabling","","","","","",""
"Scan","08/08/2019 11:00:30","RS + TBL","Scrabling","","","","","",""
"Scan","08/08/2019 11:00:44","H","Scrabling","","","","","",""
"Scan","08/08/2019 11:00:51","LT","Scrabling","","","","","",""
"Scan","08/08/2019 11:02:24","RS","Scrabling","","","","","",""
"Scan","08/08/2019 11:02:46","H + RT","Scrabling","","","","","",""
"Scan","08/08/2019 11:03:42","LT","Foraging","","","","","",""
"Scan","08/08/2019 11:03:54","H","Scrabling","RT","","","","",""
"Scan","08/08/2019 11:04:01","RT","Scrabling","H","","","","",""
"Scan","08/08/2019 11:04:21","RS + TBL","Running","","","","","",""
"Scan","08/08/2019 11:04:53","LS","Scrabling","","","","","",""
"Scan","08/08/2019 11:05:04","MB","Scrabling","","","","","",""
"Scan","08/08/2019 11:05:15","RS","Scrabling","","","","","",""
"Scan","08/08/2019 11:05:39","MB","Scrabling","RS + RT + TBL","","","","",""
"Event","08/08/2019 11:05:45","","","","","Alarm running","Ukn","Already started",""
"Scan","08/08/2019 11:06:07","LS","Scrabling","RS","","","","",""
"Event","08/08/2019 11:06:18","","","","","Alarm running","Ukn","Stop",""
"Scan","08/08/2019 11:06:28","H","Scrabling","SH + MB + TBL","","","","",""
"Scan","08/08/2019 11:06:37","RS","Scrabling","LS","","","","",""
"Scan","08/08/2019 11:07:26","H + RT","Foraging","","","","","",""
"Scan","08/08/2019 11:07:42","RS + TBL","Running","","","","","",""
"Scan","08/08/2019 11:08:23","RS + TBL","Scrabling","","","","","",""
"Scan","08/08/2019 11:08:39","LT","Scrabling","","","","","",""
"Scan","08/08/2019 11:09:52","LS","Running","","","","","",""
"Scan","08/08/2019 11:10:02","MB","Bipedal vig","","","","","",""
"Scan","08/08/2019 11:10:17","RS","Other","LT + TBL, MB","","","","","investigating bolt hole"
"Scan","08/08/2019 11:11:17","RT","Scrabling","","","","","",""
"Scan","08/08/2019 11:11:33","H","Scrabling","H + LT","","","","",""
"Scan","08/08/2019 11:12:21","LS","Scrabling","","","","","",""
"Scan","08/08/2019 11:12:41","MB","Scrabling","","","","","",""
"Scan","08/08/2019 11:12:49","RS","Bipedal vig","","","","","",""
"Scan","08/08/2019 11:13:03","RT","Scrabling","RS + RT + TBL","","","","",""
"Scan","08/08/2019 11:14:59","RS + TBL","Scrabling","","","","","",""
"Scan","08/08/2019 11:15:11","LT","Scrabling","","","","","",""
"Scan","08/08/2019 11:17:01","LS","Scanning","","","","","",""
"Scan","08/08/2019 11:17:19","H","Other","RS + RT + TBL","","","","","investigating bolthole "
"Scan","08/08/2019 11:17:51","H + RT","Scrabling","","","","","",""
"Scan","08/08/2019 11:18:22","RT","Foraging","","","","","",""
"Scan","08/08/2019 11:20:31","RS + TBL","Moving","","","","","",""
"Scan","08/08/2019 11:20:59","RT","Scrabling","","","","","",""
"Scan","08/08/2019 11:21:17","H","Scrabling","","","","","",""
"Scan","08/08/2019 11:21:30","H + RT","Eating","","","","","",""
"Scan","08/08/2019 11:22:16","MB","Scrabling","RT","","","","",""
"Scan","08/08/2019 11:22:36","H","Scrabling","","","","","",""
"Scan","08/08/2019 11:22:44","RS","Scrabling","","","","","",""
"Scan","08/08/2019 11:23:54","LS","Scrabling","","","","","",""
"Scan","08/08/2019 11:24:49","RS","Scrabling","H + MB","","","","",""
"Scan","08/08/2019 11:26:15","RT","Scrabling","","","","","",""
"Scan","08/08/2019 11:26:33","LT","Scrabling","","","","","",""
"Scan","08/08/2019 11:26:56","MB","Scrabling","","","","","",""
"Scan","08/08/2019 11:27:11","H","Scanning","","","","","",""
"Scan","08/08/2019 11:27:28","LS","Scrabling","","","","","",""
"Scan","08/08/2019 11:28:05","RS + TBL","Scrabling","","","","","",""
"Event","08/08/2019 11:28:39","","","","","Alarm running","Ukn","Start","Dron go alarm"
"Event","08/08/2019 11:29:15","","","","","Alarm running","Ukn","Already stopped","D A"
"Scan","08/08/2019 11:29:38","RS + TBL","Scrabling","","","","","",""
"Scan","08/08/2019 11:29:58","MB","Scrabling","","","","","",""
"Scan","08/08/2019 11:30:28","LT","Scrabling","","","","","",""
"Scan","08/08/2019 11:31:10","LS","Scrabling","H","","","","",""
"Scan","08/08/2019 11:31:21","H","Scrabling","LS","","","","",""
"Scan","08/08/2019 11:31:39","LT","Scrabling","","","","","",""
"Scan","08/08/2019 11:32:24","MB","Foraging","","","","","",""
"Scan","08/08/2019 11:34:32","LT","Foraging","MB + RS","","","","",""
"Scan","08/08/2019 11:35:53","MB","Scrabling","","","","","",""
"Scan","08/08/2019 11:36:22","RS + TBL","Scrabling","","","","","",""
"Scan","08/08/2019 11:37:01","H","Eating","","","","","",""
"Scan","08/08/2019 11:37:48","H + RT","Pancaking","","","","","",""
"Scan","08/08/2019 11:39:39","RS + TBL","Scrabling","","","","","",""
"Scan","08/08/2019 11:40:02","RT","Scrabling","","","","","",""
"Scan","08/08/2019 11:40:15","H","Scrabling","","","","","",""
"Scan","08/08/2019 11:40:35","H + RT","Eating","","","","","",""
"Scan","08/08/2019 11:41:02","LS","Scrabling","","","","","",""
"Scan","08/08/2019 11:41:39","RS + TBL","Scrabling","","","","","",""
"Scan","08/08/2019 11:41:52","MB","Scrabling","RR + TBL","","","","",""
"Scan","08/08/2019 11:42:37","LT","Scrabling","","","","","",""
"Scan","08/08/2019 11:43:21","H + RT","Scrabling","","","","","",""
"Scan","08/08/2019 11:43:31","H","Scrabling","","","","","",""
"Scan","08/08/2019 11:44:27","RT","Scrabling","","","","","",""
"Scan","08/08/2019 11:44:54","LS","Scrabling","","","","","",""
"Scan","08/08/2019 11:45:38","RS","Scrabling","","","","","",""
"Scan","08/08/2019 11:46:19","MB","Foraging","","","","","",""
"Scan","08/08/2019 11:46:52","LT","Scrabling","","","","","",""
"Scan","08/08/2019 11:47:05","H + RT","Scrabling","","","","","",""
"Scan","08/08/2019 11:47:24","RS","Scrabling","","","","","",""
"Scan","08/08/2019 11:47:35","H","Foraging","H + TBL","","","","",""
"Scan","08/08/2019 11:47:51","LS","Scrabling","H + LT","","","","",""
"Scan","08/08/2019 11:48:21","RT","Scrabling","","","","","",""
"Scan","08/08/2019 11:49:30","RS + TBL","Scrabling","","","","","",""
"Scan","08/08/2019 11:49:40","RS","Scrabling","MB + LT","","","","",""
"Scan","08/08/2019 11:49:50","LT","Scrabling","MB + LT","","","","",""
"Scan","08/08/2019 11:50:11","H + RT","Scrabling","","","","","",""
"Scan","08/08/2019 11:50:41","MB","Scrabling","","","","","",""
"Scan","08/08/2019 11:51:06","RS + TBL","Scrabling","","","","","",""
"Scan","08/08/2019 11:51:50","LT","Scrabling","","","","","",""
"Scan","08/08/2019 11:52:13","RT","Scrabling","","","","","",""
"Scan","08/08/2019 11:52:38","H","Foraging","","","","","",""
"Scan","08/08/2019 11:53:10","LS","Bipedal vig","","","","","",""
"Scan","08/08/2019 11:53:23","RS","Scrabling","","","","","",""
"Scan","08/08/2019 11:53:59","H + RT","Scrabling","","","","","",""
"Scan","08/08/2019 11:54:38","RS + TBL","Scrabling","RS + RT + TBL","","","","",""
"Scan","08/08/2019 11:56:07","MB","Scrabling","H + TB","","","","",""
"Scan","08/08/2019 11:56:37","LT","Scrabling","","","","","",""
"Scan","08/08/2019 11:56:55","RS","Foraging","H + TB, LS + TBL","","","","",""
"Scan","08/08/2019 11:57:16","H + RT","Running","LT + TBL","+1","","","",""
"Event","08/08/2019 11:57:43","","","","","Alarm running","Ukn","Already started",""
"Event","08/08/2019 11:57:58","","","","","Alarm running","Ukn","Stop",""
"Scan","08/08/2019 11:58:20","RS + TBL","Scrabling","","","","","",""
"Scan","08/08/2019 11:58:43","H","Scrabling","","","","","",""
"Scan","08/08/2019 11:58:52","RT","Scrabling","","","","","",""
"Scan","08/08/2019 11:59:16","MB","Scrabling","","","","","",""
"Scan","08/08/2019 12:00:02","LT","Scrabling","","","","","",""
"Scan","08/08/2019 12:00:23","LS","Scrabling","MB + RS","","","","",""
"Scan","08/08/2019 12:00:44","H + RT","Scrabling","LT + TBL","","","","",""
"Scan","08/08/2019 12:01:30","RT","Scrabling","","","","","",""
"Scan","08/08/2019 12:01:48","MB","Foraging","","","","","",""
"Scan","08/08/2019 12:02:03","RS","Scrabling","LS + TBL","","","","",""
"Scan","08/08/2019 12:02:18","LT","Scrabling","H + TB","","","","",""
"Scan","08/08/2019 12:02:36","H","Eating","","","","","",""
"Scan","08/08/2019 12:02:49","RS + TBL","Running","H","","","","",""
"Scan","08/08/2019 12:03:41","RS + TBL","Scrabling","","","","","",""
"Scan","08/08/2019 12:04:10","RT","Running","H + MB, LT","","","","",""
"Scan","08/08/2019 12:04:25","LS","Eating","","","","","",""
"Scan","08/08/2019 12:04:51","LT","Scrabling","MB + LT","","","","",""
"Scan","08/08/2019 12:05:22","H","Scanning","LS + TBL","","","","",""
"Scan","08/08/2019 12:05:51","RS + TBL","Scrabling","","","","","",""
"Scan","08/08/2019 12:06:14","LS","Scrabling","","","","","",""
"Scan","08/08/2019 12:06:30","RT","Scrabling","RS + TBL","","","","",""
"Scan","08/08/2019 12:06:51","RS","Scrabling","","","","","",""
"Scan","08/08/2019 12:06:59","LT","Scrabling","RR + TBL, MB","","","","",""
"Scan","08/08/2019 12:07:10","MB","Scrabling","RR + TBL","","","","",""
"Scan","08/08/2019 12:07:27","RS + TBL","Foraging","","","","","",""
"Scan","08/08/2019 12:07:38","LT","Scrabling","","","","","",""
"Scan","08/08/2019 12:07:48","MB","Scrabling","H + MB","","","","",""
"Scan","08/08/2019 12:08:34","RT","Scrabling","","","","","",""
"Scan","08/08/2019 12:09:08","RS","Scrabling","","","","","",""
"Scan","08/08/2019 12:09:16","RS + TBL","Scrabling","","","","","",""
"Scan","08/08/2019 12:09:21","LS","Scrabling","","","","","",""
"Scan","08/08/2019 12:09:56","LT","Scrabling","RT","","","","",""
"Scan","08/08/2019 12:10:02","RT","Scrabling","LT","","","","",""
"Scan","08/08/2019 12:10:27","LT","Running","","","","","",""
"Scan","08/08/2019 12:10:40","MB","Scrabling","MB + LT, LT, H","","","","",""
"Scan","08/08/2019 12:10:52","H","Scrabling","LT + TBL","","","","",""
"Scan","08/08/2019 12:11:18","H + RT","Foraging","","","","","",""
"Scan","08/08/2019 12:11:45","LT","Scrabling","RS + RT + TBL","","","","",""
"Scan","08/08/2019 12:12:15","MB","Scrabling","MB + RS, RS + RT + TBL, LT","","","","",""
"Scan","08/08/2019 12:12:33","H","Scrabling","LT + TBL","","","","",""
"Scan","08/08/2019 12:12:47","RS","Scrabling","RS + RT + TBL, H","","","","",""
"Scan","08/08/2019 12:13:17","MB","Scrabling","LT","","","","",""
"Scan","08/08/2019 12:13:27","LT","Scrabling","MB","","","","",""
"Scan","08/08/2019 12:13:53","RS + TBL","Scrabling","","","","","",""
"Scan","08/08/2019 12:14:35","RT","Foraging","","","","","",""
"Scan","08/08/2019 12:15:24","LS","Scrabling","","","","","",""
"Scan","08/08/2019 12:17:08","MB","Scrabling","","","","","",""
"Scan","08/08/2019 12:17:41","RS","Scanning","H","","","","",""
"Scan","08/08/2019 12:17:47","H","Scrabling","","","","","",""
"Scan","08/08/2019 12:18:19","LT","Scrabling","","","","","",""
"Scan","08/08/2019 12:19:11","RT","Running","","","","","",""
"Scan","08/08/2019 12:19:44","RS","Scrabling","LT + TBL","","","","",""
"Scan","08/08/2019 12:20:04","H","Scrabling","","","","","",""
"Scan","08/08/2019 12:20:24","LS","Scanning","SH + MB + TBL","","","","",""
"Scan","08/08/2019 12:20:51","H","Scrabling","","","","","",""
"Scan","08/08/2019 12:21:05","LS","Foraging","","","","","",""
"Scan","08/08/2019 12:21:20","RS","Scrabling","","","","","",""
"Scan","08/08/2019 12:21:34","RT","Foraging","","","","","",""
"Scan","08/08/2019 12:22:11","MB","Scrabling","","","","","",""
"Scan","08/08/2019 12:22:35","RT","Scrabling","H + LT","","","","",""
"Scan","08/08/2019 12:24:17","RS + TBL","Foraging","","","","","",""
"Scan","08/08/2019 12:25:25","H + RT","Scanning","","","","","",""
"Scan","08/08/2019 12:26:30","MB","Foraging","","","","","",""
"Scan","08/08/2019 12:27:02","H","Scrabling","RS","","","","",""
"Scan","08/08/2019 12:27:13","RS","Scrabling","H","","","","",""
"Scan","08/08/2019 12:27:26","LT","Foraging","","","","","",""
"Scan","08/08/2019 12:27:54","LS","Foraging","","","","","",""
"Scan","08/08/2019 12:30:15","H + RT","Digging","H + MB","","","","",""
"Scan","08/08/2019 12:31:15","MB","Foraging","","","","","",""
"Event","08/08/2019 12:32:29","","","","","Alarm scanning","Ukn","Already started",""
"Scan","08/08/2019 12:32:52","RS","Bipedal vig","","","","","",""
"Event","08/08/2019 12:33:03","","","","","Alarm scanning","Ukn","Already stopped",""
"Scan","08/08/2019 12:33:31","H","Scrabling","","","","","",""
"Scan","08/08/2019 12:33:54","LS","Scanning","SH + MB + TBL, RT","","","","",""
"Scan","08/08/2019 12:34:23","RT","Scrabling","RR + TBL","","","","",""
"Scan","08/08/2019 12:34:37","H","Scrabling","","","","","",""
"Scan","08/08/2019 12:34:47","LS","Foraging","","","","","",""
"Scan","08/08/2019 12:35:31","MB","Foraging","","","","","",""
"Scan","08/08/2019 12:35:44","RS","Scrabling","MB + RS","","","","",""
"Scan","08/08/2019 12:35:52","H + RT","Running","","","","","",""
"Scan","08/08/2019 12:39:03","RS + TBL","Scrabling","","","","","",""
"Scan","08/08/2019 12:40:06","RS","Scrabling","","","","","",""
"Scan","08/08/2019 12:40:56","H + RT","Scrabling","LT + TBL","","","","",""
"Scan","08/08/2019 12:41:13","MB","Scrabling","","","","","",""
"Scan","08/08/2019 12:41:28","H","Scrabling","RT","","","","",""
"Scan","08/08/2019 12:41:38","RT","Scrabling","","","","","",""
"Scan","08/08/2019 12:41:48","LT","Scrabling","","","","","",""
"Scan","08/08/2019 12:42:20","LS","Scrabling","","","","","",""
"Scan","08/08/2019 12:43:03","H","Foraging","RT, LT","","","","",""
"Scan","08/08/2019 12:43:10","LT","Scrabling","RT, H","","","","",""
"Scan","08/08/2019 12:43:19","RT","Scrabling","LT","","","","",""
"Scan","08/08/2019 12:43:41","MB","Foraging","","","","","",""
"Scan","08/08/2019 12:44:19","H + RT","Other","MB","","","","","investigating bolthole "
"Scan","08/08/2019 12:46:33","RS","Scrabling","LS + TBL","","","","",""
"Scan","08/08/2019 12:46:55","RS + TBL","Scrabling","","","","","",""
"Scan","08/08/2019 12:47:21","H + RT","Running","","","","","",""
"Scan","08/08/2019 12:47:51","RT","Foraging","MB","","","","",""
"Scan","08/08/2019 12:48:02","MB","Scrabling","LT + TBL","","","","",""
"Scan","08/08/2019 12:48:37","H","Running","","","","","",""
"Scan","08/08/2019 12:48:59","LT","Foraging","","","","","",""
"Scan","08/08/2019 12:49:27","LS","Scrabling","","","","","",""
"Scan","08/08/2019 12:50:13","LT","Foraging","","","","","",""
"Scan","08/08/2019 12:50:26","LS","Foraging","","","","","",""
"Scan","08/08/2019 12:51:54","RT","Scanning","LT + TBL, H","","","","",""
"Scan","08/08/2019 12:52:35","H","Bipedal vig","","","","","",""
"Scan","08/08/2019 12:52:59","RS","Scanning","","","","","",""
"Scan","08/08/2019 12:53:18","RS + TBL","Scrabling","","","","","",""
"Event","08/08/2019 12:53:39","","","","","Alarm scanning","Ukn","Already started",""
"Scan","08/08/2019 12:54:05","RS","Bipedal vig","LS + TBL","","","","",""
"Event","08/08/2019 12:54:20","","","","","Alarm scanning","Ukn","Stop",""
"Scan","08/08/2019 12:54:30","RS + TBL","Scrabling","H + RT","","","","",""
"Scan","08/08/2019 12:54:47","LT","Scrabling","","","","","",""
"Scan","08/08/2019 12:54:55","H","Scrabling","","","","","",""
"Scan","08/08/2019 12:55:17","MB","Scrabling","","","","","",""
"Scan","08/08/2019 12:55:43","H + RT","Foraging","","","","","",""
"Event","08/08/2019 12:56:45","","","","","Alarm running","Ukn","Already started",""
"Scan","08/08/2019 12:57:24","RS","Moving","H + LT, RT","","","","",""
"Scan","08/08/2019 12:57:42","RT","Scanning","MB + LT, H + LT, RS","","","","",""
"Event","08/08/2019 12:58:06","","","","","Alarm running","Ukn","Already stopped",""
"Scan","08/08/2019 12:58:30","H + RT","Scrabling","LS + TBL","","","","",""
"Scan","08/08/2019 12:58:54","RS + TBL","Scrabling","","","","","",""
"Scan","08/08/2019 12:59:11","MB","Moving","","","","","",""
"Scan","08/08/2019 12:59:21","H","Bipedal vig","H + TBL","","","","",""
"Scan","08/08/2019 12:59:30","RS","Scrabling","RS + RT + TBL","","","","",""
"Scan","08/08/2019 12:59:44","RT","Scrabling","","","","","",""
"Scan","08/08/2019 13:00:53","LS","Eating","LT","","","","",""
