"Type","Time","MeerkatID","Behavior","Neighbours <1m","UnID","Event type","Emmiter","Timing","Note"
"Scan","07/08/2019 10:47:16","RT","Moving","","","","","",""
"Scan","07/08/2019 10:47:29","LT","Foraging","RS + RT + TBL","","","","",""
"Scan","07/08/2019 10:48:08","MB","Digging","","","","","",""
"Scan","07/08/2019 10:48:46","RS","Moving","LS + TBL, LT","","","","",""
"Scan","07/08/2019 10:49:19","LS","Foraging","LS + TBL, RS","","","","",""
"Scan","07/08/2019 10:50:52","H","Foraging","MB + RS","","","","",""
"Scan","07/08/2019 10:51:43","H + MB","Digging","","","","","",""
"Scan","07/08/2019 10:52:34","LS","Foraging","H","","","","",""
"Scan","07/08/2019 10:52:47","H","Foraging","LS","","","","",""
"Scan","07/08/2019 10:53:15","RT","Scrabling","","","","","",""
"Scan","07/08/2019 10:53:30","LT","Eating","","","","","",""
"Scan","07/08/2019 10:54:38","RS","Eating","","","","","",""
"Scan","07/08/2019 10:55:32","MB","Moving","","","","","",""
"Scan","07/08/2019 10:55:51","H + MB","Foraging","","","","","",""
"Scan","07/08/2019 10:56:12","H + RT","Digging","H + MB, H","","","","",""
"Scan","07/08/2019 10:56:45","H + MB","Foraging","H + RT","+1","","","","and H"
"Scan","07/08/2019 10:57:59","H + RT","Foraging","H","","","","",""
"Scan","07/08/2019 10:58:33","H","Foraging","","","","","",""
"Scan","07/08/2019 10:59:06","RS","Foraging","","","","","",""
"Scan","07/08/2019 10:59:17","LT","Foraging","RS","","","","",""
"Scan","07/08/2019 10:59:46","RT","Foraging","LT, H","","","","",""
"Scan","07/08/2019 11:00:30","MB","Foraging","RT, LT, RS","","","","",""
"Scan","07/08/2019 11:01:13","LT","Moving","","","","","",""
"Scan","07/08/2019 11:02:20","H + RT","Moving","","","","","",""
"Scan","07/08/2019 11:02:50","H + MB","Digging","","","","","",""
"Scan","07/08/2019 11:03:33","H","Digging","","","","","",""
"Scan","07/08/2019 11:04:14","MB","Moving","LT + TBL","","","","",""
"Scan","07/08/2019 11:05:02","RS","Scanning","MB + RS","","","","",""
"Scan","07/08/2019 11:07:17","LT","Digging","","","","","",""
"Scan","07/08/2019 11:09:55","H + RT","Foraging","","","","","",""
"Scan","07/08/2019 11:11:29","MB","Moving","","","","","",""
"Scan","07/08/2019 11:11:45","H","Moving","MB + RS","","","","",""
"Scan","07/08/2019 11:12:11","RS","Foraging","RR + TBL","","","","",""
"Scan","07/08/2019 11:13:08","LT","Digging","","","","","",""
"Scan","07/08/2019 11:13:26","RT","Foraging","RS + RT + TBL","","","","",""
"Scan","07/08/2019 11:14:40","H + RT","Foraging","RT","","","","",""
"Scan","07/08/2019 11:15:04","LS","Moving","","","","","",""
"Scan","07/08/2019 11:16:39","H + MB","Foraging","","","","","",""
"Scan","07/08/2019 11:17:27","RS","Foraging","H","","","","",""
"Scan","07/08/2019 11:17:35","H","Moving","SH + MB + TBL, RS","","","","",""
"Scan","07/08/2019 11:17:53","RT","Foraging","H","","","","",""
"Scan","07/08/2019 11:18:55","LT","Moving","LT + TBL","","","","",""
"Scan","07/08/2019 11:19:32","LS","Foraging","RR + TBL","","","","",""
"Scan","07/08/2019 11:20:03","MB","Moving","RT, LS","","","","",""
"Scan","07/08/2019 11:21:26","H + RT","Moving","","","","","",""
"Scan","07/08/2019 11:21:41","H + MB","Moving","","","","","",""
"Scan","07/08/2019 11:22:20","LS","Foraging","RT","","","","",""
"Scan","07/08/2019 11:22:34","RT","Digging","","","","","",""
"Scan","07/08/2019 11:22:47","RS","Foraging","H + RT","","","","",""
"Scan","07/08/2019 11:23:13","LT","Foraging","LT + TBL, RS","","","","",""
"Scan","07/08/2019 11:24:00","H","Scrabling","","","","","",""
"Scan","07/08/2019 11:27:26","LS","Moving","RS + RT + TBL","","","","",""
"Scan","07/08/2019 11:27:53","RT","Eating","","","","","",""
"Scan","07/08/2019 11:28:21","H + MB","Foraging","","","","","",""
"Scan","07/08/2019 11:28:37","H + RT","Digging","H + TBL","","","","",""
"Scan","07/08/2019 11:29:12","MB","Foraging","","","","","",""
"Scan","07/08/2019 11:29:43","RS","Foraging","LT","","","","",""
"Scan","07/08/2019 11:29:59","LT","Scrabling","RS","","","","",""
"Scan","07/08/2019 11:30:24","LS","Moving","MB","","","","",""
"Scan","07/08/2019 11:30:40","RT","Foraging","H + TBL","","","","",""
"Scan","07/08/2019 11:31:14","H","Scrabling","","","","","",""
"Scan","07/08/2019 11:32:02","H + RT","Digging","","","","","",""
"Scan","07/08/2019 11:32:29","H + MB","Bipedal vig","","","","","",""
"Scan","07/08/2019 11:32:45","RT","Foraging","","","","","",""
"Scan","07/08/2019 11:33:05","MB","Foraging","RS","","","","",""
"Scan","07/08/2019 11:33:17","RS","Foraging","MB","","","","",""
"Scan","07/08/2019 11:33:45","H","Foraging","","","","","",""
"Scan","07/08/2019 11:34:09","LT","Digging","","","","","",""
"Event","07/08/2019 11:35:24","","","","","Alarm running","Ukn","Already started",""
"Scan","07/08/2019 11:36:20","LS","Foraging","MB","","","","",""
"Event","07/08/2019 11:36:42","","","","","Alarm scanning","Ukn","Start",""
"Scan","07/08/2019 11:37:07","H + RT","Bipedal vig","","","","","",""
"Scan","07/08/2019 11:37:24","MB","Moving","","+5","","","",""
"Scan","07/08/2019 11:38:32","H","Foraging","LS","","","","",""
"Scan","07/08/2019 11:38:40","LS","Foraging","H","","","","",""
"Scan","07/08/2019 11:38:52","RT","Foraging","LT","","","","",""
"Scan","07/08/2019 11:39:01","LT","Foraging","H + TBL, RT, RS","","","","",""
"Scan","07/08/2019 11:40:15","RS","Foraging","SH + MB + TBL, LS","","","","",""
"Scan","07/08/2019 11:41:01","MB","Foraging","H + RT, H + LT","","","","",""
"Scan","07/08/2019 11:41:27","H + RT","Moving","","","","","",""
"Scan","07/08/2019 11:41:53","H + MB","Scrabling","","","","","",""
"Scan","07/08/2019 11:42:35","H","Moving","","","","","",""
"Scan","07/08/2019 11:42:57","RT","Foraging","LT","","","","",""
"Scan","07/08/2019 11:43:09","LT","Foraging","MB + RS, RT","","","","",""
"Scan","07/08/2019 11:43:29","H","Foraging","","","","","",""
"Scan","07/08/2019 11:43:53","MB","Foraging","MB + RS, H + TBL, RT, LT","","","","",""
"Scan","07/08/2019 11:44:24","RS","Foraging","RS + TBL","","","","",""
"Scan","07/08/2019 11:45:27","H + RT","Foraging","","","","","",""
"Scan","07/08/2019 11:46:52","LS","Eating","MB + LT","","","","",""
"Scan","07/08/2019 11:47:57","H + MB","Foraging","","","","","",""
"Scan","07/08/2019 11:48:19","H","Scrabling","RT","","","","",""
"Scan","07/08/2019 11:48:31","RT","Foraging","MB","","","","",""
"Scan","07/08/2019 11:49:00","RS","Scrabling","LT","","","","",""
"Scan","07/08/2019 11:49:12","LT","Scrabling","RS, MB","","","","",""
"Scan","07/08/2019 11:49:53","MB","Foraging","RR + TBL","","","","",""
"Scan","07/08/2019 11:51:01","LS","Foraging","RR + TBL","","","","",""
"Scan","07/08/2019 11:51:49","H + RT","Foraging","RS + RT + TBL","","","","",""
"Scan","07/08/2019 11:52:38","RS","Moving","MB + RS","","","","",""
"Scan","07/08/2019 11:53:11","RT","Foraging","","","","","",""
"Scan","07/08/2019 11:53:26","LS","Foraging","LS + TBL","","","","",""
"Scan","07/08/2019 11:54:02","MB","Foraging","RT","","","","",""
"Scan","07/08/2019 11:54:27","LT","Digging","","","","","",""
"Scan","07/08/2019 11:56:30","H","Foraging","","","","","",""
"Scan","07/08/2019 11:57:18","H + MB","Moving","","","","","",""
"Scan","07/08/2019 11:57:51","LS","Foraging","","","","","",""
"Scan","07/08/2019 11:58:00","H","Bipedal vig","MB + RS","","","","",""
"Scan","07/08/2019 11:58:19","RT","Moving","","","","","",""
"Scan","07/08/2019 11:58:38","LT","Foraging","H","","","","",""
"Scan","07/08/2019 11:59:24","MB","Foraging","RR + TBL","","","","",""
"Scan","07/08/2019 12:00:37","RS","Moving","MB + LT","","","","",""
"Scan","07/08/2019 12:01:12","H + RT","Scrabling","MB + LT","","","","",""
"Scan","07/08/2019 12:02:16","LT","Moving","","","","","",""
"Scan","07/08/2019 12:02:49","H + MB","Bipedal vig","","","","","",""
"Scan","07/08/2019 12:03:24","LS","Moving","","","","","",""
"Scan","07/08/2019 12:03:59","RS","Pancaking","H + TBL","","","","",""
"Scan","07/08/2019 12:04:47","MB","Foraging","H","","","","",""
"Scan","07/08/2019 12:05:00","H","Digging","","","","","",""
"Scan","07/08/2019 12:06:20","RT","Scrabling","","","","","",""
"Scan","07/08/2019 12:06:46","RS","Pancaking","MB","","","","","park"
"Scan","07/08/2019 12:07:32","MB","Pancaking","RS","","","","",""
"Scan","07/08/2019 12:08:10","RT","Pancaking","MB","","","","",""
"Scan","07/08/2019 12:08:45","LT","Scrabling","","","","","",""
"Scan","07/08/2019 12:09:25","H","Foraging","","","","","",""
"Scan","07/08/2019 12:09:54","H + RT","Pancaking","H + MB, RS","","","","",""
"Scan","07/08/2019 12:10:38","H + MB","Pancaking","MB + LT, H + RT, RS","","","","",""
"Scan","07/08/2019 12:11:23","RT","Pancaking","MB + LT, SH + MB + TBL, RS","+1","","","",""
"Scan","07/08/2019 12:12:20","LS","Foraging","","","","","",""
"Scan","07/08/2019 12:12:48","H + RT","Foraging","","","","","",""
"Scan","07/08/2019 12:13:47","MB","Bipedal vig","","","","","",""
"Scan","07/08/2019 12:14:39","LT","Digging","LT + TBL","","","","",""
"Scan","07/08/2019 12:16:46","H + RT","Pancaking","","","","","",""
"Scan","07/08/2019 12:16:55","RS","Running","","","","","",""
"Scan","07/08/2019 12:17:33","H + MB","Bipedal vig","RT, LS","+1","","","","H"
"Scan","07/08/2019 12:18:26","H","Pancaking","H + MB, RT","","","","",""
"Scan","07/08/2019 12:18:44","RT","Pancaking","H + MB, H","","","","",""
"Scan","07/08/2019 12:19:16","MB","Bipedal vig","LS","","","","",""
"Scan","07/08/2019 12:19:29","LS","Bipedal vig","MB","","","","",""
"Scan","07/08/2019 12:21:01","H + RT","Scrabling","RT","","","","",""
"Scan","07/08/2019 12:21:25","RT","Other","H + LT","","","","","begging "
"Scan","07/08/2019 12:22:12","RS","Foraging","","","","","",""
"Scan","07/08/2019 12:22:27","MB","Digging","MB + RS, RR + TBL","","","","",""
"Scan","07/08/2019 12:23:00","H + MB","Bipedal vig","LS","","","","",""
"Scan","07/08/2019 12:24:30","LS","Pancaking","","","","","",""
"Scan","07/08/2019 12:25:04","H + RT","Pancaking","H + TBL, RT, RS, LS, MB","","","","",""
"Scan","07/08/2019 12:25:57","LS","Pancaking","H + RT, LT","","","","",""
"Scan","07/08/2019 12:26:43","H","Foraging","MB + RS","","","","",""
"Scan","07/08/2019 12:28:43","H + MB","Running","","","","","",""
"Scan","07/08/2019 12:29:02","LT","Foraging","","","","","",""
"Scan","07/08/2019 12:29:14","H + MB","Foraging","LT","","","","",""
"Scan","07/08/2019 12:29:55","RS","Pancaking","H + LT, H + TBL","","","","",""
"Scan","07/08/2019 12:30:39","MB","Foraging","SH + MB + TBL, RS","","","","",""
"Scan","07/08/2019 12:30:53","RT","Moving","SH + MB + TBL","","","","",""
"Scan","07/08/2019 12:31:44","LS","Moving","","","","","",""
"Scan","07/08/2019 12:34:03","RT","Moving","","","","","",""
"Scan","07/08/2019 12:34:23","H + MB","Scrabling","SH + MB + TBL, RS","+2","","","","rrtb"
"Scan","07/08/2019 12:35:37","MB","Pancaking","MB + RS, H + TB, LT, RS","","","","",""
"Scan","07/08/2019 12:36:44","H + RT","Running","","","","","",""
"Scan","07/08/2019 12:37:22","RT","Pancaking","H + MB","","","","",""
"Scan","07/08/2019 12:38:10","LS","Moving","RS + TBL","","","","",""
"Scan","07/08/2019 12:39:00","RS","Pancaking","MB + RS, H + LT, RR + TBL","","","","",""
"Scan","07/08/2019 12:39:35","LT","Moving","","","","","",""
"Scan","07/08/2019 12:40:05","H","Bipedal vig","MB","","","","",""
"Scan","07/08/2019 12:40:23","MB","Moving","","","","","",""
"Scan","07/08/2019 12:40:37","LT","Foraging","","","","","",""
"Scan","07/08/2019 12:40:46","H + RT","Moving","","","","","",""
"Scan","07/08/2019 12:41:09","RS","Foraging","MB + RS, H + TBL","","","","",""
"Scan","07/08/2019 12:41:31","RT","Foraging","H","","","","",""
"Scan","07/08/2019 12:41:41","H","Foraging","RT","","","","",""
"Scan","07/08/2019 12:43:31","H + RT","Moving","","","","","",""
"Scan","07/08/2019 12:44:00","H + MB","Bipedal vig","","","","","",""
"Scan","07/08/2019 12:44:29","LT","Foraging","","","","","",""
"Scan","07/08/2019 12:45:17","MB","Foraging","H + LT","","","","",""
"Scan","07/08/2019 12:46:17","RS","Foraging","H + TBL","","","","",""
"Scan","07/08/2019 12:46:48","H","Foraging","SH + MB + TBL","","","","",""
"Scan","07/08/2019 12:47:47","MB","Eating","","","","","",""
"Scan","07/08/2019 12:48:17","H + RT","Foraging","H + MB","","","","",""
"Scan","07/08/2019 12:48:26","H + MB","Foraging","MB + LT, H + RT","+1","","","","rrtb"
"Scan","07/08/2019 12:50:07","LT","Foraging","LS + TBL","","","","",""
"Scan","07/08/2019 12:51:03","MB","Foraging","LT + TBL","","","","",""
"Scan","07/08/2019 12:51:41","H + RT","Bipedal vig","H + MB","","","","",""
"Event","07/08/2019 12:53:24","","","","","Alarm running","Ukn","Start",""
"Scan","07/08/2019 12:53:51","RS","Moving","SH + MB + TBL, RT","","","","",""
"Scan","07/08/2019 12:54:24","RT","Pancaking","SH + MB + TBL, RS + RT + TBL","","","","",""
"Scan","07/08/2019 12:55:17","H","Scrabling","","","","","",""
"Scan","07/08/2019 12:55:28","LS","Scrabling","","","","","",""
"Scan","07/08/2019 12:56:03","RS","Foraging","","","","","",""
"Scan","07/08/2019 12:57:09","H + MB","Foraging","","","","","",""
"Scan","07/08/2019 12:57:27","H + RT","Digging","","","","","",""
"Event","07/08/2019 12:58:28","","","","","Alarm scanning","Ukn","Start",""
"Scan","07/08/2019 13:00:29","LT","Pancaking","LS + TBL, H","","","","",""
